"table","section_id","item","instrument","instructions","section_prompt","item_text","correct_response","option_text","resp"
"wijesinghe_2025_sustained_agile_usage","wijesinghe_2025_sustained_agile_usage_1","SAU03","Sustained agile usage (SAU)",NA,NA,"Our team always effectively plans and refines the detailed flow between tasks in each sprint.",NA,"Strongly Disagree",1
"wijesinghe_2025_sustained_agile_usage","wijesinghe_2025_sustained_agile_usage_1","SAU03","Sustained agile usage (SAU)",NA,NA,"Our team always effectively plans and refines the detailed flow between tasks in each sprint.",NA,NA,2
"wijesinghe_2025_sustained_agile_usage","wijesinghe_2025_sustained_agile_usage_1","SAU03","Sustained agile usage (SAU)",NA,NA,"Our team always effectively plans and refines the detailed flow between tasks in each sprint.",NA,NA,3
"wijesinghe_2025_sustained_agile_usage","wijesinghe_2025_sustained_agile_usage_1","SAU03","Sustained agile usage (SAU)",NA,NA,"Our team always effectively plans and refines the detailed flow between tasks in each sprint.",NA,NA,4
"wijesinghe_2025_sustained_agile_usage","wijesinghe_2025_sustained_agile_usage_1","SAU03","Sustained agile usage (SAU)",NA,NA,"Our team always effectively plans and refines the detailed flow between tasks in each sprint.",NA,"Strongly Agree",5
"wijesinghe_2025_sustained_agile_usage","wijesinghe_2025_sustained_agile_usage_1","SAU04","Sustained agile usage (SAU)",NA,NA,"Our team always implements effective solutions for blockers identified during daily stand-ups/ daily scrums.",NA,"Strongly Disagree",1
"wijesinghe_2025_sustained_agile_usage","wijesinghe_2025_sustained_agile_usage_1","SAU04","Sustained agile usage (SAU)",NA,NA,"Our team always implements effective solutions for blockers identified during daily stand-ups/ daily scrums.",NA,NA,2
"wijesinghe_2025_sustained_agile_usage","wijesinghe_2025_sustained_agile_usage_1","SAU04","Sustained agile usage (SAU)",NA,NA,"Our team always implements effective solutions for blockers identified during daily stand-ups/ daily scrums.",NA,NA,3
"wijesinghe_2025_sustained_agile_usage","wijesinghe_2025_sustained_agile_usage_1","SAU04","Sustained agile usage (SAU)",NA,NA,"Our team always implements effective solutions for blockers identified during daily stand-ups/ daily scrums.",NA,NA,4
"wijesinghe_2025_sustained_agile_usage","wijesinghe_2025_sustained_agile_usage_1","SAU04","Sustained agile usage (SAU)",NA,NA,"Our team always implements effective solutions for blockers identified during daily stand-ups/ daily scrums.",NA,"Strongly Agree",5
"wijesinghe_2025_sustained_agile_usage","wijesinghe_2025_sustained_agile_usage_1","SAU05","Sustained agile usage (SAU)",NA,NA,"Our team always implements the improvements discussed and agreed on during the current retrospective in the next sprint.",NA,"Strongly Disagree",1
"wijesinghe_2025_sustained_agile_usage","wijesinghe_2025_sustained_agile_usage_1","SAU05","Sustained agile usage (SAU)",NA,NA,"Our team always implements the improvements discussed and agreed on during the current retrospective in the next sprint.",NA,NA,2
"wijesinghe_2025_sustained_agile_usage","wijesinghe_2025_sustained_agile_usage_1","SAU05","Sustained agile usage (SAU)",NA,NA,"Our team always implements the improvements discussed and agreed on during the current retrospective in the next sprint.",NA,NA,3
"wijesinghe_2025_sustained_agile_usage","wijesinghe_2025_sustained_agile_usage_1","SAU05","Sustained agile usage (SAU)",NA,NA,"Our team always implements the improvements discussed and agreed on during the current retrospective in the next sprint.",NA,NA,4
"wijesinghe_2025_sustained_agile_usage","wijesinghe_2025_sustained_agile_usage_1","SAU05","Sustained agile usage (SAU)",NA,NA,"Our team always implements the improvements discussed and agreed on during the current retrospective in the next sprint.",NA,"Strongly Agree",5
"wijesinghe_2025_sustained_agile_usage","wijesinghe_2025_sustained_agile_usage_1","SAU06","Sustained agile usage (SAU)",NA,NA,"Our team always adjusts agile practices as needed.",NA,"Strongly Disagree",1
"wijesinghe_2025_sustained_agile_usage","wijesinghe_2025_sustained_agile_usage_1","SAU06","Sustained agile usage (SAU)",NA,NA,"Our team always adjusts agile practices as needed.",NA,NA,2
"wijesinghe_2025_sustained_agile_usage","wijesinghe_2025_sustained_agile_usage_1","SAU06","Sustained agile usage (SAU)",NA,NA,"Our team always adjusts agile practices as needed.",NA,NA,3
"wijesinghe_2025_sustained_agile_usage","wijesinghe_2025_sustained_agile_usage_1","SAU06","Sustained agile usage (SAU)",NA,NA,"Our team always adjusts agile practices as needed.",NA,NA,4
"wijesinghe_2025_sustained_agile_usage","wijesinghe_2025_sustained_agile_usage_1","SAU06","Sustained agile usage (SAU)",NA,NA,"Our team always adjusts agile practices as needed.",NA,"Strongly Agree",5
"wijesinghe_2025_sustained_agile_usage","wijesinghe_2025_sustained_agile_usage_1","SAU07","Sustained agile usage (SAU)",NA,NA,"Our team has deeply customized or newly created an agile metric/ practice to suit its unique needs.",NA,"Strongly Disagree",1
"wijesinghe_2025_sustained_agile_usage","wijesinghe_2025_sustained_agile_usage_1","SAU07","Sustained agile usage (SAU)",NA,NA,"Our team has deeply customized or newly created an agile metric/ practice to suit its unique needs.",NA,NA,2
"wijesinghe_2025_sustained_agile_usage","wijesinghe_2025_sustained_agile_usage_1","SAU07","Sustained agile usage (SAU)",NA,NA,"Our team has deeply customized or newly created an agile metric/ practice to suit its unique needs.",NA,NA,3
"wijesinghe_2025_sustained_agile_usage","wijesinghe_2025_sustained_agile_usage_1","SAU07","Sustained agile usage (SAU)",NA,NA,"Our team has deeply customized or newly created an agile metric/ practice to suit its unique needs.",NA,NA,4
"wijesinghe_2025_sustained_agile_usage","wijesinghe_2025_sustained_agile_usage_1","SAU07","Sustained agile usage (SAU)",NA,NA,"Our team has deeply customized or newly created an agile metric/ practice to suit its unique needs.",NA,"Strongly Agree",5
"wijesinghe_2025_sustained_agile_usage","wijesinghe_2025_sustained_agile_usage_1","SAU08","Sustained agile usage (SAU)",NA,NA,"Our team has clearly defined Agile team member roles which are unique to our company.",NA,"Strongly Disagree",1
"wijesinghe_2025_sustained_agile_usage","wijesinghe_2025_sustained_agile_usage_1","SAU08","Sustained agile usage (SAU)",NA,NA,"Our team has clearly defined Agile team member roles which are unique to our company.",NA,NA,2
"wijesinghe_2025_sustained_agile_usage","wijesinghe_2025_sustained_agile_usage_1","SAU08","Sustained agile usage (SAU)",NA,NA,"Our team has clearly defined Agile team member roles which are unique to our company.",NA,NA,3
"wijesinghe_2025_sustained_agile_usage","wijesinghe_2025_sustained_agile_usage_1","SAU08","Sustained agile usage (SAU)",NA,NA,"Our team has clearly defined Agile team member roles which are unique to our company.",NA,NA,4
"wijesinghe_2025_sustained_agile_usage","wijesinghe_2025_sustained_agile_usage_1","SAU08","Sustained agile usage (SAU)",NA,NA,"Our team has clearly defined Agile team member roles which are unique to our company.",NA,"Strongly Agree",5
