"table","section_id","item","instrument","language","instructions","instructions_translated","section_prompt","section_prompt_translated","item_text","item_text_translated","correct_response","option_text","option_text_translated","resp"
"thomeczek2025_les","thomeczek2025_les_1","assimilation","Länder Expert Survey (LES) 2025: Hamburg","German",NA,NA,NA,NA,"In integration policy, there is a contrast between the following positions: Migrants are obliged to adapt to a uniform German majority culture and language (assimilation) versus migrants have the right to maintain their culture and language of origin and to contribute to a culturally diverse German society (multiculturalism). Where do the parties stand?",NA,NA,NA,NA,19
"thomeczek2025_les","thomeczek2025_les_1","assimilation","Länder Expert Survey (LES) 2025: Hamburg","German",NA,NA,NA,NA,"In integration policy, there is a contrast between the following positions: Migrants are obliged to adapt to a uniform German majority culture and language (assimilation) versus migrants have the right to maintain their culture and language of origin and to contribute to a culturally diverse German society (multiculturalism). Where do the parties stand?",NA,NA,"multiculturalism",NA,20
"thomeczek2025_les","thomeczek2025_les_1","asylum","Länder Expert Survey (LES) 2025: Hamburg","German",NA,NA,NA,NA,"Regarding asylum policies, some parties are in favor of accepting more refugees from crisis regions. Others want to restrict the right to asylum as much as possible in order to reduce the influx of asylum seekers to almost zero. In your opinion, what position do the parties take on this?",NA,NA,"take more asylum seekers",NA,1
"thomeczek2025_les","thomeczek2025_les_1","asylum","Länder Expert Survey (LES) 2025: Hamburg","German",NA,NA,NA,NA,"Regarding asylum policies, some parties are in favor of accepting more refugees from crisis regions. Others want to restrict the right to asylum as much as possible in order to reduce the influx of asylum seekers to almost zero. In your opinion, what position do the parties take on this?",NA,NA,NA,NA,2
"thomeczek2025_les","thomeczek2025_les_1","asylum","Länder Expert Survey (LES) 2025: Hamburg","German",NA,NA,NA,NA,"Regarding asylum policies, some parties are in favor of accepting more refugees from crisis regions. Others want to restrict the right to asylum as much as possible in order to reduce the influx of asylum seekers to almost zero. In your opinion, what position do the parties take on this?",NA,NA,NA,NA,3
"thomeczek2025_les","thomeczek2025_les_1","asylum","Länder Expert Survey (LES) 2025: Hamburg","German",NA,NA,NA,NA,"Regarding asylum policies, some parties are in favor of accepting more refugees from crisis regions. Others want to restrict the right to asylum as much as possible in order to reduce the influx of asylum seekers to almost zero. In your opinion, what position do the parties take on this?",NA,NA,NA,NA,4
"thomeczek2025_les","thomeczek2025_les_1","asylum","Länder Expert Survey (LES) 2025: Hamburg","German",NA,NA,NA,NA,"Regarding asylum policies, some parties are in favor of accepting more refugees from crisis regions. Others want to restrict the right to asylum as much as possible in order to reduce the influx of asylum seekers to almost zero. In your opinion, what position do the parties take on this?",NA,NA,NA,NA,5
"thomeczek2025_les","thomeczek2025_les_1","asylum","Länder Expert Survey (LES) 2025: Hamburg","German",NA,NA,NA,NA,"Regarding asylum policies, some parties are in favor of accepting more refugees from crisis regions. Others want to restrict the right to asylum as much as possible in order to reduce the influx of asylum seekers to almost zero. In your opinion, what position do the parties take on this?",NA,NA,NA,NA,6
"thomeczek2025_les","thomeczek2025_les_1","asylum","Länder Expert Survey (LES) 2025: Hamburg","German",NA,NA,NA,NA,"Regarding asylum policies, some parties are in favor of accepting more refugees from crisis regions. Others want to restrict the right to asylum as much as possible in order to reduce the influx of asylum seekers to almost zero. In your opinion, what position do the parties take on this?",NA,NA,NA,NA,7
"thomeczek2025_les","thomeczek2025_les_1","asylum","Länder Expert Survey (LES) 2025: Hamburg","German",NA,NA,NA,NA,"Regarding asylum policies, some parties are in favor of accepting more refugees from crisis regions. Others want to restrict the right to asylum as much as possible in order to reduce the influx of asylum seekers to almost zero. In your opinion, what position do the parties take on this?",NA,NA,NA,NA,8
"thomeczek2025_les","thomeczek2025_les_1","asylum","Länder Expert Survey (LES) 2025: Hamburg","German",NA,NA,NA,NA,"Regarding asylum policies, some parties are in favor of accepting more refugees from crisis regions. Others want to restrict the right to asylum as much as possible in order to reduce the influx of asylum seekers to almost zero. In your opinion, what position do the parties take on this?",NA,NA,NA,NA,9
"thomeczek2025_les","thomeczek2025_les_1","asylum","Länder Expert Survey (LES) 2025: Hamburg","German",NA,NA,NA,NA,"Regarding asylum policies, some parties are in favor of accepting more refugees from crisis regions. Others want to restrict the right to asylum as much as possible in order to reduce the influx of asylum seekers to almost zero. In your opinion, what position do the parties take on this?",NA,NA,NA,NA,10
"thomeczek2025_les","thomeczek2025_les_1","asylum","Länder Expert Survey (LES) 2025: Hamburg","German",NA,NA,NA,NA,"Regarding asylum policies, some parties are in favor of accepting more refugees from crisis regions. Others want to restrict the right to asylum as much as possible in order to reduce the influx of asylum seekers to almost zero. In your opinion, what position do the parties take on this?",NA,NA,NA,NA,11
"thomeczek2025_les","thomeczek2025_les_1","asylum","Länder Expert Survey (LES) 2025: Hamburg","German",NA,NA,NA,NA,"Regarding asylum policies, some parties are in favor of accepting more refugees from crisis regions. Others want to restrict the right to asylum as much as possible in order to reduce the influx of asylum seekers to almost zero. In your opinion, what position do the parties take on this?",NA,NA,NA,NA,12
"thomeczek2025_les","thomeczek2025_les_1","asylum","Länder Expert Survey (LES) 2025: Hamburg","German",NA,NA,NA,NA,"Regarding asylum policies, some parties are in favor of accepting more refugees from crisis regions. Others want to restrict the right to asylum as much as possible in order to reduce the influx of asylum seekers to almost zero. In your opinion, what position do the parties take on this?",NA,NA,NA,NA,13
"thomeczek2025_les","thomeczek2025_les_1","asylum","Länder Expert Survey (LES) 2025: Hamburg","German",NA,NA,NA,NA,"Regarding asylum policies, some parties are in favor of accepting more refugees from crisis regions. Others want to restrict the right to asylum as much as possible in order to reduce the influx of asylum seekers to almost zero. In your opinion, what position do the parties take on this?",NA,NA,NA,NA,14
"thomeczek2025_les","thomeczek2025_les_1","asylum","Länder Expert Survey (LES) 2025: Hamburg","German",NA,NA,NA,NA,"Regarding asylum policies, some parties are in favor of accepting more refugees from crisis regions. Others want to restrict the right to asylum as much as possible in order to reduce the influx of asylum seekers to almost zero. In your opinion, what position do the parties take on this?",NA,NA,NA,NA,15
"thomeczek2025_les","thomeczek2025_les_1","asylum","Länder Expert Survey (LES) 2025: Hamburg","German",NA,NA,NA,NA,"Regarding asylum policies, some parties are in favor of accepting more refugees from crisis regions. Others want to restrict the right to asylum as much as possible in order to reduce the influx of asylum seekers to almost zero. In your opinion, what position do the parties take on this?",NA,NA,NA,NA,16
"thomeczek2025_les","thomeczek2025_les_1","asylum","Länder Expert Survey (LES) 2025: Hamburg","German",NA,NA,NA,NA,"Regarding asylum policies, some parties are in favor of accepting more refugees from crisis regions. Others want to restrict the right to asylum as much as possible in order to reduce the influx of asylum seekers to almost zero. In your opinion, what position do the parties take on this?",NA,NA,NA,NA,17
"thomeczek2025_les","thomeczek2025_les_1","asylum","Länder Expert Survey (LES) 2025: Hamburg","German",NA,NA,NA,NA,"Regarding asylum policies, some parties are in favor of accepting more refugees from crisis regions. Others want to restrict the right to asylum as much as possible in order to reduce the influx of asylum seekers to almost zero. In your opinion, what position do the parties take on this?",NA,NA,NA,NA,18
"thomeczek2025_les","thomeczek2025_les_1","asylum","Länder Expert Survey (LES) 2025: Hamburg","German",NA,NA,NA,NA,"Regarding asylum policies, some parties are in favor of accepting more refugees from crisis regions. Others want to restrict the right to asylum as much as possible in order to reduce the influx of asylum seekers to almost zero. In your opinion, what position do the parties take on this?",NA,NA,NA,NA,19
"thomeczek2025_les","thomeczek2025_les_1","asylum","Länder Expert Survey (LES) 2025: Hamburg","German",NA,NA,NA,NA,"Regarding asylum policies, some parties are in favor of accepting more refugees from crisis regions. Others want to restrict the right to asylum as much as possible in order to reduce the influx of asylum seekers to almost zero. In your opinion, what position do the parties take on this?",NA,NA,"strongly restrict the right to asylum",NA,20
"thomeczek2025_les","thomeczek2025_les_1","childcare","Länder Expert Survey (LES) 2025: Hamburg","German",NA,NA,NA,NA,"In the area of early childhood education, there is a contrast between the following positions: For a public system (state-funded with low private fees) versus for a private system (childcare within families or in private or public facilities with high private fees). In your opinion, what positions do the parties take on this?",NA,NA,"in favor of a public system",NA,1
"thomeczek2025_les","thomeczek2025_les_1","childcare","Länder Expert Survey (LES) 2025: Hamburg","German",NA,NA,NA,NA,"In the area of early childhood education, there is a contrast between the following positions: For a public system (state-funded with low private fees) versus for a private system (childcare within families or in private or public facilities with high private fees). In your opinion, what positions do the parties take on this?",NA,NA,NA,NA,2
"thomeczek2025_les","thomeczek2025_les_1","childcare","Länder Expert Survey (LES) 2025: Hamburg","German",NA,NA,NA,NA,"In the area of early childhood education, there is a contrast between the following positions: For a public system (state-funded with low private fees) versus for a private system (childcare within families or in private or public facilities with high private fees). In your opinion, what positions do the parties take on this?",NA,NA,NA,NA,3
"thomeczek2025_les","thomeczek2025_les_1","childcare","Länder Expert Survey (LES) 2025: Hamburg","German",NA,NA,NA,NA,"In the area of early childhood education, there is a contrast between the following positions: For a public system (state-funded with low private fees) versus for a private system (childcare within families or in private or public facilities with high private fees). In your opinion, what positions do the parties take on this?",NA,NA,NA,NA,4
"thomeczek2025_les","thomeczek2025_les_1","childcare","Länder Expert Survey (LES) 2025: Hamburg","German",NA,NA,NA,NA,"In the area of early childhood education, there is a contrast between the following positions: For a public system (state-funded with low private fees) versus for a private system (childcare within families or in private or public facilities with high private fees). In your opinion, what positions do the parties take on this?",NA,NA,NA,NA,5
"thomeczek2025_les","thomeczek2025_les_1","childcare","Länder Expert Survey (LES) 2025: Hamburg","German",NA,NA,NA,NA,"In the area of early childhood education, there is a contrast between the following positions: For a public system (state-funded with low private fees) versus for a private system (childcare within families or in private or public facilities with high private fees). In your opinion, what positions do the parties take on this?",NA,NA,NA,NA,6
"thomeczek2025_les","thomeczek2025_les_1","childcare","Länder Expert Survey (LES) 2025: Hamburg","German",NA,NA,NA,NA,"In the area of early childhood education, there is a contrast between the following positions: For a public system (state-funded with low private fees) versus for a private system (childcare within families or in private or public facilities with high private fees). In your opinion, what positions do the parties take on this?",NA,NA,NA,NA,7
"thomeczek2025_les","thomeczek2025_les_1","childcare","Länder Expert Survey (LES) 2025: Hamburg","German",NA,NA,NA,NA,"In the area of early childhood education, there is a contrast between the following positions: For a public system (state-funded with low private fees) versus for a private system (childcare within families or in private or public facilities with high private fees). In your opinion, what positions do the parties take on this?",NA,NA,NA,NA,8
"thomeczek2025_les","thomeczek2025_les_1","childcare","Länder Expert Survey (LES) 2025: Hamburg","German",NA,NA,NA,NA,"In the area of early childhood education, there is a contrast between the following positions: For a public system (state-funded with low private fees) versus for a private system (childcare within families or in private or public facilities with high private fees). In your opinion, what positions do the parties take on this?",NA,NA,NA,NA,9
"thomeczek2025_les","thomeczek2025_les_1","childcare","Länder Expert Survey (LES) 2025: Hamburg","German",NA,NA,NA,NA,"In the area of early childhood education, there is a contrast between the following positions: For a public system (state-funded with low private fees) versus for a private system (childcare within families or in private or public facilities with high private fees). In your opinion, what positions do the parties take on this?",NA,NA,NA,NA,10
"thomeczek2025_les","thomeczek2025_les_1","childcare","Länder Expert Survey (LES) 2025: Hamburg","German",NA,NA,NA,NA,"In the area of early childhood education, there is a contrast between the following positions: For a public system (state-funded with low private fees) versus for a private system (childcare within families or in private or public facilities with high private fees). In your opinion, what positions do the parties take on this?",NA,NA,NA,NA,11
"thomeczek2025_les","thomeczek2025_les_1","childcare","Länder Expert Survey (LES) 2025: Hamburg","German",NA,NA,NA,NA,"In the area of early childhood education, there is a contrast between the following positions: For a public system (state-funded with low private fees) versus for a private system (childcare within families or in private or public facilities with high private fees). In your opinion, what positions do the parties take on this?",NA,NA,NA,NA,12
"thomeczek2025_les","thomeczek2025_les_1","childcare","Länder Expert Survey (LES) 2025: Hamburg","German",NA,NA,NA,NA,"In the area of early childhood education, there is a contrast between the following positions: For a public system (state-funded with low private fees) versus for a private system (childcare within families or in private or public facilities with high private fees). In your opinion, what positions do the parties take on this?",NA,NA,NA,NA,13
"thomeczek2025_les","thomeczek2025_les_1","childcare","Länder Expert Survey (LES) 2025: Hamburg","German",NA,NA,NA,NA,"In the area of early childhood education, there is a contrast between the following positions: For a public system (state-funded with low private fees) versus for a private system (childcare within families or in private or public facilities with high private fees). In your opinion, what positions do the parties take on this?",NA,NA,NA,NA,14
"thomeczek2025_les","thomeczek2025_les_1","childcare","Länder Expert Survey (LES) 2025: Hamburg","German",NA,NA,NA,NA,"In the area of early childhood education, there is a contrast between the following positions: For a public system (state-funded with low private fees) versus for a private system (childcare within families or in private or public facilities with high private fees). In your opinion, what positions do the parties take on this?",NA,NA,NA,NA,15
"thomeczek2025_les","thomeczek2025_les_1","childcare","Länder Expert Survey (LES) 2025: Hamburg","German",NA,NA,NA,NA,"In the area of early childhood education, there is a contrast between the following positions: For a public system (state-funded with low private fees) versus for a private system (childcare within families or in private or public facilities with high private fees). In your opinion, what positions do the parties take on this?",NA,NA,NA,NA,16
"thomeczek2025_les","thomeczek2025_les_1","childcare","Länder Expert Survey (LES) 2025: Hamburg","German",NA,NA,NA,NA,"In the area of early childhood education, there is a contrast between the following positions: For a public system (state-funded with low private fees) versus for a private system (childcare within families or in private or public facilities with high private fees). In your opinion, what positions do the parties take on this?",NA,NA,NA,NA,17
"thomeczek2025_les","thomeczek2025_les_1","childcare","Länder Expert Survey (LES) 2025: Hamburg","German",NA,NA,NA,NA,"In the area of early childhood education, there is a contrast between the following positions: For a public system (state-funded with low private fees) versus for a private system (childcare within families or in private or public facilities with high private fees). In your opinion, what positions do the parties take on this?",NA,NA,NA,NA,18
"thomeczek2025_les","thomeczek2025_les_1","childcare","Länder Expert Survey (LES) 2025: Hamburg","German",NA,NA,NA,NA,"In the area of early childhood education, there is a contrast between the following positions: For a public system (state-funded with low private fees) versus for a private system (childcare within families or in private or public facilities with high private fees). In your opinion, what positions do the parties take on this?",NA,NA,NA,NA,19
"thomeczek2025_les","thomeczek2025_les_1","childcare","Länder Expert Survey (LES) 2025: Hamburg","German",NA,NA,NA,NA,"In the area of early childhood education, there is a contrast between the following positions: For a public system (state-funded with low private fees) versus for a private system (childcare within families or in private or public facilities with high private fees). In your opinion, what positions do the parties take on this?",NA,NA,"in favor of a private system",NA,20
"thomeczek2025_les","thomeczek2025_les_1","climatepolicy","Länder Expert Survey (LES) 2025: Hamburg","German",NA,NA,NA,NA,"In climate and environmental protection policy, there is a contrast between the following positions: For environmental and climate protection, even if this is at the expense of economic growth versus for economic growth, even if this is at the expense of environmental and climate protection. In your opinion, what position do the parties take on this?",NA,NA,"in favor of climate/environmental protection",NA,1
"thomeczek2025_les","thomeczek2025_les_1","climatepolicy","Länder Expert Survey (LES) 2025: Hamburg","German",NA,NA,NA,NA,"In climate and environmental protection policy, there is a contrast between the following positions: For environmental and climate protection, even if this is at the expense of economic growth versus for economic growth, even if this is at the expense of environmental and climate protection. In your opinion, what position do the parties take on this?",NA,NA,NA,NA,2
"thomeczek2025_les","thomeczek2025_les_1","climatepolicy","Länder Expert Survey (LES) 2025: Hamburg","German",NA,NA,NA,NA,"In climate and environmental protection policy, there is a contrast between the following positions: For environmental and climate protection, even if this is at the expense of economic growth versus for economic growth, even if this is at the expense of environmental and climate protection. In your opinion, what position do the parties take on this?",NA,NA,NA,NA,3
"thomeczek2025_les","thomeczek2025_les_1","climatepolicy","Länder Expert Survey (LES) 2025: Hamburg","German",NA,NA,NA,NA,"In climate and environmental protection policy, there is a contrast between the following positions: For environmental and climate protection, even if this is at the expense of economic growth versus for economic growth, even if this is at the expense of environmental and climate protection. In your opinion, what position do the parties take on this?",NA,NA,NA,NA,4
"thomeczek2025_les","thomeczek2025_les_1","climatepolicy","Länder Expert Survey (LES) 2025: Hamburg","German",NA,NA,NA,NA,"In climate and environmental protection policy, there is a contrast between the following positions: For environmental and climate protection, even if this is at the expense of economic growth versus for economic growth, even if this is at the expense of environmental and climate protection. In your opinion, what position do the parties take on this?",NA,NA,NA,NA,5
"thomeczek2025_les","thomeczek2025_les_1","climatepolicy","Länder Expert Survey (LES) 2025: Hamburg","German",NA,NA,NA,NA,"In climate and environmental protection policy, there is a contrast between the following positions: For environmental and climate protection, even if this is at the expense of economic growth versus for economic growth, even if this is at the expense of environmental and climate protection. In your opinion, what position do the parties take on this?",NA,NA,NA,NA,6
