"table","section_id","item","instrument","language","instructions","section_prompt","item_text","correct_response","option_text","resp","instructions_translated","section_prompt_translated","item_text_translated","option_text_translated"
"ni_2025_relationship_network","ni_2025_relationship_network_1","SN1-3","Relationship network scale (8 items, referring to West & Bogers)","Chinese",NA,NA,"Those in my department display a high level of ethical behavior.",NA,NA,2,NA,NA,NA,NA
"ni_2025_relationship_network","ni_2025_relationship_network_1","SN1-3","Relationship network scale (8 items, referring to West & Bogers)","Chinese",NA,NA,"Those in my department display a high level of ethical behavior.",NA,NA,3,NA,NA,NA,NA
"ni_2025_relationship_network","ni_2025_relationship_network_1","SN1-3","Relationship network scale (8 items, referring to West & Bogers)","Chinese",NA,NA,"Those in my department display a high level of ethical behavior.",NA,NA,4,NA,NA,NA,NA
"ni_2025_relationship_network","ni_2025_relationship_network_1","SN1-3","Relationship network scale (8 items, referring to West & Bogers)","Chinese",NA,NA,"Those in my department display a high level of ethical behavior.",NA,NA,5,NA,NA,NA,NA
"ni_2025_relationship_network","ni_2025_relationship_network_1","SN1-4","Relationship network scale (8 items, referring to West & Bogers)","Chinese",NA,NA,"I have complete confidence in the members of my department.",NA,NA,1,NA,NA,NA,NA
"ni_2025_relationship_network","ni_2025_relationship_network_1","SN1-4","Relationship network scale (8 items, referring to West & Bogers)","Chinese",NA,NA,"I have complete confidence in the members of my department.",NA,NA,2,NA,NA,NA,NA
"ni_2025_relationship_network","ni_2025_relationship_network_1","SN1-4","Relationship network scale (8 items, referring to West & Bogers)","Chinese",NA,NA,"I have complete confidence in the members of my department.",NA,NA,3,NA,NA,NA,NA
"ni_2025_relationship_network","ni_2025_relationship_network_1","SN1-4","Relationship network scale (8 items, referring to West & Bogers)","Chinese",NA,NA,"I have complete confidence in the members of my department.",NA,NA,4,NA,NA,NA,NA
"ni_2025_relationship_network","ni_2025_relationship_network_1","SN1-4","Relationship network scale (8 items, referring to West & Bogers)","Chinese",NA,NA,"I have complete confidence in the members of my department.",NA,NA,5,NA,NA,NA,NA
"ni_2025_relationship_network","ni_2025_relationship_network_1","SN2-1","Relationship network scale (8 items, referring to West & Bogers)","Chinese",NA,NA,"There is an atmosphere of cooperation and trust in The company’s agreements with other companies to develop new products and improve existing products.",NA,NA,1,NA,NA,NA,NA
"ni_2025_relationship_network","ni_2025_relationship_network_1","SN2-1","Relationship network scale (8 items, referring to West & Bogers)","Chinese",NA,NA,"There is an atmosphere of cooperation and trust in The company’s agreements with other companies to develop new products and improve existing products.",NA,NA,2,NA,NA,NA,NA
"ni_2025_relationship_network","ni_2025_relationship_network_1","SN2-1","Relationship network scale (8 items, referring to West & Bogers)","Chinese",NA,NA,"There is an atmosphere of cooperation and trust in The company’s agreements with other companies to develop new products and improve existing products.",NA,NA,3,NA,NA,NA,NA
"ni_2025_relationship_network","ni_2025_relationship_network_1","SN2-1","Relationship network scale (8 items, referring to West & Bogers)","Chinese",NA,NA,"There is an atmosphere of cooperation and trust in The company’s agreements with other companies to develop new products and improve existing products.",NA,NA,4,NA,NA,NA,NA
"ni_2025_relationship_network","ni_2025_relationship_network_1","SN2-1","Relationship network scale (8 items, referring to West & Bogers)","Chinese",NA,NA,"There is an atmosphere of cooperation and trust in The company’s agreements with other companies to develop new products and improve existing products.",NA,NA,5,NA,NA,NA,NA
"ni_2025_relationship_network","ni_2025_relationship_network_1","SN2-2","Relationship network scale (8 items, referring to West & Bogers)","Chinese",NA,NA,"The firms involved in our collaborative pacts show a strong level of dedication towards our undertakings.",NA,NA,1,NA,NA,NA,NA
"ni_2025_relationship_network","ni_2025_relationship_network_1","SN2-2","Relationship network scale (8 items, referring to West & Bogers)","Chinese",NA,NA,"The firms involved in our collaborative pacts show a strong level of dedication towards our undertakings.",NA,NA,2,NA,NA,NA,NA
"ni_2025_relationship_network","ni_2025_relationship_network_1","SN2-2","Relationship network scale (8 items, referring to West & Bogers)","Chinese",NA,NA,"The firms involved in our collaborative pacts show a strong level of dedication towards our undertakings.",NA,NA,3,NA,NA,NA,NA
"ni_2025_relationship_network","ni_2025_relationship_network_1","SN2-2","Relationship network scale (8 items, referring to West & Bogers)","Chinese",NA,NA,"The firms involved in our collaborative pacts show a strong level of dedication towards our undertakings.",NA,NA,4,NA,NA,NA,NA
"ni_2025_relationship_network","ni_2025_relationship_network_1","SN2-2","Relationship network scale (8 items, referring to West & Bogers)","Chinese",NA,NA,"The firms involved in our collaborative pacts show a strong level of dedication towards our undertakings.",NA,NA,5,NA,NA,NA,NA
"ni_2025_relationship_network","ni_2025_relationship_network_1","SN2-3","Relationship network scale (8 items, referring to West & Bogers)","Chinese",NA,NA,"The firms in our collaborative agreements are aligned in their objectives and interests regarding our joint endeavors.",NA,NA,1,NA,NA,NA,NA
"ni_2025_relationship_network","ni_2025_relationship_network_1","SN2-3","Relationship network scale (8 items, referring to West & Bogers)","Chinese",NA,NA,"The firms in our collaborative agreements are aligned in their objectives and interests regarding our joint endeavors.",NA,NA,2,NA,NA,NA,NA
"ni_2025_relationship_network","ni_2025_relationship_network_1","SN2-3","Relationship network scale (8 items, referring to West & Bogers)","Chinese",NA,NA,"The firms in our collaborative agreements are aligned in their objectives and interests regarding our joint endeavors.",NA,NA,3,NA,NA,NA,NA
"ni_2025_relationship_network","ni_2025_relationship_network_1","SN2-3","Relationship network scale (8 items, referring to West & Bogers)","Chinese",NA,NA,"The firms in our collaborative agreements are aligned in their objectives and interests regarding our joint endeavors.",NA,NA,4,NA,NA,NA,NA
"ni_2025_relationship_network","ni_2025_relationship_network_1","SN2-3","Relationship network scale (8 items, referring to West & Bogers)","Chinese",NA,NA,"The firms in our collaborative agreements are aligned in their objectives and interests regarding our joint endeavors.",NA,NA,5,NA,NA,NA,NA
"ni_2025_relationship_network","ni_2025_relationship_network_1","SN2-4","Relationship network scale (8 items, referring to West & Bogers)","Chinese",NA,NA,"The firms under our collaborative agreements hold a shared perspective on the ecosystem and crucial elements for success.",NA,NA,1,NA,NA,NA,NA
"ni_2025_relationship_network","ni_2025_relationship_network_1","SN2-4","Relationship network scale (8 items, referring to West & Bogers)","Chinese",NA,NA,"The firms under our collaborative agreements hold a shared perspective on the ecosystem and crucial elements for success.",NA,NA,2,NA,NA,NA,NA
"ni_2025_relationship_network","ni_2025_relationship_network_1","SN2-4","Relationship network scale (8 items, referring to West & Bogers)","Chinese",NA,NA,"The firms under our collaborative agreements hold a shared perspective on the ecosystem and crucial elements for success.",NA,NA,3,NA,NA,NA,NA
"ni_2025_relationship_network","ni_2025_relationship_network_1","SN2-4","Relationship network scale (8 items, referring to West & Bogers)","Chinese",NA,NA,"The firms under our collaborative agreements hold a shared perspective on the ecosystem and crucial elements for success.",NA,NA,4,NA,NA,NA,NA
"ni_2025_relationship_network","ni_2025_relationship_network_1","SN2-4","Relationship network scale (8 items, referring to West & Bogers)","Chinese",NA,NA,"The firms under our collaborative agreements hold a shared perspective on the ecosystem and crucial elements for success.",NA,NA,5,NA,NA,NA,NA
