"table","section_id","item","instrument","language","instructions","section_prompt","item_text","correct_response","option_text","resp","instructions_translated","section_prompt_translated","item_text_translated","option_text_translated"
"dasilva_2019_hexaco24","dasilva_2019_hexaco24_1","HEXACO24_5","Brief HEXACO Inventory (BHI)","Portuguese",NA,NA,"Tenho medo de sentir dor.",NA,"Nem concordo nem discordo",3,NA,NA,"I am afraid of feeling pain.","neither agree nor disagree"
"dasilva_2019_hexaco24","dasilva_2019_hexaco24_1","HEXACO24_5","Brief HEXACO Inventory (BHI)","Portuguese",NA,NA,"Tenho medo de sentir dor.",NA,"Concordo pouco",4,NA,NA,"I am afraid of feeling pain.","agree"
"dasilva_2019_hexaco24","dasilva_2019_hexaco24_1","HEXACO24_5","Brief HEXACO Inventory (BHI)","Portuguese",NA,NA,"Tenho medo de sentir dor.",NA,"Concordo muito",5,NA,NA,"I am afraid of feeling pain.","strongly agree"
"dasilva_2019_hexaco24","dasilva_2019_hexaco24_1","HEXACO24_6","Brief HEXACO Inventory (BHI)","Portuguese",NA,NA,"Acho difícil mentir.",NA,"Discordo muito",1,NA,NA,"I find it difficult to lie.","strongly disagree"
"dasilva_2019_hexaco24","dasilva_2019_hexaco24_1","HEXACO24_6","Brief HEXACO Inventory (BHI)","Portuguese",NA,NA,"Acho difícil mentir.",NA,"Discordo pouco",2,NA,NA,"I find it difficult to lie.","disagree"
"dasilva_2019_hexaco24","dasilva_2019_hexaco24_1","HEXACO24_6","Brief HEXACO Inventory (BHI)","Portuguese",NA,NA,"Acho difícil mentir.",NA,"Nem concordo nem discordo",3,NA,NA,"I find it difficult to lie.","neither agree nor disagree"
"dasilva_2019_hexaco24","dasilva_2019_hexaco24_1","HEXACO24_6","Brief HEXACO Inventory (BHI)","Portuguese",NA,NA,"Acho difícil mentir.",NA,"Concordo pouco",4,NA,NA,"I find it difficult to lie.","agree"
"dasilva_2019_hexaco24","dasilva_2019_hexaco24_1","HEXACO24_6","Brief HEXACO Inventory (BHI)","Portuguese",NA,NA,"Acho difícil mentir.",NA,"Concordo muito",5,NA,NA,"I find it difficult to lie.","strongly agree"
"dasilva_2019_hexaco24","dasilva_2019_hexaco24_1","HEXACO24_7","Brief HEXACO Inventory (BHI)","Portuguese",NA,NA,"Acho que conhecimento é algo chato.",NA,"Discordo muito",1,NA,NA,"I think science is boring.","strongly disagree"
"dasilva_2019_hexaco24","dasilva_2019_hexaco24_1","HEXACO24_7","Brief HEXACO Inventory (BHI)","Portuguese",NA,NA,"Acho que conhecimento é algo chato.",NA,"Discordo pouco",2,NA,NA,"I think science is boring.","disagree"
"dasilva_2019_hexaco24","dasilva_2019_hexaco24_1","HEXACO24_7","Brief HEXACO Inventory (BHI)","Portuguese",NA,NA,"Acho que conhecimento é algo chato.",NA,"Nem concordo nem discordo",3,NA,NA,"I think science is boring.","neither agree nor disagree"
"dasilva_2019_hexaco24","dasilva_2019_hexaco24_1","HEXACO24_7","Brief HEXACO Inventory (BHI)","Portuguese",NA,NA,"Acho que conhecimento é algo chato.",NA,"Concordo pouco",4,NA,NA,"I think science is boring.","agree"
"dasilva_2019_hexaco24","dasilva_2019_hexaco24_1","HEXACO24_7","Brief HEXACO Inventory (BHI)","Portuguese",NA,NA,"Acho que conhecimento é algo chato.",NA,"Concordo muito",5,NA,NA,"I think science is boring.","strongly agree"
"dasilva_2019_hexaco24","dasilva_2019_hexaco24_1","HEXACO24_8","Brief HEXACO Inventory (BHI)","Portuguese",NA,NA,"Adio tarefas complicadas o maior tempo possível.",NA,"Discordo muito",1,NA,NA,"I postpone complicated tasks as long as possible.","strongly disagree"
"dasilva_2019_hexaco24","dasilva_2019_hexaco24_1","HEXACO24_8","Brief HEXACO Inventory (BHI)","Portuguese",NA,NA,"Adio tarefas complicadas o maior tempo possível.",NA,"Discordo pouco",2,NA,NA,"I postpone complicated tasks as long as possible.","disagree"
"dasilva_2019_hexaco24","dasilva_2019_hexaco24_1","HEXACO24_8","Brief HEXACO Inventory (BHI)","Portuguese",NA,NA,"Adio tarefas complicadas o maior tempo possível.",NA,"Nem concordo nem discordo",3,NA,NA,"I postpone complicated tasks as long as possible.","neither agree nor disagree"
"dasilva_2019_hexaco24","dasilva_2019_hexaco24_1","HEXACO24_8","Brief HEXACO Inventory (BHI)","Portuguese",NA,NA,"Adio tarefas complicadas o maior tempo possível.",NA,"Concordo pouco",4,NA,NA,"I postpone complicated tasks as long as possible.","agree"
"dasilva_2019_hexaco24","dasilva_2019_hexaco24_1","HEXACO24_8","Brief HEXACO Inventory (BHI)","Portuguese",NA,NA,"Adio tarefas complicadas o maior tempo possível.",NA,"Concordo muito",5,NA,NA,"I postpone complicated tasks as long as possible.","strongly agree"
"dasilva_2019_hexaco24","dasilva_2019_hexaco24_1","HEXACO24_9","Brief HEXACO Inventory (BHI)","Portuguese",NA,NA,"Critico as pessoas com frequência.",NA,"Discordo muito",1,NA,NA,"I often express criticism.","strongly disagree"
"dasilva_2019_hexaco24","dasilva_2019_hexaco24_1","HEXACO24_9","Brief HEXACO Inventory (BHI)","Portuguese",NA,NA,"Critico as pessoas com frequência.",NA,"Discordo pouco",2,NA,NA,"I often express criticism.","disagree"
"dasilva_2019_hexaco24","dasilva_2019_hexaco24_1","HEXACO24_9","Brief HEXACO Inventory (BHI)","Portuguese",NA,NA,"Critico as pessoas com frequência.",NA,"Nem concordo nem discordo",3,NA,NA,"I often express criticism.","neither agree nor disagree"
"dasilva_2019_hexaco24","dasilva_2019_hexaco24_1","HEXACO24_9","Brief HEXACO Inventory (BHI)","Portuguese",NA,NA,"Critico as pessoas com frequência.",NA,"Concordo pouco",4,NA,NA,"I often express criticism.","agree"
"dasilva_2019_hexaco24","dasilva_2019_hexaco24_1","HEXACO24_9","Brief HEXACO Inventory (BHI)","Portuguese",NA,NA,"Critico as pessoas com frequência.",NA,"Concordo muito",5,NA,NA,"I often express criticism.","strongly agree"
"dasilva_2019_hexaco24","dasilva_2019_hexaco24_1","HEXACO24_10","Brief HEXACO Inventory (BHI)","Portuguese",NA,NA,"Me aproximo de pessoas estranhas com facilidade.",NA,"Discordo muito",1,NA,NA,"I easily approach strangers.","strongly disagree"
"dasilva_2019_hexaco24","dasilva_2019_hexaco24_1","HEXACO24_10","Brief HEXACO Inventory (BHI)","Portuguese",NA,NA,"Me aproximo de pessoas estranhas com facilidade.",NA,"Discordo pouco",2,NA,NA,"I easily approach strangers.","disagree"
"dasilva_2019_hexaco24","dasilva_2019_hexaco24_1","HEXACO24_10","Brief HEXACO Inventory (BHI)","Portuguese",NA,NA,"Me aproximo de pessoas estranhas com facilidade.",NA,"Nem concordo nem discordo",3,NA,NA,"I easily approach strangers.","neither agree nor disagree"
"dasilva_2019_hexaco24","dasilva_2019_hexaco24_1","HEXACO24_10","Brief HEXACO Inventory (BHI)","Portuguese",NA,NA,"Me aproximo de pessoas estranhas com facilidade.",NA,"Concordo pouco",4,NA,NA,"I easily approach strangers.","agree"
"dasilva_2019_hexaco24","dasilva_2019_hexaco24_1","HEXACO24_10","Brief HEXACO Inventory (BHI)","Portuguese",NA,NA,"Me aproximo de pessoas estranhas com facilidade.",NA,"Concordo muito",5,NA,NA,"I easily approach strangers.","strongly agree"
"dasilva_2019_hexaco24","dasilva_2019_hexaco24_1","HEXACO24_11","Brief HEXACO Inventory (BHI)","Portuguese",NA,NA,"Me preocupo muito menos do que a maioria das pessoas.",NA,"Discordo muito",1,NA,NA,"I worry less than others.","strongly disagree"
"dasilva_2019_hexaco24","dasilva_2019_hexaco24_1","HEXACO24_11","Brief HEXACO Inventory (BHI)","Portuguese",NA,NA,"Me preocupo muito menos do que a maioria das pessoas.",NA,"Discordo pouco",2,NA,NA,"I worry less than others.","disagree"
"dasilva_2019_hexaco24","dasilva_2019_hexaco24_1","HEXACO24_11","Brief HEXACO Inventory (BHI)","Portuguese",NA,NA,"Me preocupo muito menos do que a maioria das pessoas.",NA,"Nem concordo nem discordo",3,NA,NA,"I worry less than others.","neither agree nor disagree"
"dasilva_2019_hexaco24","dasilva_2019_hexaco24_1","HEXACO24_11","Brief HEXACO Inventory (BHI)","Portuguese",NA,NA,"Me preocupo muito menos do que a maioria das pessoas.",NA,"Concordo pouco",4,NA,NA,"I worry less than others.","agree"
"dasilva_2019_hexaco24","dasilva_2019_hexaco24_1","HEXACO24_11","Brief HEXACO Inventory (BHI)","Portuguese",NA,NA,"Me preocupo muito menos do que a maioria das pessoas.",NA,"Concordo muito",5,NA,NA,"I worry less than others.","strongly agree"
"dasilva_2019_hexaco24","dasilva_2019_hexaco24_1","HEXACO24_12","Brief HEXACO Inventory (BHI)","Portuguese",NA,NA,"Gostaria de saber como ganhar muito dinheiro de maneira desonesta.",NA,"Discordo muito",1,NA,NA,"I would like to know how to make lots of money in a dishonest manner.","strongly disagree"
"dasilva_2019_hexaco24","dasilva_2019_hexaco24_1","HEXACO24_12","Brief HEXACO Inventory (BHI)","Portuguese",NA,NA,"Gostaria de saber como ganhar muito dinheiro de maneira desonesta.",NA,"Discordo pouco",2,NA,NA,"I would like to know how to make lots of money in a dishonest manner.","disagree"
"dasilva_2019_hexaco24","dasilva_2019_hexaco24_1","HEXACO24_12","Brief HEXACO Inventory (BHI)","Portuguese",NA,NA,"Gostaria de saber como ganhar muito dinheiro de maneira desonesta.",NA,"Nem concordo nem discordo",3,NA,NA,"I would like to know how to make lots of money in a dishonest manner.","neither agree nor disagree"
"dasilva_2019_hexaco24","dasilva_2019_hexaco24_1","HEXACO24_12","Brief HEXACO Inventory (BHI)","Portuguese",NA,NA,"Gostaria de saber como ganhar muito dinheiro de maneira desonesta.",NA,"Concordo pouco",4,NA,NA,"I would like to know how to make lots of money in a dishonest manner.","agree"
"dasilva_2019_hexaco24","dasilva_2019_hexaco24_1","HEXACO24_12","Brief HEXACO Inventory (BHI)","Portuguese",NA,NA,"Gostaria de saber como ganhar muito dinheiro de maneira desonesta.",NA,"Concordo muito",5,NA,NA,"I would like to know how to make lots of money in a dishonest manner.","strongly agree"
"dasilva_2019_hexaco24","dasilva_2019_hexaco24_1","HEXACO24_13","Brief HEXACO Inventory (BHI)","Portuguese",NA,NA,"Tenho muita imaginação.",NA,"Discordo muito",1,NA,NA,"I have a lot of imagination.","strongly disagree"
"dasilva_2019_hexaco24","dasilva_2019_hexaco24_1","HEXACO24_13","Brief HEXACO Inventory (BHI)","Portuguese",NA,NA,"Tenho muita imaginação.",NA,"Discordo pouco",2,NA,NA,"I have a lot of imagination.","disagree"
"dasilva_2019_hexaco24","dasilva_2019_hexaco24_1","HEXACO24_13","Brief HEXACO Inventory (BHI)","Portuguese",NA,NA,"Tenho muita imaginação.",NA,"Nem concordo nem discordo",3,NA,NA,"I have a lot of imagination.","neither agree nor disagree"
"dasilva_2019_hexaco24","dasilva_2019_hexaco24_1","HEXACO24_13","Brief HEXACO Inventory (BHI)","Portuguese",NA,NA,"Tenho muita imaginação.",NA,"Concordo pouco",4,NA,NA,"I have a lot of imagination.","agree"
"dasilva_2019_hexaco24","dasilva_2019_hexaco24_1","HEXACO24_13","Brief HEXACO Inventory (BHI)","Portuguese",NA,NA,"Tenho muita imaginação.",NA,"Concordo muito",5,NA,NA,"I have a lot of imagination.","strongly agree"
"dasilva_2019_hexaco24","dasilva_2019_hexaco24_1","HEXACO24_14","Brief HEXACO Inventory (BHI)","Portuguese",NA,NA,"Trabalho muito precisamente, dou atenção aos pequenos detalhes.",NA,"Discordo muito",1,NA,NA,"I work very precisely.","strongly disagree"
"dasilva_2019_hexaco24","dasilva_2019_hexaco24_1","HEXACO24_14","Brief HEXACO Inventory (BHI)","Portuguese",NA,NA,"Trabalho muito precisamente, dou atenção aos pequenos detalhes.",NA,"Discordo pouco",2,NA,NA,"I work very precisely.","disagree"
"dasilva_2019_hexaco24","dasilva_2019_hexaco24_1","HEXACO24_14","Brief HEXACO Inventory (BHI)","Portuguese",NA,NA,"Trabalho muito precisamente, dou atenção aos pequenos detalhes.",NA,"Nem concordo nem discordo",3,NA,NA,"I work very precisely.","neither agree nor disagree"
"dasilva_2019_hexaco24","dasilva_2019_hexaco24_1","HEXACO24_14","Brief HEXACO Inventory (BHI)","Portuguese",NA,NA,"Trabalho muito precisamente, dou atenção aos pequenos detalhes.",NA,"Concordo pouco",4,NA,NA,"I work very precisely.","agree"
"dasilva_2019_hexaco24","dasilva_2019_hexaco24_1","HEXACO24_14","Brief HEXACO Inventory (BHI)","Portuguese",NA,NA,"Trabalho muito precisamente, dou atenção aos pequenos detalhes.",NA,"Concordo muito",5,NA,NA,"I work very precisely.","strongly agree"
"dasilva_2019_hexaco24","dasilva_2019_hexaco24_1","HEXACO24_15","Brief HEXACO Inventory (BHI)","Portuguese",NA,NA,"Tendo a concordar com a opinião dos outros.",NA,"Discordo muito",1,NA,NA,"I tend to quickly agree with others.","strongly disagree"
"dasilva_2019_hexaco24","dasilva_2019_hexaco24_1","HEXACO24_15","Brief HEXACO Inventory (BHI)","Portuguese",NA,NA,"Tendo a concordar com a opinião dos outros.",NA,"Discordo pouco",2,NA,NA,"I tend to quickly agree with others.","disagree"
"dasilva_2019_hexaco24","dasilva_2019_hexaco24_1","HEXACO24_15","Brief HEXACO Inventory (BHI)","Portuguese",NA,NA,"Tendo a concordar com a opinião dos outros.",NA,"Nem concordo nem discordo",3,NA,NA,"I tend to quickly agree with others.","neither agree nor disagree"
"dasilva_2019_hexaco24","dasilva_2019_hexaco24_1","HEXACO24_15","Brief HEXACO Inventory (BHI)","Portuguese",NA,NA,"Tendo a concordar com a opinião dos outros.",NA,"Concordo pouco",4,NA,NA,"I tend to quickly agree with others.","agree"
"dasilva_2019_hexaco24","dasilva_2019_hexaco24_1","HEXACO24_15","Brief HEXACO Inventory (BHI)","Portuguese",NA,NA,"Tendo a concordar com a opinião dos outros.",NA,"Concordo muito",5,NA,NA,"I tend to quickly agree with others.","strongly agree"
"dasilva_2019_hexaco24","dasilva_2019_hexaco24_1","HEXACO24_16","Brief HEXACO Inventory (BHI)","Portuguese",NA,NA,"Gosto de conversar com os outros.",NA,"Discordo muito",1,NA,NA,"I like to talk with others.","strongly disagree"
"dasilva_2019_hexaco24","dasilva_2019_hexaco24_1","HEXACO24_16","Brief HEXACO Inventory (BHI)","Portuguese",NA,NA,"Gosto de conversar com os outros.",NA,"Discordo pouco",2,NA,NA,"I like to talk with others.","disagree"
"dasilva_2019_hexaco24","dasilva_2019_hexaco24_1","HEXACO24_16","Brief HEXACO Inventory (BHI)","Portuguese",NA,NA,"Gosto de conversar com os outros.",NA,"Nem concordo nem discordo",3,NA,NA,"I like to talk with others.","neither agree nor disagree"
"dasilva_2019_hexaco24","dasilva_2019_hexaco24_1","HEXACO24_16","Brief HEXACO Inventory (BHI)","Portuguese",NA,NA,"Gosto de conversar com os outros.",NA,"Concordo pouco",4,NA,NA,"I like to talk with others.","agree"
"dasilva_2019_hexaco24","dasilva_2019_hexaco24_1","HEXACO24_16","Brief HEXACO Inventory (BHI)","Portuguese",NA,NA,"Gosto de conversar com os outros.",NA,"Concordo muito",5,NA,NA,"I like to talk with others.","strongly agree"
"dasilva_2019_hexaco24","dasilva_2019_hexaco24_1","HEXACO24_17","Brief HEXACO Inventory (BHI)","Portuguese",NA,NA,"Posso facilmente superar as dificuldades por conta própria.",NA,"Discordo muito",1,NA,NA,"I can easily overcome difficulties on my own.","strongly disagree"
"dasilva_2019_hexaco24","dasilva_2019_hexaco24_1","HEXACO24_17","Brief HEXACO Inventory (BHI)","Portuguese",NA,NA,"Posso facilmente superar as dificuldades por conta própria.",NA,"Discordo pouco",2,NA,NA,"I can easily overcome difficulties on my own.","disagree"
"dasilva_2019_hexaco24","dasilva_2019_hexaco24_1","HEXACO24_17","Brief HEXACO Inventory (BHI)","Portuguese",NA,NA,"Posso facilmente superar as dificuldades por conta própria.",NA,"Nem concordo nem discordo",3,NA,NA,"I can easily overcome difficulties on my own.","neither agree nor disagree"
"dasilva_2019_hexaco24","dasilva_2019_hexaco24_1","HEXACO24_17","Brief HEXACO Inventory (BHI)","Portuguese",NA,NA,"Posso facilmente superar as dificuldades por conta própria.",NA,"Concordo pouco",4,NA,NA,"I can easily overcome difficulties on my own.","agree"
"dasilva_2019_hexaco24","dasilva_2019_hexaco24_1","HEXACO24_17","Brief HEXACO Inventory (BHI)","Portuguese",NA,NA,"Posso facilmente superar as dificuldades por conta própria.",NA,"Concordo muito",5,NA,NA,"I can easily overcome difficulties on my own.","strongly agree"
"dasilva_2019_hexaco24","dasilva_2019_hexaco24_1","HEXACO24_18","Brief HEXACO Inventory (BHI)","Portuguese",NA,NA,"Quero ser uma pessoa famosa.",NA,"Discordo muito",1,NA,NA,"I want to be famous.","strongly disagree"
"dasilva_2019_hexaco24","dasilva_2019_hexaco24_1","HEXACO24_18","Brief HEXACO Inventory (BHI)","Portuguese",NA,NA,"Quero ser uma pessoa famosa.",NA,"Discordo pouco",2,NA,NA,"I want to be famous.","disagree"
"dasilva_2019_hexaco24","dasilva_2019_hexaco24_1","HEXACO24_18","Brief HEXACO Inventory (BHI)","Portuguese",NA,NA,"Quero ser uma pessoa famosa.",NA,"Nem concordo nem discordo",3,NA,NA,"I want to be famous.","neither agree nor disagree"
"dasilva_2019_hexaco24","dasilva_2019_hexaco24_1","HEXACO24_18","Brief HEXACO Inventory (BHI)","Portuguese",NA,NA,"Quero ser uma pessoa famosa.",NA,"Concordo pouco",4,NA,NA,"I want to be famous.","agree"
"dasilva_2019_hexaco24","dasilva_2019_hexaco24_1","HEXACO24_18","Brief HEXACO Inventory (BHI)","Portuguese",NA,NA,"Quero ser uma pessoa famosa.",NA,"Concordo muito",5,NA,NA,"I want to be famous.","strongly agree"
"dasilva_2019_hexaco24","dasilva_2019_hexaco24_1","HEXACO24_19","Brief HEXACO Inventory (BHI)","Portuguese",NA,NA,"Gosto de pessoas com ideias novas.",NA,"Discordo muito",1,NA,NA,"I like people with strange ideas.","strongly disagree"
"dasilva_2019_hexaco24","dasilva_2019_hexaco24_1","HEXACO24_19","Brief HEXACO Inventory (BHI)","Portuguese",NA,NA,"Gosto de pessoas com ideias novas.",NA,"Discordo pouco",2,NA,NA,"I like people with strange ideas.","disagree"
"dasilva_2019_hexaco24","dasilva_2019_hexaco24_1","HEXACO24_19","Brief HEXACO Inventory (BHI)","Portuguese",NA,NA,"Gosto de pessoas com ideias novas.",NA,"Nem concordo nem discordo",3,NA,NA,"I like people with strange ideas.","neither agree nor disagree"
"dasilva_2019_hexaco24","dasilva_2019_hexaco24_1","HEXACO24_19","Brief HEXACO Inventory (BHI)","Portuguese",NA,NA,"Gosto de pessoas com ideias novas.",NA,"Concordo pouco",4,NA,NA,"I like people with strange ideas.","agree"
"dasilva_2019_hexaco24","dasilva_2019_hexaco24_1","HEXACO24_19","Brief HEXACO Inventory (BHI)","Portuguese",NA,NA,"Gosto de pessoas com ideias novas.",NA,"Concordo muito",5,NA,NA,"I like people with strange ideas.","strongly agree"
"dasilva_2019_hexaco24","dasilva_2019_hexaco24_1","HEXACO24_20","Brief HEXACO Inventory (BHI)","Portuguese",NA,NA,"Costumo fazer coisas sem pensar.",NA,"Discordo muito",1,NA,NA,"I often do things without really thinking.","strongly disagree"
"dasilva_2019_hexaco24","dasilva_2019_hexaco24_1","HEXACO24_20","Brief HEXACO Inventory (BHI)","Portuguese",NA,NA,"Costumo fazer coisas sem pensar.",NA,"Discordo pouco",2,NA,NA,"I often do things without really thinking.","disagree"
"dasilva_2019_hexaco24","dasilva_2019_hexaco24_1","HEXACO24_20","Brief HEXACO Inventory (BHI)","Portuguese",NA,NA,"Costumo fazer coisas sem pensar.",NA,"Nem concordo nem discordo",3,NA,NA,"I often do things without really thinking.","neither agree nor disagree"
"dasilva_2019_hexaco24","dasilva_2019_hexaco24_1","HEXACO24_20","Brief HEXACO Inventory (BHI)","Portuguese",NA,NA,"Costumo fazer coisas sem pensar.",NA,"Concordo pouco",4,NA,NA,"I often do things without really thinking.","agree"
"dasilva_2019_hexaco24","dasilva_2019_hexaco24_1","HEXACO24_20","Brief HEXACO Inventory (BHI)","Portuguese",NA,NA,"Costumo fazer coisas sem pensar.",NA,"Concordo muito",5,NA,NA,"I often do things without really thinking.","strongly agree"
"dasilva_2019_hexaco24","dasilva_2019_hexaco24_1","HEXACO24_21","Brief HEXACO Inventory (BHI)","Portuguese",NA,NA,"Mesmo quando sou maltratado, mantenho a calma.",NA,"Discordo muito",1,NA,NA,"Even when I’m treated badly, I remain calm.","strongly disagree"
"dasilva_2019_hexaco24","dasilva_2019_hexaco24_1","HEXACO24_21","Brief HEXACO Inventory (BHI)","Portuguese",NA,NA,"Mesmo quando sou maltratado, mantenho a calma.",NA,"Discordo pouco",2,NA,NA,"Even when I’m treated badly, I remain calm.","disagree"
"dasilva_2019_hexaco24","dasilva_2019_hexaco24_1","HEXACO24_21","Brief HEXACO Inventory (BHI)","Portuguese",NA,NA,"Mesmo quando sou maltratado, mantenho a calma.",NA,"Nem concordo nem discordo",3,NA,NA,"Even when I’m treated badly, I remain calm.","neither agree nor disagree"
"dasilva_2019_hexaco24","dasilva_2019_hexaco24_1","HEXACO24_21","Brief HEXACO Inventory (BHI)","Portuguese",NA,NA,"Mesmo quando sou maltratado, mantenho a calma.",NA,"Concordo pouco",4,NA,NA,"Even when I’m treated badly, I remain calm.","agree"
"dasilva_2019_hexaco24","dasilva_2019_hexaco24_1","HEXACO24_21","Brief HEXACO Inventory (BHI)","Portuguese",NA,NA,"Mesmo quando sou maltratado, mantenho a calma.",NA,"Concordo muito",5,NA,NA,"Even when I’m treated badly, I remain calm.","strongly agree"
"dasilva_2019_hexaco24","dasilva_2019_hexaco24_1","HEXACO24_22","Brief HEXACO Inventory (BHI)","Portuguese",NA,NA,"Raramente sou alegre.",NA,"Discordo muito",1,NA,NA,"I am seldom cheerful.","strongly disagree"
