"table","section_id","item","instrument","language","instructions","instructions_translated","section_prompt","section_prompt_translated","item_text","item_text_translated","correct_response","option_text","option_text_translated","resp"
"vanteffelen_2020_foa","vanteffelen_2020_foa_1","AGG_3","Forms of Aggression questionnaire (FOA), Dutch translation","Dutch",NA,NA,NA,NA,"Opzettelijk lang doen over wat iemand me vraagt te doen","Deliberately taking a long time over what someone asks me to do",NA,"(Bijna) nooit","(Almost) never",1
"vanteffelen_2020_foa","vanteffelen_2020_foa_1","AGG_3","Forms of Aggression questionnaire (FOA), Dutch translation","Dutch",NA,NA,NA,NA,"Opzettelijk lang doen over wat iemand me vraagt te doen","Deliberately taking a long time over what someone asks me to do",NA,"Zelden","Rarely",2
"vanteffelen_2020_foa","vanteffelen_2020_foa_1","AGG_3","Forms of Aggression questionnaire (FOA), Dutch translation","Dutch",NA,NA,NA,NA,"Opzettelijk lang doen over wat iemand me vraagt te doen","Deliberately taking a long time over what someone asks me to do",NA,"Soms","Sometimes",3
"vanteffelen_2020_foa","vanteffelen_2020_foa_1","AGG_3","Forms of Aggression questionnaire (FOA), Dutch translation","Dutch",NA,NA,NA,NA,"Opzettelijk lang doen over wat iemand me vraagt te doen","Deliberately taking a long time over what someone asks me to do",NA,"Vaak","Often",4
"vanteffelen_2020_foa","vanteffelen_2020_foa_1","AGG_3","Forms of Aggression questionnaire (FOA), Dutch translation","Dutch",NA,NA,NA,NA,"Opzettelijk lang doen over wat iemand me vraagt te doen","Deliberately taking a long time over what someone asks me to do",NA,"(Bijna) altijd","(Almost) always",5
"vanteffelen_2020_foa","vanteffelen_2020_foa_1","AGG_4","Forms of Aggression questionnaire (FOA), Dutch translation","Dutch",NA,NA,NA,NA,"Slaan, schoppen of duwen","Hitting, kicking or pushing",NA,"(Bijna) nooit","(Almost) never",1
"vanteffelen_2020_foa","vanteffelen_2020_foa_1","AGG_4","Forms of Aggression questionnaire (FOA), Dutch translation","Dutch",NA,NA,NA,NA,"Slaan, schoppen of duwen","Hitting, kicking or pushing",NA,"Zelden","Rarely",2
"vanteffelen_2020_foa","vanteffelen_2020_foa_1","AGG_4","Forms of Aggression questionnaire (FOA), Dutch translation","Dutch",NA,NA,NA,NA,"Slaan, schoppen of duwen","Hitting, kicking or pushing",NA,"Soms","Sometimes",3
"vanteffelen_2020_foa","vanteffelen_2020_foa_1","AGG_4","Forms of Aggression questionnaire (FOA), Dutch translation","Dutch",NA,NA,NA,NA,"Slaan, schoppen of duwen","Hitting, kicking or pushing",NA,"Vaak","Often",4
"vanteffelen_2020_foa","vanteffelen_2020_foa_1","AGG_4","Forms of Aggression questionnaire (FOA), Dutch translation","Dutch",NA,NA,NA,NA,"Slaan, schoppen of duwen","Hitting, kicking or pushing",NA,"(Bijna) altijd","(Almost) always",5
"vanteffelen_2020_foa","vanteffelen_2020_foa_1","AGG_5","Forms of Aggression questionnaire (FOA), Dutch translation","Dutch",NA,NA,NA,NA,"Uit wraak vriendschap met iemand anders sluiten","Becoming friends with someone else out of revenge",NA,"(Bijna) nooit","(Almost) never",1
"vanteffelen_2020_foa","vanteffelen_2020_foa_1","AGG_5","Forms of Aggression questionnaire (FOA), Dutch translation","Dutch",NA,NA,NA,NA,"Uit wraak vriendschap met iemand anders sluiten","Becoming friends with someone else out of revenge",NA,"Zelden","Rarely",2
"vanteffelen_2020_foa","vanteffelen_2020_foa_1","AGG_5","Forms of Aggression questionnaire (FOA), Dutch translation","Dutch",NA,NA,NA,NA,"Uit wraak vriendschap met iemand anders sluiten","Becoming friends with someone else out of revenge",NA,"Soms","Sometimes",3
"vanteffelen_2020_foa","vanteffelen_2020_foa_1","AGG_5","Forms of Aggression questionnaire (FOA), Dutch translation","Dutch",NA,NA,NA,NA,"Uit wraak vriendschap met iemand anders sluiten","Becoming friends with someone else out of revenge",NA,"Vaak","Often",4
"vanteffelen_2020_foa","vanteffelen_2020_foa_1","AGG_5","Forms of Aggression questionnaire (FOA), Dutch translation","Dutch",NA,NA,NA,NA,"Uit wraak vriendschap met iemand anders sluiten","Becoming friends with someone else out of revenge",NA,"(Bijna) altijd","(Almost) always",5
"vanteffelen_2020_foa","vanteffelen_2020_foa_1","AGG_6","Forms of Aggression questionnaire (FOA), Dutch translation","Dutch",NA,NA,NA,NA,"Iemand kleineren","Belittling someone",NA,"(Bijna) nooit","(Almost) never",1
"vanteffelen_2020_foa","vanteffelen_2020_foa_1","AGG_6","Forms of Aggression questionnaire (FOA), Dutch translation","Dutch",NA,NA,NA,NA,"Iemand kleineren","Belittling someone",NA,"Zelden","Rarely",2
"vanteffelen_2020_foa","vanteffelen_2020_foa_1","AGG_6","Forms of Aggression questionnaire (FOA), Dutch translation","Dutch",NA,NA,NA,NA,"Iemand kleineren","Belittling someone",NA,"Soms","Sometimes",3
"vanteffelen_2020_foa","vanteffelen_2020_foa_1","AGG_6","Forms of Aggression questionnaire (FOA), Dutch translation","Dutch",NA,NA,NA,NA,"Iemand kleineren","Belittling someone",NA,"Vaak","Often",4
"vanteffelen_2020_foa","vanteffelen_2020_foa_1","AGG_6","Forms of Aggression questionnaire (FOA), Dutch translation","Dutch",NA,NA,NA,NA,"Iemand kleineren","Belittling someone",NA,"(Bijna) altijd","(Almost) always",5
"vanteffelen_2020_foa","vanteffelen_2020_foa_1","AGG_7","Forms of Aggression questionnaire (FOA), Dutch translation","Dutch",NA,NA,NA,NA,"Gemene dingen tegen Iemand zeggen","Saying mean things to someone",NA,"(Bijna) nooit","(Almost) never",1
"vanteffelen_2020_foa","vanteffelen_2020_foa_1","AGG_7","Forms of Aggression questionnaire (FOA), Dutch translation","Dutch",NA,NA,NA,NA,"Gemene dingen tegen Iemand zeggen","Saying mean things to someone",NA,"Zelden","Rarely",2
"vanteffelen_2020_foa","vanteffelen_2020_foa_1","AGG_7","Forms of Aggression questionnaire (FOA), Dutch translation","Dutch",NA,NA,NA,NA,"Gemene dingen tegen Iemand zeggen","Saying mean things to someone",NA,"Soms","Sometimes",3
"vanteffelen_2020_foa","vanteffelen_2020_foa_1","AGG_7","Forms of Aggression questionnaire (FOA), Dutch translation","Dutch",NA,NA,NA,NA,"Gemene dingen tegen Iemand zeggen","Saying mean things to someone",NA,"Vaak","Often",4
"vanteffelen_2020_foa","vanteffelen_2020_foa_1","AGG_7","Forms of Aggression questionnaire (FOA), Dutch translation","Dutch",NA,NA,NA,NA,"Gemene dingen tegen Iemand zeggen","Saying mean things to someone",NA,"(Bijna) altijd","(Almost) always",5
"vanteffelen_2020_foa","vanteffelen_2020_foa_1","AGG_8","Forms of Aggression questionnaire (FOA), Dutch translation","Dutch",NA,NA,NA,NA,"Er voor zorgen dat er een einde komt aan iemands vriendschap met anderen","Making sure that someone's friendship with others comes to an end",NA,"(Bijna) nooit","(Almost) never",1
"vanteffelen_2020_foa","vanteffelen_2020_foa_1","AGG_8","Forms of Aggression questionnaire (FOA), Dutch translation","Dutch",NA,NA,NA,NA,"Er voor zorgen dat er een einde komt aan iemands vriendschap met anderen","Making sure that someone's friendship with others comes to an end",NA,"Zelden","Rarely",2
"vanteffelen_2020_foa","vanteffelen_2020_foa_1","AGG_8","Forms of Aggression questionnaire (FOA), Dutch translation","Dutch",NA,NA,NA,NA,"Er voor zorgen dat er een einde komt aan iemands vriendschap met anderen","Making sure that someone's friendship with others comes to an end",NA,"Soms","Sometimes",3
"vanteffelen_2020_foa","vanteffelen_2020_foa_1","AGG_8","Forms of Aggression questionnaire (FOA), Dutch translation","Dutch",NA,NA,NA,NA,"Er voor zorgen dat er een einde komt aan iemands vriendschap met anderen","Making sure that someone's friendship with others comes to an end",NA,"Vaak","Often",4
"vanteffelen_2020_foa","vanteffelen_2020_foa_1","AGG_8","Forms of Aggression questionnaire (FOA), Dutch translation","Dutch",NA,NA,NA,NA,"Er voor zorgen dat er een einde komt aan iemands vriendschap met anderen","Making sure that someone's friendship with others comes to an end",NA,"(Bijna) altijd","(Almost) always",5
"vanteffelen_2020_foa","vanteffelen_2020_foa_1","AGG_9","Forms of Aggression questionnaire (FOA), Dutch translation","Dutch",NA,NA,NA,NA,"Mijn vrienden zeggen dat ze iemand niet meer aardig moeten vinden","Telling my friends that they should stop liking someone",NA,"(Bijna) nooit","(Almost) never",1
"vanteffelen_2020_foa","vanteffelen_2020_foa_1","AGG_9","Forms of Aggression questionnaire (FOA), Dutch translation","Dutch",NA,NA,NA,NA,"Mijn vrienden zeggen dat ze iemand niet meer aardig moeten vinden","Telling my friends that they should stop liking someone",NA,"Zelden","Rarely",2
"vanteffelen_2020_foa","vanteffelen_2020_foa_1","AGG_9","Forms of Aggression questionnaire (FOA), Dutch translation","Dutch",NA,NA,NA,NA,"Mijn vrienden zeggen dat ze iemand niet meer aardig moeten vinden","Telling my friends that they should stop liking someone",NA,"Soms","Sometimes",3
"vanteffelen_2020_foa","vanteffelen_2020_foa_1","AGG_9","Forms of Aggression questionnaire (FOA), Dutch translation","Dutch",NA,NA,NA,NA,"Mijn vrienden zeggen dat ze iemand niet meer aardig moeten vinden","Telling my friends that they should stop liking someone",NA,"Vaak","Often",4
"vanteffelen_2020_foa","vanteffelen_2020_foa_1","AGG_9","Forms of Aggression questionnaire (FOA), Dutch translation","Dutch",NA,NA,NA,NA,"Mijn vrienden zeggen dat ze iemand niet meer aardig moeten vinden","Telling my friends that they should stop liking someone",NA,"(Bijna) altijd","(Almost) always",5
"vanteffelen_2020_foa","vanteffelen_2020_foa_1","AGG_10","Forms of Aggression questionnaire (FOA), Dutch translation","Dutch",NA,NA,NA,NA,"Dingen van iemand stelen","Stealing things from someone",NA,"(Bijna) nooit","(Almost) never",1
"vanteffelen_2020_foa","vanteffelen_2020_foa_1","AGG_10","Forms of Aggression questionnaire (FOA), Dutch translation","Dutch",NA,NA,NA,NA,"Dingen van iemand stelen","Stealing things from someone",NA,"Zelden","Rarely",2
"vanteffelen_2020_foa","vanteffelen_2020_foa_1","AGG_10","Forms of Aggression questionnaire (FOA), Dutch translation","Dutch",NA,NA,NA,NA,"Dingen van iemand stelen","Stealing things from someone",NA,"Soms","Sometimes",3
"vanteffelen_2020_foa","vanteffelen_2020_foa_1","AGG_10","Forms of Aggression questionnaire (FOA), Dutch translation","Dutch",NA,NA,NA,NA,"Dingen van iemand stelen","Stealing things from someone",NA,"Vaak","Often",4
"vanteffelen_2020_foa","vanteffelen_2020_foa_1","AGG_10","Forms of Aggression questionnaire (FOA), Dutch translation","Dutch",NA,NA,NA,NA,"Dingen van iemand stelen","Stealing things from someone",NA,"(Bijna) altijd","(Almost) always",5
"vanteffelen_2020_foa","vanteffelen_2020_foa_1","AGG_11","Forms of Aggression questionnaire (FOA), Dutch translation","Dutch",NA,NA,NA,NA,"Iemand weghouden uit mijn vriendengroep","Keeping someone out of my group of friends",NA,"(Bijna) nooit","(Almost) never",1
"vanteffelen_2020_foa","vanteffelen_2020_foa_1","AGG_11","Forms of Aggression questionnaire (FOA), Dutch translation","Dutch",NA,NA,NA,NA,"Iemand weghouden uit mijn vriendengroep","Keeping someone out of my group of friends",NA,"Zelden","Rarely",2
"vanteffelen_2020_foa","vanteffelen_2020_foa_1","AGG_11","Forms of Aggression questionnaire (FOA), Dutch translation","Dutch",NA,NA,NA,NA,"Iemand weghouden uit mijn vriendengroep","Keeping someone out of my group of friends",NA,"Soms","Sometimes",3
"vanteffelen_2020_foa","vanteffelen_2020_foa_1","AGG_11","Forms of Aggression questionnaire (FOA), Dutch translation","Dutch",NA,NA,NA,NA,"Iemand weghouden uit mijn vriendengroep","Keeping someone out of my group of friends",NA,"Vaak","Often",4
"vanteffelen_2020_foa","vanteffelen_2020_foa_1","AGG_11","Forms of Aggression questionnaire (FOA), Dutch translation","Dutch",NA,NA,NA,NA,"Iemand weghouden uit mijn vriendengroep","Keeping someone out of my group of friends",NA,"(Bijna) altijd","(Almost) always",5
"vanteffelen_2020_foa","vanteffelen_2020_foa_1","AGG_12","Forms of Aggression questionnaire (FOA), Dutch translation","Dutch",NA,NA,NA,NA,"Zeggen dat ik niet meer bevriend wil zijn met iemand","Saying that I no longer want to be friends with someone",NA,"(Bijna) nooit","(Almost) never",1
"vanteffelen_2020_foa","vanteffelen_2020_foa_1","AGG_12","Forms of Aggression questionnaire (FOA), Dutch translation","Dutch",NA,NA,NA,NA,"Zeggen dat ik niet meer bevriend wil zijn met iemand","Saying that I no longer want to be friends with someone",NA,"Zelden","Rarely",2
"vanteffelen_2020_foa","vanteffelen_2020_foa_1","AGG_12","Forms of Aggression questionnaire (FOA), Dutch translation","Dutch",NA,NA,NA,NA,"Zeggen dat ik niet meer bevriend wil zijn met iemand","Saying that I no longer want to be friends with someone",NA,"Soms","Sometimes",3
"vanteffelen_2020_foa","vanteffelen_2020_foa_1","AGG_12","Forms of Aggression questionnaire (FOA), Dutch translation","Dutch",NA,NA,NA,NA,"Zeggen dat ik niet meer bevriend wil zijn met iemand","Saying that I no longer want to be friends with someone",NA,"Vaak","Often",4
"vanteffelen_2020_foa","vanteffelen_2020_foa_1","AGG_12","Forms of Aggression questionnaire (FOA), Dutch translation","Dutch",NA,NA,NA,NA,"Zeggen dat ik niet meer bevriend wil zijn met iemand","Saying that I no longer want to be friends with someone",NA,"(Bijna) altijd","(Almost) always",5
"vanteffelen_2020_foa","vanteffelen_2020_foa_1","AGG_13","Forms of Aggression questionnaire (FOA), Dutch translation","Dutch",NA,NA,NA,NA,"Een brand stichten die schade veroorzaakt","Setting a fire that causes damage",NA,"(Bijna) nooit","(Almost) never",1
"vanteffelen_2020_foa","vanteffelen_2020_foa_1","AGG_13","Forms of Aggression questionnaire (FOA), Dutch translation","Dutch",NA,NA,NA,NA,"Een brand stichten die schade veroorzaakt","Setting a fire that causes damage",NA,"Zelden","Rarely",2
"vanteffelen_2020_foa","vanteffelen_2020_foa_1","AGG_13","Forms of Aggression questionnaire (FOA), Dutch translation","Dutch",NA,NA,NA,NA,"Een brand stichten die schade veroorzaakt","Setting a fire that causes damage",NA,"Soms","Sometimes",3
"vanteffelen_2020_foa","vanteffelen_2020_foa_1","AGG_13","Forms of Aggression questionnaire (FOA), Dutch translation","Dutch",NA,NA,NA,NA,"Een brand stichten die schade veroorzaakt","Setting a fire that causes damage",NA,"Vaak","Often",4
"vanteffelen_2020_foa","vanteffelen_2020_foa_1","AGG_13","Forms of Aggression questionnaire (FOA), Dutch translation","Dutch",NA,NA,NA,NA,"Een brand stichten die schade veroorzaakt","Setting a fire that causes damage",NA,"(Bijna) altijd","(Almost) always",5
"vanteffelen_2020_foa","vanteffelen_2020_foa_1","AGG_14","Forms of Aggression questionnaire (FOA), Dutch translation","Dutch",NA,NA,NA,NA,"Over iemand roddelen of geruchten verspreiden","Gossiping about someone or spreading rumours",NA,"(Bijna) nooit","(Almost) never",1
"vanteffelen_2020_foa","vanteffelen_2020_foa_1","AGG_14","Forms of Aggression questionnaire (FOA), Dutch translation","Dutch",NA,NA,NA,NA,"Over iemand roddelen of geruchten verspreiden","Gossiping about someone or spreading rumours",NA,"Zelden","Rarely",2
"vanteffelen_2020_foa","vanteffelen_2020_foa_1","AGG_14","Forms of Aggression questionnaire (FOA), Dutch translation","Dutch",NA,NA,NA,NA,"Over iemand roddelen of geruchten verspreiden","Gossiping about someone or spreading rumours",NA,"Soms","Sometimes",3
"vanteffelen_2020_foa","vanteffelen_2020_foa_1","AGG_14","Forms of Aggression questionnaire (FOA), Dutch translation","Dutch",NA,NA,NA,NA,"Over iemand roddelen of geruchten verspreiden","Gossiping about someone or spreading rumours",NA,"Vaak","Often",4
"vanteffelen_2020_foa","vanteffelen_2020_foa_1","AGG_14","Forms of Aggression questionnaire (FOA), Dutch translation","Dutch",NA,NA,NA,NA,"Over iemand roddelen of geruchten verspreiden","Gossiping about someone or spreading rumours",NA,"(Bijna) altijd","(Almost) always",5
"vanteffelen_2020_foa","vanteffelen_2020_foa_1","AGG_15","Forms of Aggression questionnaire (FOA), Dutch translation","Dutch",NA,NA,NA,NA,"Iemand uitschelden","Calling someone names",NA,"(Bijna) nooit","(Almost) never",1
"vanteffelen_2020_foa","vanteffelen_2020_foa_1","AGG_15","Forms of Aggression questionnaire (FOA), Dutch translation","Dutch",NA,NA,NA,NA,"Iemand uitschelden","Calling someone names",NA,"Zelden","Rarely",2
"vanteffelen_2020_foa","vanteffelen_2020_foa_1","AGG_15","Forms of Aggression questionnaire (FOA), Dutch translation","Dutch",NA,NA,NA,NA,"Iemand uitschelden","Calling someone names",NA,"Soms","Sometimes",3
"vanteffelen_2020_foa","vanteffelen_2020_foa_1","AGG_15","Forms of Aggression questionnaire (FOA), Dutch translation","Dutch",NA,NA,NA,NA,"Iemand uitschelden","Calling someone names",NA,"Vaak","Often",4
"vanteffelen_2020_foa","vanteffelen_2020_foa_1","AGG_15","Forms of Aggression questionnaire (FOA), Dutch translation","Dutch",NA,NA,NA,NA,"Iemand uitschelden","Calling someone names",NA,"(Bijna) altijd","(Almost) always",5
"vanteffelen_2020_foa","vanteffelen_2020_foa_1","AGG_16","Forms of Aggression questionnaire (FOA), Dutch translation","Dutch",NA,NA,NA,NA,"Ervoor zorgen dat iemand wordt genegeerd","Making sure that someone is ignored",NA,"(Bijna) nooit","(Almost) never",1
"vanteffelen_2020_foa","vanteffelen_2020_foa_1","AGG_16","Forms of Aggression questionnaire (FOA), Dutch translation","Dutch",NA,NA,NA,NA,"Ervoor zorgen dat iemand wordt genegeerd","Making sure that someone is ignored",NA,"Zelden","Rarely",2
"vanteffelen_2020_foa","vanteffelen_2020_foa_1","AGG_16","Forms of Aggression questionnaire (FOA), Dutch translation","Dutch",NA,NA,NA,NA,"Ervoor zorgen dat iemand wordt genegeerd","Making sure that someone is ignored",NA,"Soms","Sometimes",3
"vanteffelen_2020_foa","vanteffelen_2020_foa_1","AGG_16","Forms of Aggression questionnaire (FOA), Dutch translation","Dutch",NA,NA,NA,NA,"Ervoor zorgen dat iemand wordt genegeerd","Making sure that someone is ignored",NA,"Vaak","Often",4
"vanteffelen_2020_foa","vanteffelen_2020_foa_1","AGG_16","Forms of Aggression questionnaire (FOA), Dutch translation","Dutch",NA,NA,NA,NA,"Ervoor zorgen dat iemand wordt genegeerd","Making sure that someone is ignored",NA,"(Bijna) altijd","(Almost) always",5
"vanteffelen_2020_foa","vanteffelen_2020_foa_1","AGG_17","Forms of Aggression questionnaire (FOA), Dutch translation","Dutch",NA,NA,NA,NA,"Iemand tegenspreken","Contradicting someone",NA,"(Bijna) nooit","(Almost) never",1
"vanteffelen_2020_foa","vanteffelen_2020_foa_1","AGG_17","Forms of Aggression questionnaire (FOA), Dutch translation","Dutch",NA,NA,NA,NA,"Iemand tegenspreken","Contradicting someone",NA,"Zelden","Rarely",2
"vanteffelen_2020_foa","vanteffelen_2020_foa_1","AGG_17","Forms of Aggression questionnaire (FOA), Dutch translation","Dutch",NA,NA,NA,NA,"Iemand tegenspreken","Contradicting someone",NA,"Soms","Sometimes",3
"vanteffelen_2020_foa","vanteffelen_2020_foa_1","AGG_17","Forms of Aggression questionnaire (FOA), Dutch translation","Dutch",NA,NA,NA,NA,"Iemand tegenspreken","Contradicting someone",NA,"Vaak","Often",4
"vanteffelen_2020_foa","vanteffelen_2020_foa_1","AGG_17","Forms of Aggression questionnaire (FOA), Dutch translation","Dutch",NA,NA,NA,NA,"Iemand tegenspreken","Contradicting someone",NA,"(Bijna) altijd","(Almost) always",5
"vanteffelen_2020_foa","vanteffelen_2020_foa_1","AGG_18","Forms of Aggression questionnaire (FOA), Dutch translation","Dutch",NA,NA,NA,NA,"Ervoor zorgen dat iemand zijn mening niet kan geven","Making sure that someone cannot give their opinion",NA,"(Bijna) nooit","(Almost) never",1
"vanteffelen_2020_foa","vanteffelen_2020_foa_1","AGG_18","Forms of Aggression questionnaire (FOA), Dutch translation","Dutch",NA,NA,NA,NA,"Ervoor zorgen dat iemand zijn mening niet kan geven","Making sure that someone cannot give their opinion",NA,"Zelden","Rarely",2
"vanteffelen_2020_foa","vanteffelen_2020_foa_1","AGG_18","Forms of Aggression questionnaire (FOA), Dutch translation","Dutch",NA,NA,NA,NA,"Ervoor zorgen dat iemand zijn mening niet kan geven","Making sure that someone cannot give their opinion",NA,"Soms","Sometimes",3
"vanteffelen_2020_foa","vanteffelen_2020_foa_1","AGG_18","Forms of Aggression questionnaire (FOA), Dutch translation","Dutch",NA,NA,NA,NA,"Ervoor zorgen dat iemand zijn mening niet kan geven","Making sure that someone cannot give their opinion",NA,"Vaak","Often",4
"vanteffelen_2020_foa","vanteffelen_2020_foa_1","AGG_18","Forms of Aggression questionnaire (FOA), Dutch translation","Dutch",NA,NA,NA,NA,"Ervoor zorgen dat iemand zijn mening niet kan geven","Making sure that someone cannot give their opinion",NA,"(Bijna) altijd","(Almost) always",5
"vanteffelen_2020_foa","vanteffelen_2020_foa_1","AGG_19","Forms of Aggression questionnaire (FOA), Dutch translation","Dutch",NA,NA,NA,NA,"Kritiek leveren op iemands werk, zelfs als dat goed is","Criticizing someone's work, even if it is good",NA,"(Bijna) nooit","(Almost) never",1
"vanteffelen_2020_foa","vanteffelen_2020_foa_1","AGG_19","Forms of Aggression questionnaire (FOA), Dutch translation","Dutch",NA,NA,NA,NA,"Kritiek leveren op iemands werk, zelfs als dat goed is","Criticizing someone's work, even if it is good",NA,"Zelden","Rarely",2
"vanteffelen_2020_foa","vanteffelen_2020_foa_1","AGG_19","Forms of Aggression questionnaire (FOA), Dutch translation","Dutch",NA,NA,NA,NA,"Kritiek leveren op iemands werk, zelfs als dat goed is","Criticizing someone's work, even if it is good",NA,"Soms","Sometimes",3
"vanteffelen_2020_foa","vanteffelen_2020_foa_1","AGG_19","Forms of Aggression questionnaire (FOA), Dutch translation","Dutch",NA,NA,NA,NA,"Kritiek leveren op iemands werk, zelfs als dat goed is","Criticizing someone's work, even if it is good",NA,"Vaak","Often",4
"vanteffelen_2020_foa","vanteffelen_2020_foa_1","AGG_19","Forms of Aggression questionnaire (FOA), Dutch translation","Dutch",NA,NA,NA,NA,"Kritiek leveren op iemands werk, zelfs als dat goed is","Criticizing someone's work, even if it is good",NA,"(Bijna) altijd","(Almost) always",5
"vanteffelen_2020_foa","vanteffelen_2020_foa_1","AGG_20","Forms of Aggression questionnaire (FOA), Dutch translation","Dutch",NA,NA,NA,NA,"Het laatste woord proberen te hebben","Trying to have the last word",NA,"(Bijna) nooit","(Almost) never",1
"vanteffelen_2020_foa","vanteffelen_2020_foa_1","AGG_20","Forms of Aggression questionnaire (FOA), Dutch translation","Dutch",NA,NA,NA,NA,"Het laatste woord proberen te hebben","Trying to have the last word",NA,"Zelden","Rarely",2
"vanteffelen_2020_foa","vanteffelen_2020_foa_1","AGG_20","Forms of Aggression questionnaire (FOA), Dutch translation","Dutch",NA,NA,NA,NA,"Het laatste woord proberen te hebben","Trying to have the last word",NA,"Soms","Sometimes",3
"vanteffelen_2020_foa","vanteffelen_2020_foa_1","AGG_20","Forms of Aggression questionnaire (FOA), Dutch translation","Dutch",NA,NA,NA,NA,"Het laatste woord proberen te hebben","Trying to have the last word",NA,"Vaak","Often",4
"vanteffelen_2020_foa","vanteffelen_2020_foa_1","AGG_20","Forms of Aggression questionnaire (FOA), Dutch translation","Dutch",NA,NA,NA,NA,"Het laatste woord proberen te hebben","Trying to have the last word",NA,"(Bijna) altijd","(Almost) always",5
"vanteffelen_2020_foa","vanteffelen_2020_foa_1","AGG_21","Forms of Aggression questionnaire (FOA), Dutch translation","Dutch",NA,NA,NA,NA,"Sarcastisch tegen iemand doen","Being sarcastic towards someone",NA,"(Bijna) nooit","(Almost) never",1
"vanteffelen_2020_foa","vanteffelen_2020_foa_1","AGG_21","Forms of Aggression questionnaire (FOA), Dutch translation","Dutch",NA,NA,NA,NA,"Sarcastisch tegen iemand doen","Being sarcastic towards someone",NA,"Zelden","Rarely",2
"vanteffelen_2020_foa","vanteffelen_2020_foa_1","AGG_21","Forms of Aggression questionnaire (FOA), Dutch translation","Dutch",NA,NA,NA,NA,"Sarcastisch tegen iemand doen","Being sarcastic towards someone",NA,"Soms","Sometimes",3
"vanteffelen_2020_foa","vanteffelen_2020_foa_1","AGG_21","Forms of Aggression questionnaire (FOA), Dutch translation","Dutch",NA,NA,NA,NA,"Sarcastisch tegen iemand doen","Being sarcastic towards someone",NA,"Vaak","Often",4
"vanteffelen_2020_foa","vanteffelen_2020_foa_1","AGG_21","Forms of Aggression questionnaire (FOA), Dutch translation","Dutch",NA,NA,NA,NA,"Sarcastisch tegen iemand doen","Being sarcastic towards someone",NA,"(Bijna) altijd","(Almost) always",5
"vanteffelen_2020_foa","vanteffelen_2020_foa_1","AGG_22","Forms of Aggression questionnaire (FOA), Dutch translation","Dutch",NA,NA,NA,NA,"Iemands bezittingen beschadigen","Damaging someone's belongings",NA,"(Bijna) nooit","(Almost) never",1
"vanteffelen_2020_foa","vanteffelen_2020_foa_1","AGG_22","Forms of Aggression questionnaire (FOA), Dutch translation","Dutch",NA,NA,NA,NA,"Iemands bezittingen beschadigen","Damaging someone's belongings",NA,"Zelden","Rarely",2
"vanteffelen_2020_foa","vanteffelen_2020_foa_1","AGG_22","Forms of Aggression questionnaire (FOA), Dutch translation","Dutch",NA,NA,NA,NA,"Iemands bezittingen beschadigen","Damaging someone's belongings",NA,"Soms","Sometimes",3
