"table","section_id","item","instrument","language","instructions","instructions_translated","section_prompt","section_prompt_translated","item_text","item_text_translated","correct_response","option_text","option_text_translated","resp"
"abdullah_2024_blqol","abdullah_2024_blqol_1","QOL2_R","Bloating Quality of Life questionnaire, Malay version (BLQoL-M)","Malay",NA,NA,NA,NA,"Apabila perut anda berasa kembung, berapa kerapkah ia mengehadkan keupayaan anda untuk mengambil bahagian dalam aktiviti sosial?","When you are bloated, how often does the bloating limit or restrict your ability to participate in social activities?",NA,NA,NA,4
"abdullah_2024_blqol","abdullah_2024_blqol_1","QOL2_R","Bloating Quality of Life questionnaire, Malay version (BLQoL-M)","Malay",NA,NA,NA,NA,"Apabila perut anda berasa kembung, berapa kerapkah ia mengehadkan keupayaan anda untuk mengambil bahagian dalam aktiviti sosial?","When you are bloated, how often does the bloating limit or restrict your ability to participate in social activities?",NA,NA,NA,5
"abdullah_2024_blqol","abdullah_2024_blqol_1","QOL2_R","Bloating Quality of Life questionnaire, Malay version (BLQoL-M)","Malay",NA,NA,NA,NA,"Apabila perut anda berasa kembung, berapa kerapkah ia mengehadkan keupayaan anda untuk mengambil bahagian dalam aktiviti sosial?","When you are bloated, how often does the bloating limit or restrict your ability to participate in social activities?",NA,NA,NA,6
"abdullah_2024_blqol","abdullah_2024_blqol_1","QOL2_R","Bloating Quality of Life questionnaire, Malay version (BLQoL-M)","Malay",NA,NA,NA,NA,"Apabila perut anda berasa kembung, berapa kerapkah ia mengehadkan keupayaan anda untuk mengambil bahagian dalam aktiviti sosial?","When you are bloated, how often does the bloating limit or restrict your ability to participate in social activities?",NA,"never/not related to me",NA,7
"abdullah_2024_blqol","abdullah_2024_blqol_1","QOL3_R","Bloating Quality of Life questionnaire, Malay version (BLQoL-M)","Malay",NA,NA,NA,NA,"Apabila perut anda berasa kembung, berapa kerapkah ia mengehadkan anda daripada menikmati hobi atau aktiviti rekreasi?","When you are bloated, how often does the bloating limit or restrict your ability to enjoy hobbies or recreational activities?",NA,"always",NA,1
"abdullah_2024_blqol","abdullah_2024_blqol_1","QOL3_R","Bloating Quality of Life questionnaire, Malay version (BLQoL-M)","Malay",NA,NA,NA,NA,"Apabila perut anda berasa kembung, berapa kerapkah ia mengehadkan anda daripada menikmati hobi atau aktiviti rekreasi?","When you are bloated, how often does the bloating limit or restrict your ability to enjoy hobbies or recreational activities?",NA,NA,NA,2
"abdullah_2024_blqol","abdullah_2024_blqol_1","QOL3_R","Bloating Quality of Life questionnaire, Malay version (BLQoL-M)","Malay",NA,NA,NA,NA,"Apabila perut anda berasa kembung, berapa kerapkah ia mengehadkan anda daripada menikmati hobi atau aktiviti rekreasi?","When you are bloated, how often does the bloating limit or restrict your ability to enjoy hobbies or recreational activities?",NA,NA,NA,3
"abdullah_2024_blqol","abdullah_2024_blqol_1","QOL3_R","Bloating Quality of Life questionnaire, Malay version (BLQoL-M)","Malay",NA,NA,NA,NA,"Apabila perut anda berasa kembung, berapa kerapkah ia mengehadkan anda daripada menikmati hobi atau aktiviti rekreasi?","When you are bloated, how often does the bloating limit or restrict your ability to enjoy hobbies or recreational activities?",NA,NA,NA,4
"abdullah_2024_blqol","abdullah_2024_blqol_1","QOL3_R","Bloating Quality of Life questionnaire, Malay version (BLQoL-M)","Malay",NA,NA,NA,NA,"Apabila perut anda berasa kembung, berapa kerapkah ia mengehadkan anda daripada menikmati hobi atau aktiviti rekreasi?","When you are bloated, how often does the bloating limit or restrict your ability to enjoy hobbies or recreational activities?",NA,NA,NA,5
"abdullah_2024_blqol","abdullah_2024_blqol_1","QOL3_R","Bloating Quality of Life questionnaire, Malay version (BLQoL-M)","Malay",NA,NA,NA,NA,"Apabila perut anda berasa kembung, berapa kerapkah ia mengehadkan anda daripada menikmati hobi atau aktiviti rekreasi?","When you are bloated, how often does the bloating limit or restrict your ability to enjoy hobbies or recreational activities?",NA,NA,NA,6
"abdullah_2024_blqol","abdullah_2024_blqol_1","QOL3_R","Bloating Quality of Life questionnaire, Malay version (BLQoL-M)","Malay",NA,NA,NA,NA,"Apabila perut anda berasa kembung, berapa kerapkah ia mengehadkan anda daripada menikmati hobi atau aktiviti rekreasi?","When you are bloated, how often does the bloating limit or restrict your ability to enjoy hobbies or recreational activities?",NA,"never/not related to me",NA,7
"abdullah_2024_blqol","abdullah_2024_blqol_1","QOL4_R","Bloating Quality of Life questionnaire, Malay version (BLQoL-M)","Malay",NA,NA,NA,NA,"Apabila perut anda berasa kembung, berapa kerapkah ia mengehadkan anda daripada menikmati hubungan intim?","When you are bloated, how often does the bloating limit or restrict your ability to enjoy intimate relationships?",NA,"always",NA,1
"abdullah_2024_blqol","abdullah_2024_blqol_1","QOL4_R","Bloating Quality of Life questionnaire, Malay version (BLQoL-M)","Malay",NA,NA,NA,NA,"Apabila perut anda berasa kembung, berapa kerapkah ia mengehadkan anda daripada menikmati hubungan intim?","When you are bloated, how often does the bloating limit or restrict your ability to enjoy intimate relationships?",NA,NA,NA,2
"abdullah_2024_blqol","abdullah_2024_blqol_1","QOL4_R","Bloating Quality of Life questionnaire, Malay version (BLQoL-M)","Malay",NA,NA,NA,NA,"Apabila perut anda berasa kembung, berapa kerapkah ia mengehadkan anda daripada menikmati hubungan intim?","When you are bloated, how often does the bloating limit or restrict your ability to enjoy intimate relationships?",NA,NA,NA,3
"abdullah_2024_blqol","abdullah_2024_blqol_1","QOL4_R","Bloating Quality of Life questionnaire, Malay version (BLQoL-M)","Malay",NA,NA,NA,NA,"Apabila perut anda berasa kembung, berapa kerapkah ia mengehadkan anda daripada menikmati hubungan intim?","When you are bloated, how often does the bloating limit or restrict your ability to enjoy intimate relationships?",NA,NA,NA,4
"abdullah_2024_blqol","abdullah_2024_blqol_1","QOL4_R","Bloating Quality of Life questionnaire, Malay version (BLQoL-M)","Malay",NA,NA,NA,NA,"Apabila perut anda berasa kembung, berapa kerapkah ia mengehadkan anda daripada menikmati hubungan intim?","When you are bloated, how often does the bloating limit or restrict your ability to enjoy intimate relationships?",NA,NA,NA,5
"abdullah_2024_blqol","abdullah_2024_blqol_1","QOL4_R","Bloating Quality of Life questionnaire, Malay version (BLQoL-M)","Malay",NA,NA,NA,NA,"Apabila perut anda berasa kembung, berapa kerapkah ia mengehadkan anda daripada menikmati hubungan intim?","When you are bloated, how often does the bloating limit or restrict your ability to enjoy intimate relationships?",NA,NA,NA,6
"abdullah_2024_blqol","abdullah_2024_blqol_1","QOL4_R","Bloating Quality of Life questionnaire, Malay version (BLQoL-M)","Malay",NA,NA,NA,NA,"Apabila perut anda berasa kembung, berapa kerapkah ia mengehadkan anda daripada menikmati hubungan intim?","When you are bloated, how often does the bloating limit or restrict your ability to enjoy intimate relationships?",NA,"never/not related to me",NA,7
"abdullah_2024_blqol","abdullah_2024_blqol_1","QOL5_R","Bloating Quality of Life questionnaire, Malay version (BLQoL-M)","Malay",NA,NA,NA,NA,"Apabila perut anda berasa kembung, berapa kerapkah ia menggangu emosi anda?","When you are bloated, how often does the bloating affect you emotionally?",NA,"always",NA,1
"abdullah_2024_blqol","abdullah_2024_blqol_1","QOL5_R","Bloating Quality of Life questionnaire, Malay version (BLQoL-M)","Malay",NA,NA,NA,NA,"Apabila perut anda berasa kembung, berapa kerapkah ia menggangu emosi anda?","When you are bloated, how often does the bloating affect you emotionally?",NA,NA,NA,2
"abdullah_2024_blqol","abdullah_2024_blqol_1","QOL5_R","Bloating Quality of Life questionnaire, Malay version (BLQoL-M)","Malay",NA,NA,NA,NA,"Apabila perut anda berasa kembung, berapa kerapkah ia menggangu emosi anda?","When you are bloated, how often does the bloating affect you emotionally?",NA,NA,NA,3
"abdullah_2024_blqol","abdullah_2024_blqol_1","QOL5_R","Bloating Quality of Life questionnaire, Malay version (BLQoL-M)","Malay",NA,NA,NA,NA,"Apabila perut anda berasa kembung, berapa kerapkah ia menggangu emosi anda?","When you are bloated, how often does the bloating affect you emotionally?",NA,NA,NA,4
"abdullah_2024_blqol","abdullah_2024_blqol_1","QOL5_R","Bloating Quality of Life questionnaire, Malay version (BLQoL-M)","Malay",NA,NA,NA,NA,"Apabila perut anda berasa kembung, berapa kerapkah ia menggangu emosi anda?","When you are bloated, how often does the bloating affect you emotionally?",NA,NA,NA,5
"abdullah_2024_blqol","abdullah_2024_blqol_1","QOL5_R","Bloating Quality of Life questionnaire, Malay version (BLQoL-M)","Malay",NA,NA,NA,NA,"Apabila perut anda berasa kembung, berapa kerapkah ia menggangu emosi anda?","When you are bloated, how often does the bloating affect you emotionally?",NA,NA,NA,6
"abdullah_2024_blqol","abdullah_2024_blqol_1","QOL5_R","Bloating Quality of Life questionnaire, Malay version (BLQoL-M)","Malay",NA,NA,NA,NA,"Apabila perut anda berasa kembung, berapa kerapkah ia menggangu emosi anda?","When you are bloated, how often does the bloating affect you emotionally?",NA,"never/not related to me",NA,7
