"table","section_id","item","instrument","language","instructions","section_prompt","item_text","correct_response","option_text","resp","instructions_translated","section_prompt_translated","item_text_translated","option_text_translated"
"baka2023_uwes","baka2023_uwes_1","UWES_4","Utrecht Work Engagement Scale (UWES-17), Polish version","Polish","NA","NA","W pracy czuję się silny(a) i pełen(na) energii.","NA","Almost never","1","","","At my job, I feel strong and vigorous.",""
"baka2023_uwes","baka2023_uwes_1","UWES_5","Utrecht Work Engagement Scale (UWES-17), Polish version","Polish","NA","NA","Jestem oddany(a) swojej pracy.","NA","Almost never","1","","","I am enthusiastic about my job.",""
"baka2023_uwes","baka2023_uwes_1","UWES_11","Utrecht Work Engagement Scale (UWES-17), Polish version","Polish","NA","NA","Jestem pochłonięty(a) swoją pracą.","NA","Almost never","1","","","I am immersed in my work.",""
"baka2023_uwes","baka2023_uwes_1","UWES_8","Utrecht Work Engagement Scale (UWES-17), Polish version","Polish","NA","NA","Kiedy rano wstaję, mam ochotę iść do pracy.","NA","Almost never","1","","","When I get up in the morning, I feel like going to work.",""
"baka2023_uwes","baka2023_uwes_1","UWES_5","Utrecht Work Engagement Scale (UWES-17), Polish version","Polish","NA","NA","Jestem oddany(a) swojej pracy.","NA","Rarely","2","","","I am enthusiastic about my job.",""
"baka2023_uwes","baka2023_uwes_1","UWES_8","Utrecht Work Engagement Scale (UWES-17), Polish version","Polish","NA","NA","Kiedy rano wstaję, mam ochotę iść do pracy.","NA","Rarely","2","","","When I get up in the morning, I feel like going to work.",""
"baka2023_uwes","baka2023_uwes_1","UWES_7","Utrecht Work Engagement Scale (UWES-17), Polish version","Polish","NA","NA","Moja praca jest dla mnie natchnieniem.","NA","Rarely","2","","","My job inspires me.",""
"baka2023_uwes","baka2023_uwes_1","UWES_4","Utrecht Work Engagement Scale (UWES-17), Polish version","Polish","NA","NA","W pracy czuję się silny(a) i pełen(na) energii.","NA","Rarely","2","","","At my job, I feel strong and vigorous.",""
"baka2023_uwes","baka2023_uwes_1","UWES_2","Utrecht Work Engagement Scale (UWES-17), Polish version","Polish","NA","NA","Praca, którą wykonuje jest dla mnie pełna sensu i celowości.","NA","Rarely","2","","","I find the work that I do full of meaning and purpose.",""
"baka2023_uwes","baka2023_uwes_1","UWES_1","Utrecht Work Engagement Scale (UWES-17), Polish version","Polish","NA","NA","W pracy czuję, że rozpiera mnie energia.","NA","Rarely","2","","","At my work, I feel bursting with energy.",""
"baka2023_uwes","baka2023_uwes_1","UWES_17","Utrecht Work Engagement Scale (UWES-17), Polish version","Polish","NA","NA","Pracuję wytrwale, nawet jeśli sprawy nie idą dobrze.","NA","Rarely","2","","","At my work I always persevere, even when things do not go well.",""
"baka2023_uwes","baka2023_uwes_1","UWES_10","Utrecht Work Engagement Scale (UWES-17), Polish version","Polish","NA","NA","Jestem dumny(a) z pracy, która wykonuję.","NA","Rarely","2","","","I am proud of the work that I do.",""
"baka2023_uwes","baka2023_uwes_1","UWES_9","Utrecht Work Engagement Scale (UWES-17), Polish version","Polish","NA","NA","Czuję się szczęśliwy(a), kiedy intensywnie pracuję.","NA","Rarely","2","","","I feel happy when I am working intensely.",""
"baka2023_uwes","baka2023_uwes_1","UWES_14","Utrecht Work Engagement Scale (UWES-17), Polish version","Polish","NA","NA","Zapominam się, kiedy pracuję.","NA","Rarely","2","","","I get carried away when I am working.",""
"baka2023_uwes","baka2023_uwes_1","UWES_3","Utrecht Work Engagement Scale (UWES-17), Polish version","Polish","NA","NA","Czas szybko płynie, kiedy pracuję.","NA","Rarely","2","","","Time flies when I am working.",""
"baka2023_uwes","baka2023_uwes_1","UWES_11","Utrecht Work Engagement Scale (UWES-17), Polish version","Polish","NA","NA","Jestem pochłonięty(a) swoją pracą.","NA","Rarely","2","","","I am immersed in my work.",""
"baka2023_uwes","baka2023_uwes_1","UWES_16","Utrecht Work Engagement Scale (UWES-17), Polish version","Polish","NA","NA","Trudno mi oderwać się od mojej pracy.","NA","Rarely","2","","","It is difficult to detach myself from my job.",""
"baka2023_uwes","baka2023_uwes_1","UWES_12","Utrecht Work Engagement Scale (UWES-17), Polish version","Polish","NA","NA","Mogę kontynuować pracę przez bardzo długie odcinki czasu.","NA","Rarely","2","","","I can continue working for very long periods at a time.",""
"baka2023_uwes","baka2023_uwes_1","UWES_15","Utrecht Work Engagement Scale (UWES-17), Polish version","Polish","NA","NA","W pracy jestem odporny(a) psychicznie.","NA","Rarely","2","","","At my job, I am very resilient, mentally.",""
"baka2023_uwes","baka2023_uwes_1","UWES_6","Utrecht Work Engagement Scale (UWES-17), Polish version","Polish","NA","NA","Kiedy pracuję, zapominam o wszystkim dookoła mnie.","NA","Rarely","2","","","When I am working, I forget everything else around me.",""
"baka2023_uwes","baka2023_uwes_1","UWES_13","Utrecht Work Engagement Scale (UWES-17), Polish version","Polish","NA","NA","Praca jest dla mnie wyzwaniem.","NA","Rarely","2","","","To me, my job is challenging.",""
"baka2023_uwes","baka2023_uwes_1","UWES_3","Utrecht Work Engagement Scale (UWES-17), Polish version","Polish","NA","NA","Czas szybko płynie, kiedy pracuję.","NA","Sometimes","3","","","Time flies when I am working.",""
"baka2023_uwes","baka2023_uwes_1","UWES_4","Utrecht Work Engagement Scale (UWES-17), Polish version","Polish","NA","NA","W pracy czuję się silny(a) i pełen(na) energii.","NA","Sometimes","3","","","At my job, I feel strong and vigorous.",""
"baka2023_uwes","baka2023_uwes_1","UWES_1","Utrecht Work Engagement Scale (UWES-17), Polish version","Polish","NA","NA","W pracy czuję, że rozpiera mnie energia.","NA","Sometimes","3","","","At my work, I feel bursting with energy.",""
"baka2023_uwes","baka2023_uwes_1","UWES_2","Utrecht Work Engagement Scale (UWES-17), Polish version","Polish","NA","NA","Praca, którą wykonuje jest dla mnie pełna sensu i celowości.","NA","Sometimes","3","","","I find the work that I do full of meaning and purpose.",""
"baka2023_uwes","baka2023_uwes_1","UWES_5","Utrecht Work Engagement Scale (UWES-17), Polish version","Polish","NA","NA","Jestem oddany(a) swojej pracy.","NA","Sometimes","3","","","I am enthusiastic about my job.",""
"baka2023_uwes","baka2023_uwes_1","UWES_9","Utrecht Work Engagement Scale (UWES-17), Polish version","Polish","NA","NA","Czuję się szczęśliwy(a), kiedy intensywnie pracuję.","NA","Sometimes","3","","","I feel happy when I am working intensely.",""
"baka2023_uwes","baka2023_uwes_1","UWES_8","Utrecht Work Engagement Scale (UWES-17), Polish version","Polish","NA","NA","Kiedy rano wstaję, mam ochotę iść do pracy.","NA","Sometimes","3","","","When I get up in the morning, I feel like going to work.",""
"baka2023_uwes","baka2023_uwes_1","UWES_14","Utrecht Work Engagement Scale (UWES-17), Polish version","Polish","NA","NA","Zapominam się, kiedy pracuję.","NA","Sometimes","3","","","I get carried away when I am working.",""
"baka2023_uwes","baka2023_uwes_1","UWES_10","Utrecht Work Engagement Scale (UWES-17), Polish version","Polish","NA","NA","Jestem dumny(a) z pracy, która wykonuję.","NA","Sometimes","3","","","I am proud of the work that I do.",""
"baka2023_uwes","baka2023_uwes_1","UWES_15","Utrecht Work Engagement Scale (UWES-17), Polish version","Polish","NA","NA","W pracy jestem odporny(a) psychicznie.","NA","Sometimes","3","","","At my job, I am very resilient, mentally.",""
"baka2023_uwes","baka2023_uwes_1","UWES_16","Utrecht Work Engagement Scale (UWES-17), Polish version","Polish","NA","NA","Trudno mi oderwać się od mojej pracy.","NA","Sometimes","3","","","It is difficult to detach myself from my job.",""
"baka2023_uwes","baka2023_uwes_1","UWES_13","Utrecht Work Engagement Scale (UWES-17), Polish version","Polish","NA","NA","Praca jest dla mnie wyzwaniem.","NA","Sometimes","3","","","To me, my job is challenging.",""
"baka2023_uwes","baka2023_uwes_1","UWES_12","Utrecht Work Engagement Scale (UWES-17), Polish version","Polish","NA","NA","Mogę kontynuować pracę przez bardzo długie odcinki czasu.","NA","Sometimes","3","","","I can continue working for very long periods at a time.",""
"baka2023_uwes","baka2023_uwes_1","UWES_11","Utrecht Work Engagement Scale (UWES-17), Polish version","Polish","NA","NA","Jestem pochłonięty(a) swoją pracą.","NA","Sometimes","3","","","I am immersed in my work.",""
"baka2023_uwes","baka2023_uwes_1","UWES_17","Utrecht Work Engagement Scale (UWES-17), Polish version","Polish","NA","NA","Pracuję wytrwale, nawet jeśli sprawy nie idą dobrze.","NA","Sometimes","3","","","At my work I always persevere, even when things do not go well.",""
"baka2023_uwes","baka2023_uwes_1","UWES_7","Utrecht Work Engagement Scale (UWES-17), Polish version","Polish","NA","NA","Moja praca jest dla mnie natchnieniem.","NA","Sometimes","3","","","My job inspires me.",""
"baka2023_uwes","baka2023_uwes_1","UWES_6","Utrecht Work Engagement Scale (UWES-17), Polish version","Polish","NA","NA","Kiedy pracuję, zapominam o wszystkim dookoła mnie.","NA","Sometimes","3","","","When I am working, I forget everything else around me.",""
"baka2023_uwes","baka2023_uwes_1","UWES_7","Utrecht Work Engagement Scale (UWES-17), Polish version","Polish","NA","NA","Moja praca jest dla mnie natchnieniem.","NA","Often","4","","","My job inspires me.",""
"baka2023_uwes","baka2023_uwes_1","UWES_9","Utrecht Work Engagement Scale (UWES-17), Polish version","Polish","NA","NA","Czuję się szczęśliwy(a), kiedy intensywnie pracuję.","NA","Often","4","","","I feel happy when I am working intensely.",""
"baka2023_uwes","baka2023_uwes_1","UWES_12","Utrecht Work Engagement Scale (UWES-17), Polish version","Polish","NA","NA","Mogę kontynuować pracę przez bardzo długie odcinki czasu.","NA","Often","4","","","I can continue working for very long periods at a time.",""
"baka2023_uwes","baka2023_uwes_1","UWES_16","Utrecht Work Engagement Scale (UWES-17), Polish version","Polish","NA","NA","Trudno mi oderwać się od mojej pracy.","NA","Often","4","","","It is difficult to detach myself from my job.",""
"baka2023_uwes","baka2023_uwes_1","UWES_17","Utrecht Work Engagement Scale (UWES-17), Polish version","Polish","NA","NA","Pracuję wytrwale, nawet jeśli sprawy nie idą dobrze.","NA","Often","4","","","At my work I always persevere, even when things do not go well.",""
"baka2023_uwes","baka2023_uwes_1","UWES_1","Utrecht Work Engagement Scale (UWES-17), Polish version","Polish","NA","NA","W pracy czuję, że rozpiera mnie energia.","NA","Often","4","","","At my work, I feel bursting with energy.",""
"baka2023_uwes","baka2023_uwes_1","UWES_2","Utrecht Work Engagement Scale (UWES-17), Polish version","Polish","NA","NA","Praca, którą wykonuje jest dla mnie pełna sensu i celowości.","NA","Often","4","","","I find the work that I do full of meaning and purpose.",""
"baka2023_uwes","baka2023_uwes_1","UWES_10","Utrecht Work Engagement Scale (UWES-17), Polish version","Polish","NA","NA","Jestem dumny(a) z pracy, która wykonuję.","NA","Often","4","","","I am proud of the work that I do.",""
"baka2023_uwes","baka2023_uwes_1","UWES_11","Utrecht Work Engagement Scale (UWES-17), Polish version","Polish","NA","NA","Jestem pochłonięty(a) swoją pracą.","NA","Often","4","","","I am immersed in my work.",""
"baka2023_uwes","baka2023_uwes_1","UWES_5","Utrecht Work Engagement Scale (UWES-17), Polish version","Polish","NA","NA","Jestem oddany(a) swojej pracy.","NA","Often","4","","","I am enthusiastic about my job.",""
"baka2023_uwes","baka2023_uwes_1","UWES_14","Utrecht Work Engagement Scale (UWES-17), Polish version","Polish","NA","NA","Zapominam się, kiedy pracuję.","NA","Often","4","","","I get carried away when I am working.",""
"baka2023_uwes","baka2023_uwes_1","UWES_8","Utrecht Work Engagement Scale (UWES-17), Polish version","Polish","NA","NA","Kiedy rano wstaję, mam ochotę iść do pracy.","NA","Often","4","","","When I get up in the morning, I feel like going to work.",""
"baka2023_uwes","baka2023_uwes_1","UWES_6","Utrecht Work Engagement Scale (UWES-17), Polish version","Polish","NA","NA","Kiedy pracuję, zapominam o wszystkim dookoła mnie.","NA","Often","4","","","When I am working, I forget everything else around me.",""
"baka2023_uwes","baka2023_uwes_1","UWES_3","Utrecht Work Engagement Scale (UWES-17), Polish version","Polish","NA","NA","Czas szybko płynie, kiedy pracuję.","NA","Often","4","","","Time flies when I am working.",""
"baka2023_uwes","baka2023_uwes_1","UWES_15","Utrecht Work Engagement Scale (UWES-17), Polish version","Polish","NA","NA","W pracy jestem odporny(a) psychicznie.","NA","Often","4","","","At my job, I am very resilient, mentally.",""
"baka2023_uwes","baka2023_uwes_1","UWES_4","Utrecht Work Engagement Scale (UWES-17), Polish version","Polish","NA","NA","W pracy czuję się silny(a) i pełen(na) energii.","NA","Often","4","","","At my job, I feel strong and vigorous.",""
"baka2023_uwes","baka2023_uwes_1","UWES_13","Utrecht Work Engagement Scale (UWES-17), Polish version","Polish","NA","NA","Praca jest dla mnie wyzwaniem.","NA","Often","4","","","To me, my job is challenging.",""
"baka2023_uwes","baka2023_uwes_1","UWES_2","Utrecht Work Engagement Scale (UWES-17), Polish version","Polish","NA","NA","Praca, którą wykonuje jest dla mnie pełna sensu i celowości.","NA","Very often","5","","","I find the work that I do full of meaning and purpose.",""
"baka2023_uwes","baka2023_uwes_1","UWES_13","Utrecht Work Engagement Scale (UWES-17), Polish version","Polish","NA","NA","Praca jest dla mnie wyzwaniem.","NA","Very often","5","","","To me, my job is challenging.",""
"baka2023_uwes","baka2023_uwes_1","UWES_6","Utrecht Work Engagement Scale (UWES-17), Polish version","Polish","NA","NA","Kiedy pracuję, zapominam o wszystkim dookoła mnie.","NA","Very often","5","","","When I am working, I forget everything else around me.",""
"baka2023_uwes","baka2023_uwes_1","UWES_4","Utrecht Work Engagement Scale (UWES-17), Polish version","Polish","NA","NA","W pracy czuję się silny(a) i pełen(na) energii.","NA","Very often","5","","","At my job, I feel strong and vigorous.",""
"baka2023_uwes","baka2023_uwes_1","UWES_3","Utrecht Work Engagement Scale (UWES-17), Polish version","Polish","NA","NA","Czas szybko płynie, kiedy pracuję.","NA","Very often","5","","","Time flies when I am working.",""
"baka2023_uwes","baka2023_uwes_1","UWES_17","Utrecht Work Engagement Scale (UWES-17), Polish version","Polish","NA","NA","Pracuję wytrwale, nawet jeśli sprawy nie idą dobrze.","NA","Very often","5","","","At my work I always persevere, even when things do not go well.",""
"baka2023_uwes","baka2023_uwes_1","UWES_9","Utrecht Work Engagement Scale (UWES-17), Polish version","Polish","NA","NA","Czuję się szczęśliwy(a), kiedy intensywnie pracuję.","NA","Very often","5","","","I feel happy when I am working intensely.",""
"baka2023_uwes","baka2023_uwes_1","UWES_1","Utrecht Work Engagement Scale (UWES-17), Polish version","Polish","NA","NA","W pracy czuję, że rozpiera mnie energia.","NA","Very often","5","","","At my work, I feel bursting with energy.",""
"baka2023_uwes","baka2023_uwes_1","UWES_7","Utrecht Work Engagement Scale (UWES-17), Polish version","Polish","NA","NA","Moja praca jest dla mnie natchnieniem.","NA","Very often","5","","","My job inspires me.",""
"baka2023_uwes","baka2023_uwes_1","UWES_15","Utrecht Work Engagement Scale (UWES-17), Polish version","Polish","NA","NA","W pracy jestem odporny(a) psychicznie.","NA","Very often","5","","","At my job, I am very resilient, mentally.",""
"baka2023_uwes","baka2023_uwes_1","UWES_16","Utrecht Work Engagement Scale (UWES-17), Polish version","Polish","NA","NA","Trudno mi oderwać się od mojej pracy.","NA","Very often","5","","","It is difficult to detach myself from my job.",""
"baka2023_uwes","baka2023_uwes_1","UWES_8","Utrecht Work Engagement Scale (UWES-17), Polish version","Polish","NA","NA","Kiedy rano wstaję, mam ochotę iść do pracy.","NA","Very often","5","","","When I get up in the morning, I feel like going to work.",""
"baka2023_uwes","baka2023_uwes_1","UWES_10","Utrecht Work Engagement Scale (UWES-17), Polish version","Polish","NA","NA","Jestem dumny(a) z pracy, która wykonuję.","NA","Very often","5","","","I am proud of the work that I do.",""
"baka2023_uwes","baka2023_uwes_1","UWES_12","Utrecht Work Engagement Scale (UWES-17), Polish version","Polish","NA","NA","Mogę kontynuować pracę przez bardzo długie odcinki czasu.","NA","Very often","5","","","I can continue working for very long periods at a time.",""
"baka2023_uwes","baka2023_uwes_1","UWES_5","Utrecht Work Engagement Scale (UWES-17), Polish version","Polish","NA","NA","Jestem oddany(a) swojej pracy.","NA","Very often","5","","","I am enthusiastic about my job.",""
"baka2023_uwes","baka2023_uwes_1","UWES_11","Utrecht Work Engagement Scale (UWES-17), Polish version","Polish","NA","NA","Jestem pochłonięty(a) swoją pracą.","NA","Very often","5","","","I am immersed in my work.",""
"baka2023_uwes","baka2023_uwes_1","UWES_14","Utrecht Work Engagement Scale (UWES-17), Polish version","Polish","NA","NA","Zapominam się, kiedy pracuję.","NA","Very often","5","","","I get carried away when I am working.",""
"baka2023_uwes","baka2023_uwes_1","UWES_1","Utrecht Work Engagement Scale (UWES-17), Polish version","Polish","NA","NA","W pracy czuję, że rozpiera mnie energia.","NA","Always","6","","","At my work, I feel bursting with energy.",""
"baka2023_uwes","baka2023_uwes_1","UWES_17","Utrecht Work Engagement Scale (UWES-17), Polish version","Polish","NA","NA","Pracuję wytrwale, nawet jeśli sprawy nie idą dobrze.","NA","Always","6","","","At my work I always persevere, even when things do not go well.",""
"baka2023_uwes","baka2023_uwes_1","UWES_4","Utrecht Work Engagement Scale (UWES-17), Polish version","Polish","NA","NA","W pracy czuję się silny(a) i pełen(na) energii.","NA","Always","6","","","At my job, I feel strong and vigorous.",""
"baka2023_uwes","baka2023_uwes_1","UWES_7","Utrecht Work Engagement Scale (UWES-17), Polish version","Polish","NA","NA","Moja praca jest dla mnie natchnieniem.","NA","Always","6","","","My job inspires me.",""
"baka2023_uwes","baka2023_uwes_1","UWES_13","Utrecht Work Engagement Scale (UWES-17), Polish version","Polish","NA","NA","Praca jest dla mnie wyzwaniem.","NA","Always","6","","","To me, my job is challenging.",""
"baka2023_uwes","baka2023_uwes_1","UWES_10","Utrecht Work Engagement Scale (UWES-17), Polish version","Polish","NA","NA","Jestem dumny(a) z pracy, która wykonuję.","NA","Always","6","","","I am proud of the work that I do.",""
"baka2023_uwes","baka2023_uwes_1","UWES_15","Utrecht Work Engagement Scale (UWES-17), Polish version","Polish","NA","NA","W pracy jestem odporny(a) psychicznie.","NA","Always","6","","","At my job, I am very resilient, mentally.",""
"baka2023_uwes","baka2023_uwes_1","UWES_12","Utrecht Work Engagement Scale (UWES-17), Polish version","Polish","NA","NA","Mogę kontynuować pracę przez bardzo długie odcinki czasu.","NA","Always","6","","","I can continue working for very long periods at a time.",""
"baka2023_uwes","baka2023_uwes_1","UWES_11","Utrecht Work Engagement Scale (UWES-17), Polish version","Polish","NA","NA","Jestem pochłonięty(a) swoją pracą.","NA","Always","6","","","I am immersed in my work.",""
"baka2023_uwes","baka2023_uwes_1","UWES_16","Utrecht Work Engagement Scale (UWES-17), Polish version","Polish","NA","NA","Trudno mi oderwać się od mojej pracy.","NA","Always","6","","","It is difficult to detach myself from my job.",""
"baka2023_uwes","baka2023_uwes_1","UWES_3","Utrecht Work Engagement Scale (UWES-17), Polish version","Polish","NA","NA","Czas szybko płynie, kiedy pracuję.","NA","Always","6","","","Time flies when I am working.",""
"baka2023_uwes","baka2023_uwes_1","UWES_2","Utrecht Work Engagement Scale (UWES-17), Polish version","Polish","NA","NA","Praca, którą wykonuje jest dla mnie pełna sensu i celowości.","NA","Always","6","","","I find the work that I do full of meaning and purpose.",""
"baka2023_uwes","baka2023_uwes_1","UWES_9","Utrecht Work Engagement Scale (UWES-17), Polish version","Polish","NA","NA","Czuję się szczęśliwy(a), kiedy intensywnie pracuję.","NA","Always","6","","","I feel happy when I am working intensely.",""
"baka2023_uwes","baka2023_uwes_1","UWES_6","Utrecht Work Engagement Scale (UWES-17), Polish version","Polish","NA","NA","Kiedy pracuję, zapominam o wszystkim dookoła mnie.","NA","Always","6","","","When I am working, I forget everything else around me.",""
"baka2023_uwes","baka2023_uwes_1","UWES_8","Utrecht Work Engagement Scale (UWES-17), Polish version","Polish","NA","NA","Kiedy rano wstaję, mam ochotę iść do pracy.","NA","Always","6","","","When I get up in the morning, I feel like going to work.",""
"baka2023_uwes","baka2023_uwes_1","UWES_14","Utrecht Work Engagement Scale (UWES-17), Polish version","Polish","NA","NA","Zapominam się, kiedy pracuję.","NA","Always","6","","","I get carried away when I am working.",""
"baka2023_uwes","baka2023_uwes_1","UWES_5","Utrecht Work Engagement Scale (UWES-17), Polish version","Polish","NA","NA","Jestem oddany(a) swojej pracy.","NA","Always","6","","","I am enthusiastic about my job.",""
