"table","section_id","item","instrument","language","instructions","section_prompt","item_text","correct_response","option_text","resp","instructions_translated","section_prompt_translated","item_text_translated","option_text_translated"
"sun_2025_morality_study2_colleagueknow","main","itknow_4","Familiarity with colleagues in Chinese engineering teams.","Chinese","NA","NA","您对这个同事了解多少？","","NA","5","","","How much do you know about this colleague?",""
"sun_2025_morality_study2_colleagueknow","main","itknow_1","Familiarity with colleagues in Chinese engineering teams.","Chinese","NA","NA","您对这个同事了解多少？","","NA","5","","","How much do you know about this colleague?",""
"sun_2025_morality_study2_colleagueknow","main","itknow_5","Familiarity with colleagues in Chinese engineering teams.","Chinese","NA","NA","您对这个同事了解多少？","","NA","5","","","How much do you know about this colleague?",""
"sun_2025_morality_study2_colleagueknow","main","itknow_3","Familiarity with colleagues in Chinese engineering teams.","Chinese","NA","NA","您对这个同事了解多少？","","NA","5","","","How much do you know about this colleague?",""
"sun_2025_morality_study2_colleagueknow","main","itknow_6","Familiarity with colleagues in Chinese engineering teams.","Chinese","NA","NA","您对这个同事了解多少？","","NA","5","","","How much do you know about this colleague?",""
"sun_2025_morality_study2_colleagueknow","main","itknow_6","Familiarity with colleagues in Chinese engineering teams.","Chinese","NA","NA","您对这个同事了解多少？","","NA","6","","","How much do you know about this colleague?",""
"sun_2025_morality_study2_colleagueknow","main","itknow_3","Familiarity with colleagues in Chinese engineering teams.","Chinese","NA","NA","您对这个同事了解多少？","","NA","6","","","How much do you know about this colleague?",""
"sun_2025_morality_study2_colleagueknow","main","itknow_4","Familiarity with colleagues in Chinese engineering teams.","Chinese","NA","NA","您对这个同事了解多少？","","NA","6","","","How much do you know about this colleague?",""
"sun_2025_morality_study2_colleagueknow","main","itknow_5","Familiarity with colleagues in Chinese engineering teams.","Chinese","NA","NA","您对这个同事了解多少？","","NA","6","","","How much do you know about this colleague?",""
"sun_2025_morality_study2_colleagueknow","main","itknow_2","Familiarity with colleagues in Chinese engineering teams.","Chinese","NA","NA","您对这个同事了解多少？","","NA","6","","","How much do you know about this colleague?",""
"sun_2025_morality_study2_colleagueknow","main","itknow_7","Familiarity with colleagues in Chinese engineering teams.","Chinese","NA","NA","您对这个同事了解多少？","","NA","6","","","How much do you know about this colleague?",""
"sun_2025_morality_study2_colleagueknow","main","itknow_1","Familiarity with colleagues in Chinese engineering teams.","Chinese","NA","NA","您对这个同事了解多少？","","NA","6","","","How much do you know about this colleague?",""
"sun_2025_morality_study2_colleagueknow","main","itknow_3","Familiarity with colleagues in Chinese engineering teams.","Chinese","NA","NA","您对这个同事了解多少？","","一点也不","1","","","How much do you know about this colleague?","Not at all"
"sun_2025_morality_study2_colleagueknow","main","itknow_1","Familiarity with colleagues in Chinese engineering teams.","Chinese","NA","NA","您对这个同事了解多少？","","一点也不","1","","","How much do you know about this colleague?","Not at all"
"sun_2025_morality_study2_colleagueknow","main","itknow_4","Familiarity with colleagues in Chinese engineering teams.","Chinese","NA","NA","您对这个同事了解多少？","","一点也不","1","","","How much do you know about this colleague?","Not at all"
"sun_2025_morality_study2_colleagueknow","main","itknow_7","Familiarity with colleagues in Chinese engineering teams.","Chinese","NA","NA","您对这个同事了解多少？","","一点也不","1","","","How much do you know about this colleague?","Not at all"
"sun_2025_morality_study2_colleagueknow","main","itknow_2","Familiarity with colleagues in Chinese engineering teams.","Chinese","NA","NA","您对这个同事了解多少？","","一点也不","1","","","How much do you know about this colleague?","Not at all"
"sun_2025_morality_study2_colleagueknow","main","itknow_5","Familiarity with colleagues in Chinese engineering teams.","Chinese","NA","NA","您对这个同事了解多少？","","一点也不","1","","","How much do you know about this colleague?","Not at all"
"sun_2025_morality_study2_colleagueknow","main","itknow_6","Familiarity with colleagues in Chinese engineering teams.","Chinese","NA","NA","您对这个同事了解多少？","","一点也不","1","","","How much do you know about this colleague?","Not at all"
"sun_2025_morality_study2_colleagueknow","main","itknow_3","Familiarity with colleagues in Chinese engineering teams.","Chinese","NA","NA","您对这个同事了解多少？","","有些","4","","","How much do you know about this colleague?","Somewhat"
"sun_2025_morality_study2_colleagueknow","main","itknow_5","Familiarity with colleagues in Chinese engineering teams.","Chinese","NA","NA","您对这个同事了解多少？","","有些","4","","","How much do you know about this colleague?","Somewhat"
"sun_2025_morality_study2_colleagueknow","main","itknow_2","Familiarity with colleagues in Chinese engineering teams.","Chinese","NA","NA","您对这个同事了解多少？","","有些","4","","","How much do you know about this colleague?","Somewhat"
"sun_2025_morality_study2_colleagueknow","main","itknow_7","Familiarity with colleagues in Chinese engineering teams.","Chinese","NA","NA","您对这个同事了解多少？","","有些","4","","","How much do you know about this colleague?","Somewhat"
"sun_2025_morality_study2_colleagueknow","main","itknow_1","Familiarity with colleagues in Chinese engineering teams.","Chinese","NA","NA","您对这个同事了解多少？","","有些","4","","","How much do you know about this colleague?","Somewhat"
"sun_2025_morality_study2_colleagueknow","main","itknow_4","Familiarity with colleagues in Chinese engineering teams.","Chinese","NA","NA","您对这个同事了解多少？","","有些","4","","","How much do you know about this colleague?","Somewhat"
"sun_2025_morality_study2_colleagueknow","main","itknow_6","Familiarity with colleagues in Chinese engineering teams.","Chinese","NA","NA","您对这个同事了解多少？","","有些","4","","","How much do you know about this colleague?","Somewhat"
"sun_2025_morality_study2_colleagueknow","main","itknow_1","Familiarity with colleagues in Chinese engineering teams.","Chinese","NA","NA","您对这个同事了解多少？","","非常","7","","","How much do you know about this colleague?","Very"
"sun_2025_morality_study2_colleagueknow","main","itknow_3","Familiarity with colleagues in Chinese engineering teams.","Chinese","NA","NA","您对这个同事了解多少？","","非常","7","","","How much do you know about this colleague?","Very"
"sun_2025_morality_study2_colleagueknow","main","itknow_6","Familiarity with colleagues in Chinese engineering teams.","Chinese","NA","NA","您对这个同事了解多少？","","非常","7","","","How much do you know about this colleague?","Very"
"sun_2025_morality_study2_colleagueknow","main","itknow_5","Familiarity with colleagues in Chinese engineering teams.","Chinese","NA","NA","您对这个同事了解多少？","","非常","7","","","How much do you know about this colleague?","Very"
"sun_2025_morality_study2_colleagueknow","main","itknow_4","Familiarity with colleagues in Chinese engineering teams.","Chinese","NA","NA","您对这个同事了解多少？","","非常","7","","","How much do you know about this colleague?","Very"
"sun_2025_morality_study2_colleagueknow","main","itknow_2","Familiarity with colleagues in Chinese engineering teams.","Chinese","NA","NA","您对这个同事了解多少？","","非常","7","","","How much do you know about this colleague?","Very"
"sun_2025_morality_study2_colleagueknow","main","itknow_7","Familiarity with colleagues in Chinese engineering teams.","Chinese","NA","NA","您对这个同事了解多少？","","非常","7","","","How much do you know about this colleague?","Very"
