"table","section_id","item","instrument","language","instructions","section_prompt","item_text","correct_response","option_text","resp","instructions_translated","section_prompt_translated","item_text_translated","option_text_translated"
"sv-maia2_randelovic_2021_maia","main","MAIA2_24","interoceptive awareness","Serbian","U nastavku je niz tvrdnji. Molimo Vas da označite koliko često se svaka od njih uopšteno odnosi na Vas u svakodnevnom životu. Označite po jedan broj u svakom redu.","NA","Kada nešto nije u redu u mom životu, mogu to da osetim u svom telu.","","NA","4","","","When something is wrong in my life, I can feel it in my body.",""
"sv-maia2_randelovic_2021_maia","main","MAIA2_7","interoceptive awareness","Serbian","U nastavku je niz tvrdnji. Molimo Vas da označite koliko često se svaka od njih uopšteno odnosi na Vas u svakodnevnom životu. Označite po jedan broj u svakom redu.","NA","Kada osetim bol ili nelagodnost, pokušavam da izdržim dok ne prođe.","","NA","3","","","When I feel pain or discomfort, I try to endure it until it passes.",""
"sv-maia2_randelovic_2021_maia","main","MAIA2_7","interoceptive awareness","Serbian","U nastavku je niz tvrdnji. Molimo Vas da označite koliko često se svaka od njih uopšteno odnosi na Vas u svakodnevnom životu. Označite po jedan broj u svakom redu.","NA","Kada osetim bol ili nelagodnost, pokušavam da izdržim dok ne prođe.","","NA","1","","","When I feel pain or discomfort, I try to endure it until it passes.",""
"sv-maia2_randelovic_2021_maia","main","MAIA2_7","interoceptive awareness","Serbian","U nastavku je niz tvrdnji. Molimo Vas da označite koliko često se svaka od njih uopšteno odnosi na Vas u svakodnevnom životu. Označite po jedan broj u svakom redu.","NA","Kada osetim bol ili nelagodnost, pokušavam da izdržim dok ne prođe.","","NA","2","","","When I feel pain or discomfort, I try to endure it until it passes.",""
"sv-maia2_randelovic_2021_maia","main","MAIA2_7","interoceptive awareness","Serbian","U nastavku je niz tvrdnji. Molimo Vas da označite koliko često se svaka od njih uopšteno odnosi na Vas u svakodnevnom životu. Označite po jedan broj u svakom redu.","NA","Kada osetim bol ili nelagodnost, pokušavam da izdržim dok ne prođe.","","NA","4","","","When I feel pain or discomfort, I try to endure it until it passes.",""
"sv-maia2_randelovic_2021_maia","main","MAIA2_18","interoceptive awareness","Serbian","U nastavku je niz tvrdnji. Molimo Vas da označite koliko često se svaka od njih uopšteno odnosi na Vas u svakodnevnom životu. Označite po jedan broj u svakom redu.","NA","Kada razgovaram s nekim, mogu da obratim pažnju na držanje svog tela.","","NA","1","","","When I am talking with someone, I can pay attention to my posture.",""
"sv-maia2_randelovic_2021_maia","main","MAIA2_18","interoceptive awareness","Serbian","U nastavku je niz tvrdnji. Molimo Vas da označite koliko često se svaka od njih uopšteno odnosi na Vas u svakodnevnom životu. Označite po jedan broj u svakom redu.","NA","Kada razgovaram s nekim, mogu da obratim pažnju na držanje svog tela.","","NA","2","","","When I am talking with someone, I can pay attention to my posture.",""
"sv-maia2_randelovic_2021_maia","main","MAIA2_18","interoceptive awareness","Serbian","U nastavku je niz tvrdnji. Molimo Vas da označite koliko često se svaka od njih uopšteno odnosi na Vas u svakodnevnom životu. Označite po jedan broj u svakom redu.","NA","Kada razgovaram s nekim, mogu da obratim pažnju na držanje svog tela.","","NA","3","","","When I am talking with someone, I can pay attention to my posture.",""
"sv-maia2_randelovic_2021_maia","main","MAIA2_18","interoceptive awareness","Serbian","U nastavku je niz tvrdnji. Molimo Vas da označite koliko često se svaka od njih uopšteno odnosi na Vas u svakodnevnom životu. Označite po jedan broj u svakom redu.","NA","Kada razgovaram s nekim, mogu da obratim pažnju na držanje svog tela.","","NA","4","","","When I am talking with someone, I can pay attention to my posture.",""
"sv-maia2_randelovic_2021_maia","main","MAIA2_1","interoceptive awareness","Serbian","U nastavku je niz tvrdnji. Molimo Vas da označite koliko često se svaka od njih uopšteno odnosi na Vas u svakodnevnom životu. Označite po jedan broj u svakom redu.","NA","Kada sam napet/a, primećujem na kojim mestima je napetost locirana u telu.","","NA","4","","","When I am tense, I notice where in my body the tension is located.",""
"sv-maia2_randelovic_2021_maia","main","MAIA2_1","interoceptive awareness","Serbian","U nastavku je niz tvrdnji. Molimo Vas da označite koliko često se svaka od njih uopšteno odnosi na Vas u svakodnevnom životu. Označite po jedan broj u svakom redu.","NA","Kada sam napet/a, primećujem na kojim mestima je napetost locirana u telu.","","NA","3","","","When I am tense, I notice where in my body the tension is located.",""
"sv-maia2_randelovic_2021_maia","main","MAIA2_1","interoceptive awareness","Serbian","U nastavku je niz tvrdnji. Molimo Vas da označite koliko često se svaka od njih uopšteno odnosi na Vas u svakodnevnom životu. Označite po jedan broj u svakom redu.","NA","Kada sam napet/a, primećujem na kojim mestima je napetost locirana u telu.","","NA","1","","","When I am tense, I notice where in my body the tension is located.",""
"sv-maia2_randelovic_2021_maia","main","MAIA2_1","interoceptive awareness","Serbian","U nastavku je niz tvrdnji. Molimo Vas da označite koliko često se svaka od njih uopšteno odnosi na Vas u svakodnevnom životu. Označite po jedan broj u svakom redu.","NA","Kada sam napet/a, primećujem na kojim mestima je napetost locirana u telu.","","NA","2","","","When I am tense, I notice where in my body the tension is located.",""
"sv-maia2_randelovic_2021_maia","main","MAIA2_31","interoceptive awareness","Serbian","U nastavku je niz tvrdnji. Molimo Vas da označite koliko često se svaka od njih uopšteno odnosi na Vas u svakodnevnom životu. Označite po jedan broj u svakom redu.","NA","Kada sam preokupiran/a mislima, mogu da umirim svoj um usmeravanjem pažnje na telo / disanje.","","NA","3","","","When I am caught up in thought, I can calm my mind by turning my attention to my body or my breathing.",""
"sv-maia2_randelovic_2021_maia","main","MAIA2_31","interoceptive awareness","Serbian","U nastavku je niz tvrdnji. Molimo Vas da označite koliko često se svaka od njih uopšteno odnosi na Vas u svakodnevnom životu. Označite po jedan broj u svakom redu.","NA","Kada sam preokupiran/a mislima, mogu da umirim svoj um usmeravanjem pažnje na telo / disanje.","","NA","4","","","When I am caught up in thought, I can calm my mind by turning my attention to my body or my breathing.",""
"sv-maia2_randelovic_2021_maia","main","MAIA2_31","interoceptive awareness","Serbian","U nastavku je niz tvrdnji. Molimo Vas da označite koliko često se svaka od njih uopšteno odnosi na Vas u svakodnevnom životu. Označite po jedan broj u svakom redu.","NA","Kada sam preokupiran/a mislima, mogu da umirim svoj um usmeravanjem pažnje na telo / disanje.","","NA","2","","","When I am caught up in thought, I can calm my mind by turning my attention to my body or my breathing.",""
"sv-maia2_randelovic_2021_maia","main","MAIA2_31","interoceptive awareness","Serbian","U nastavku je niz tvrdnji. Molimo Vas da označite koliko često se svaka od njih uopšteno odnosi na Vas u svakodnevnom životu. Označite po jedan broj u svakom redu.","NA","Kada sam preokupiran/a mislima, mogu da umirim svoj um usmeravanjem pažnje na telo / disanje.","","NA","1","","","When I am caught up in thought, I can calm my mind by turning my attention to my body or my breathing.",""
"sv-maia2_randelovic_2021_maia","main","MAIA2_33","interoceptive awareness","Serbian","U nastavku je niz tvrdnji. Molimo Vas da označite koliko često se svaka od njih uopšteno odnosi na Vas u svakodnevnom životu. Označite po jedan broj u svakom redu.","NA","Kada sam uznemiren/a, bez žurbe istražujem kako se moje telo oseća.","","NA","1","","","When I am upset, I take time to explore how my body feels, without hurrying.",""
"sv-maia2_randelovic_2021_maia","main","MAIA2_33","interoceptive awareness","Serbian","U nastavku je niz tvrdnji. Molimo Vas da označite koliko često se svaka od njih uopšteno odnosi na Vas u svakodnevnom životu. Označite po jedan broj u svakom redu.","NA","Kada sam uznemiren/a, bez žurbe istražujem kako se moje telo oseća.","","NA","3","","","When I am upset, I take time to explore how my body feels, without hurrying.",""
"sv-maia2_randelovic_2021_maia","main","MAIA2_33","interoceptive awareness","Serbian","U nastavku je niz tvrdnji. Molimo Vas da označite koliko često se svaka od njih uopšteno odnosi na Vas u svakodnevnom životu. Označite po jedan broj u svakom redu.","NA","Kada sam uznemiren/a, bez žurbe istražujem kako se moje telo oseća.","","NA","2","","","When I am upset, I take time to explore how my body feels, without hurrying.",""
"sv-maia2_randelovic_2021_maia","main","MAIA2_33","interoceptive awareness","Serbian","U nastavku je niz tvrdnji. Molimo Vas da označite koliko često se svaka od njih uopšteno odnosi na Vas u svakodnevnom životu. Označite po jedan broj u svakom redu.","NA","Kada sam uznemiren/a, bez žurbe istražujem kako se moje telo oseća.","","NA","4","","","When I am upset, I take time to explore how my body feels, without hurrying.",""
"sv-maia2_randelovic_2021_maia","main","MAIA2_28","interoceptive awareness","Serbian","U nastavku je niz tvrdnji. Molimo Vas da označite koliko često se svaka od njih uopšteno odnosi na Vas u svakodnevnom životu. Označite po jedan broj u svakom redu.","NA","Kada se osećam preplavljeno, mogu da nađem mirno mesto u sebi.","","NA","4","","","When I feel overwhelmed, I can find a calm place inside myself.",""
"sv-maia2_randelovic_2021_maia","main","MAIA2_28","interoceptive awareness","Serbian","U nastavku je niz tvrdnji. Molimo Vas da označite koliko često se svaka od njih uopšteno odnosi na Vas u svakodnevnom životu. Označite po jedan broj u svakom redu.","NA","Kada se osećam preplavljeno, mogu da nađem mirno mesto u sebi.","","NA","2","","","When I feel overwhelmed, I can find a calm place inside myself.",""
"sv-maia2_randelovic_2021_maia","main","MAIA2_28","interoceptive awareness","Serbian","U nastavku je niz tvrdnji. Molimo Vas da označite koliko često se svaka od njih uopšteno odnosi na Vas u svakodnevnom životu. Označite po jedan broj u svakom redu.","NA","Kada se osećam preplavljeno, mogu da nađem mirno mesto u sebi.","","NA","3","","","When I feel overwhelmed, I can find a calm place inside myself.",""
"sv-maia2_randelovic_2021_maia","main","MAIA2_28","interoceptive awareness","Serbian","U nastavku je niz tvrdnji. Molimo Vas da označite koliko često se svaka od njih uopšteno odnosi na Vas u svakodnevnom životu. Označite po jedan broj u svakom redu.","NA","Kada se osećam preplavljeno, mogu da nađem mirno mesto u sebi.","","NA","1","","","When I feel overwhelmed, I can find a calm place inside myself.",""
"sv-maia2_randelovic_2021_maia","main","MAIA2_29","interoceptive awareness","Serbian","U nastavku je niz tvrdnji. Molimo Vas da označite koliko često se svaka od njih uopšteno odnosi na Vas u svakodnevnom životu. Označite po jedan broj u svakom redu.","NA","Kada usmerim svest na svoje telo, imam osećaj mira.","","NA","4","","","When I bring awareness to my body, I feel a sense of calm.",""
"sv-maia2_randelovic_2021_maia","main","MAIA2_29","interoceptive awareness","Serbian","U nastavku je niz tvrdnji. Molimo Vas da označite koliko često se svaka od njih uopšteno odnosi na Vas u svakodnevnom životu. Označite po jedan broj u svakom redu.","NA","Kada usmerim svest na svoje telo, imam osećaj mira.","","NA","2","","","When I bring awareness to my body, I feel a sense of calm.",""
"sv-maia2_randelovic_2021_maia","main","MAIA2_29","interoceptive awareness","Serbian","U nastavku je niz tvrdnji. Molimo Vas da označite koliko često se svaka od njih uopšteno odnosi na Vas u svakodnevnom životu. Označite po jedan broj u svakom redu.","NA","Kada usmerim svest na svoje telo, imam osećaj mira.","","NA","1","","","When I bring awareness to my body, I feel a sense of calm.",""
"sv-maia2_randelovic_2021_maia","main","MAIA2_29","interoceptive awareness","Serbian","U nastavku je niz tvrdnji. Molimo Vas da označite koliko često se svaka od njih uopšteno odnosi na Vas u svakodnevnom životu. Označite po jedan broj u svakom redu.","NA","Kada usmerim svest na svoje telo, imam osećaj mira.","","NA","3","","","When I bring awareness to my body, I feel a sense of calm.",""
"sv-maia2_randelovic_2021_maia","main","MAIA2_16","interoceptive awareness","Serbian","U nastavku je niz tvrdnji. Molimo Vas da označite koliko često se svaka od njih uopšteno odnosi na Vas u svakodnevnom životu. Označite po jedan broj u svakom redu.","NA","Mogu da obratim pažnju na disanje, a da me ne ometaju stvari koje se događaju oko mene.","","NA","2","","","I can pay attention to my breathing without being distracted by things happening around me.",""
"sv-maia2_randelovic_2021_maia","main","MAIA2_16","interoceptive awareness","Serbian","U nastavku je niz tvrdnji. Molimo Vas da označite koliko često se svaka od njih uopšteno odnosi na Vas u svakodnevnom životu. Označite po jedan broj u svakom redu.","NA","Mogu da obratim pažnju na disanje, a da me ne ometaju stvari koje se događaju oko mene.","","NA","3","","","I can pay attention to my breathing without being distracted by things happening around me.",""
"sv-maia2_randelovic_2021_maia","main","MAIA2_16","interoceptive awareness","Serbian","U nastavku je niz tvrdnji. Molimo Vas da označite koliko često se svaka od njih uopšteno odnosi na Vas u svakodnevnom životu. Označite po jedan broj u svakom redu.","NA","Mogu da obratim pažnju na disanje, a da me ne ometaju stvari koje se događaju oko mene.","","NA","1","","","I can pay attention to my breathing without being distracted by things happening around me.",""
"sv-maia2_randelovic_2021_maia","main","MAIA2_16","interoceptive awareness","Serbian","U nastavku je niz tvrdnji. Molimo Vas da označite koliko često se svaka od njih uopšteno odnosi na Vas u svakodnevnom životu. Označite po jedan broj u svakom redu.","NA","Mogu da obratim pažnju na disanje, a da me ne ometaju stvari koje se događaju oko mene.","","NA","4","","","I can pay attention to my breathing without being distracted by things happening around me.",""
"sv-maia2_randelovic_2021_maia","main","MAIA2_13","interoceptive awareness","Serbian","U nastavku je niz tvrdnji. Molimo Vas da označite koliko često se svaka od njih uopšteno odnosi na Vas u svakodnevnom životu. Označite po jedan broj u svakom redu.","NA","Mogu da opazim neprijatnu telesnu senzaciju, a da se ne zabrinem zbog toga.","","NA","2","","","I can notice an unpleasant body sensation without worrying about it.",""
"sv-maia2_randelovic_2021_maia","main","MAIA2_13","interoceptive awareness","Serbian","U nastavku je niz tvrdnji. Molimo Vas da označite koliko često se svaka od njih uopšteno odnosi na Vas u svakodnevnom životu. Označite po jedan broj u svakom redu.","NA","Mogu da opazim neprijatnu telesnu senzaciju, a da se ne zabrinem zbog toga.","","NA","4","","","I can notice an unpleasant body sensation without worrying about it.",""
"sv-maia2_randelovic_2021_maia","main","MAIA2_13","interoceptive awareness","Serbian","U nastavku je niz tvrdnji. Molimo Vas da označite koliko često se svaka od njih uopšteno odnosi na Vas u svakodnevnom životu. Označite po jedan broj u svakom redu.","NA","Mogu da opazim neprijatnu telesnu senzaciju, a da se ne zabrinem zbog toga.","","NA","1","","","I can notice an unpleasant body sensation without worrying about it.",""
"sv-maia2_randelovic_2021_maia","main","MAIA2_13","interoceptive awareness","Serbian","U nastavku je niz tvrdnji. Molimo Vas da označite koliko često se svaka od njih uopšteno odnosi na Vas u svakodnevnom životu. Označite po jedan broj u svakom redu.","NA","Mogu da opazim neprijatnu telesnu senzaciju, a da se ne zabrinem zbog toga.","","NA","3","","","I can notice an unpleasant body sensation without worrying about it.",""
"sv-maia2_randelovic_2021_maia","main","MAIA2_14","interoceptive awareness","Serbian","U nastavku je niz tvrdnji. Molimo Vas da označite koliko često se svaka od njih uopšteno odnosi na Vas u svakodnevnom životu. Označite po jedan broj u svakom redu.","NA","Mogu da ostanem smiren/a i da ne brinem kada osećam nelagodnost ili bol.","","NA","4","","","I can stay calm and not worry when I feel discomfort or pain.",""
"sv-maia2_randelovic_2021_maia","main","MAIA2_14","interoceptive awareness","Serbian","U nastavku je niz tvrdnji. Molimo Vas da označite koliko često se svaka od njih uopšteno odnosi na Vas u svakodnevnom životu. Označite po jedan broj u svakom redu.","NA","Mogu da ostanem smiren/a i da ne brinem kada osećam nelagodnost ili bol.","","NA","2","","","I can stay calm and not worry when I feel discomfort or pain.",""
"sv-maia2_randelovic_2021_maia","main","MAIA2_14","interoceptive awareness","Serbian","U nastavku je niz tvrdnji. Molimo Vas da označite koliko često se svaka od njih uopšteno odnosi na Vas u svakodnevnom životu. Označite po jedan broj u svakom redu.","NA","Mogu da ostanem smiren/a i da ne brinem kada osećam nelagodnost ili bol.","","NA","3","","","I can stay calm and not worry when I feel discomfort or pain.",""
"sv-maia2_randelovic_2021_maia","main","MAIA2_14","interoceptive awareness","Serbian","U nastavku je niz tvrdnji. Molimo Vas da označite koliko često se svaka od njih uopšteno odnosi na Vas u svakodnevnom životu. Označite po jedan broj u svakom redu.","NA","Mogu da ostanem smiren/a i da ne brinem kada osećam nelagodnost ili bol.","","NA","1","","","I can stay calm and not worry when I feel discomfort or pain.",""
"sv-maia2_randelovic_2021_maia","main","MAIA2_20","interoceptive awareness","Serbian","U nastavku je niz tvrdnji. Molimo Vas da označite koliko često se svaka od njih uopšteno odnosi na Vas u svakodnevnom životu. Označite po jedan broj u svakom redu.","NA","Mogu da preusmerim pažnju sa misli na osećaj svog tela.","","NA","1","","","I can shift my attention from thinking to sensing my body.",""
"sv-maia2_randelovic_2021_maia","main","MAIA2_20","interoceptive awareness","Serbian","U nastavku je niz tvrdnji. Molimo Vas da označite koliko često se svaka od njih uopšteno odnosi na Vas u svakodnevnom životu. Označite po jedan broj u svakom redu.","NA","Mogu da preusmerim pažnju sa misli na osećaj svog tela.","","NA","2","","","I can shift my attention from thinking to sensing my body.",""
"sv-maia2_randelovic_2021_maia","main","MAIA2_20","interoceptive awareness","Serbian","U nastavku je niz tvrdnji. Molimo Vas da označite koliko često se svaka od njih uopšteno odnosi na Vas u svakodnevnom životu. Označite po jedan broj u svakom redu.","NA","Mogu da preusmerim pažnju sa misli na osećaj svog tela.","","NA","4","","","I can shift my attention from thinking to sensing my body.",""
