"table","section_id","item","instrument","language","instructions","section_prompt","item_text","correct_response","option_text","resp","instructions_translated","section_prompt_translated","item_text_translated","option_text_translated"
"sun_2025_morality_study2_colleagueclose","main","itclose_2","Closeness with colleagues in Chinese engineering teams.","Chinese","NA","NA","您和这个同事有多亲近？","","NA","6","","","How close are you to this colleague?",""
"sun_2025_morality_study2_colleagueclose","main","itclose_5","Closeness with colleagues in Chinese engineering teams.","Chinese","NA","NA","您和这个同事有多亲近？","","NA","6","","","How close are you to this colleague?",""
"sun_2025_morality_study2_colleagueclose","main","itclose_4","Closeness with colleagues in Chinese engineering teams.","Chinese","NA","NA","您和这个同事有多亲近？","","NA","6","","","How close are you to this colleague?",""
"sun_2025_morality_study2_colleagueclose","main","itclose_3","Closeness with colleagues in Chinese engineering teams.","Chinese","NA","NA","您和这个同事有多亲近？","","NA","6","","","How close are you to this colleague?",""
"sun_2025_morality_study2_colleagueclose","main","itclose_6","Closeness with colleagues in Chinese engineering teams.","Chinese","NA","NA","您和这个同事有多亲近？","","NA","6","","","How close are you to this colleague?",""
"sun_2025_morality_study2_colleagueclose","main","itclose_7","Closeness with colleagues in Chinese engineering teams.","Chinese","NA","NA","您和这个同事有多亲近？","","NA","6","","","How close are you to this colleague?",""
"sun_2025_morality_study2_colleagueclose","main","itclose_4","Closeness with colleagues in Chinese engineering teams.","Chinese","NA","NA","您和这个同事有多亲近？","","一点也不","1","","","How close are you to this colleague?","Not at all"
"sun_2025_morality_study2_colleagueclose","main","itclose_3","Closeness with colleagues in Chinese engineering teams.","Chinese","NA","NA","您和这个同事有多亲近？","","一点也不","1","","","How close are you to this colleague?","Not at all"
"sun_2025_morality_study2_colleagueclose","main","itclose_2","Closeness with colleagues in Chinese engineering teams.","Chinese","NA","NA","您和这个同事有多亲近？","","一点也不","1","","","How close are you to this colleague?","Not at all"
"sun_2025_morality_study2_colleagueclose","main","itclose_1","Closeness with colleagues in Chinese engineering teams.","Chinese","NA","NA","您和这个同事有多亲近？","","一点也不","1","","","How close are you to this colleague?","Not at all"
"sun_2025_morality_study2_colleagueclose","main","itclose_5","Closeness with colleagues in Chinese engineering teams.","Chinese","NA","NA","您和这个同事有多亲近？","","一点也不","1","","","How close are you to this colleague?","Not at all"
"sun_2025_morality_study2_colleagueclose","main","itclose_7","Closeness with colleagues in Chinese engineering teams.","Chinese","NA","NA","您和这个同事有多亲近？","","一点也不","1","","","How close are you to this colleague?","Not at all"
"sun_2025_morality_study2_colleagueclose","main","itclose_6","Closeness with colleagues in Chinese engineering teams.","Chinese","NA","NA","您和这个同事有多亲近？","","一点也不","1","","","How close are you to this colleague?","Not at all"
"sun_2025_morality_study2_colleagueclose","main","itclose_4","Closeness with colleagues in Chinese engineering teams.","Chinese","NA","NA","您和这个同事有多亲近？","","有些","4","","","How close are you to this colleague?","Somewhat"
"sun_2025_morality_study2_colleagueclose","main","itclose_1","Closeness with colleagues in Chinese engineering teams.","Chinese","NA","NA","您和这个同事有多亲近？","","有些","4","","","How close are you to this colleague?","Somewhat"
"sun_2025_morality_study2_colleagueclose","main","itclose_6","Closeness with colleagues in Chinese engineering teams.","Chinese","NA","NA","您和这个同事有多亲近？","","有些","4","","","How close are you to this colleague?","Somewhat"
"sun_2025_morality_study2_colleagueclose","main","itclose_2","Closeness with colleagues in Chinese engineering teams.","Chinese","NA","NA","您和这个同事有多亲近？","","有些","4","","","How close are you to this colleague?","Somewhat"
"sun_2025_morality_study2_colleagueclose","main","itclose_7","Closeness with colleagues in Chinese engineering teams.","Chinese","NA","NA","您和这个同事有多亲近？","","有些","4","","","How close are you to this colleague?","Somewhat"
"sun_2025_morality_study2_colleagueclose","main","itclose_3","Closeness with colleagues in Chinese engineering teams.","Chinese","NA","NA","您和这个同事有多亲近？","","有些","4","","","How close are you to this colleague?","Somewhat"
"sun_2025_morality_study2_colleagueclose","main","itclose_5","Closeness with colleagues in Chinese engineering teams.","Chinese","NA","NA","您和这个同事有多亲近？","","有些","4","","","How close are you to this colleague?","Somewhat"
"sun_2025_morality_study2_colleagueclose","main","itclose_3","Closeness with colleagues in Chinese engineering teams.","Chinese","NA","NA","您和这个同事有多亲近？","","非常","7","","","How close are you to this colleague?","Very"
"sun_2025_morality_study2_colleagueclose","main","itclose_2","Closeness with colleagues in Chinese engineering teams.","Chinese","NA","NA","您和这个同事有多亲近？","","非常","7","","","How close are you to this colleague?","Very"
"sun_2025_morality_study2_colleagueclose","main","itclose_4","Closeness with colleagues in Chinese engineering teams.","Chinese","NA","NA","您和这个同事有多亲近？","","非常","7","","","How close are you to this colleague?","Very"
"sun_2025_morality_study2_colleagueclose","main","itclose_5","Closeness with colleagues in Chinese engineering teams.","Chinese","NA","NA","您和这个同事有多亲近？","","非常","7","","","How close are you to this colleague?","Very"
"sun_2025_morality_study2_colleagueclose","main","itclose_1","Closeness with colleagues in Chinese engineering teams.","Chinese","NA","NA","您和这个同事有多亲近？","","非常","7","","","How close are you to this colleague?","Very"
"sun_2025_morality_study2_colleagueclose","main","itclose_7","Closeness with colleagues in Chinese engineering teams.","Chinese","NA","NA","您和这个同事有多亲近？","","非常","7","","","How close are you to this colleague?","Very"
"sun_2025_morality_study2_colleagueclose","main","itclose_6","Closeness with colleagues in Chinese engineering teams.","Chinese","NA","NA","您和这个同事有多亲近？","","非常","7","","","How close are you to this colleague?","Very"
