"table","section_id","item","instrument","instructions","section_prompt","item_text","correct_response","option_text","resp"
"bfi_goldberg_1992_neuroticism","bfi_goldberg_1992_neuroticism_1","N3","IPIP Big-Five Factor Markers (50-item set; Goldberg, 1992), Factor IV: Emotional Stability, coded N1-N10 as Neuroticism in the source codebook","The test consists of fifty items that you must rate on how true they are about you on a five point scale where 1=Disagree, 3=Neutral and 5=Agree.",NA,"I worry about things.",NA,NA,2
"bfi_goldberg_1992_neuroticism","bfi_goldberg_1992_neuroticism_1","N3","IPIP Big-Five Factor Markers (50-item set; Goldberg, 1992), Factor IV: Emotional Stability, coded N1-N10 as Neuroticism in the source codebook","The test consists of fifty items that you must rate on how true they are about you on a five point scale where 1=Disagree, 3=Neutral and 5=Agree.",NA,"I worry about things.",NA,"Neutral",3
"bfi_goldberg_1992_neuroticism","bfi_goldberg_1992_neuroticism_1","N3","IPIP Big-Five Factor Markers (50-item set; Goldberg, 1992), Factor IV: Emotional Stability, coded N1-N10 as Neuroticism in the source codebook","The test consists of fifty items that you must rate on how true they are about you on a five point scale where 1=Disagree, 3=Neutral and 5=Agree.",NA,"I worry about things.",NA,NA,4
"bfi_goldberg_1992_neuroticism","bfi_goldberg_1992_neuroticism_1","N3","IPIP Big-Five Factor Markers (50-item set; Goldberg, 1992), Factor IV: Emotional Stability, coded N1-N10 as Neuroticism in the source codebook","The test consists of fifty items that you must rate on how true they are about you on a five point scale where 1=Disagree, 3=Neutral and 5=Agree.",NA,"I worry about things.",NA,"Agree",5
"bfi_goldberg_1992_neuroticism","bfi_goldberg_1992_neuroticism_1","N4","IPIP Big-Five Factor Markers (50-item set; Goldberg, 1992), Factor IV: Emotional Stability, coded N1-N10 as Neuroticism in the source codebook","The test consists of fifty items that you must rate on how true they are about you on a five point scale where 1=Disagree, 3=Neutral and 5=Agree.",NA,"I seldom feel blue.",NA,"Disagree",1
"bfi_goldberg_1992_neuroticism","bfi_goldberg_1992_neuroticism_1","N4","IPIP Big-Five Factor Markers (50-item set; Goldberg, 1992), Factor IV: Emotional Stability, coded N1-N10 as Neuroticism in the source codebook","The test consists of fifty items that you must rate on how true they are about you on a five point scale where 1=Disagree, 3=Neutral and 5=Agree.",NA,"I seldom feel blue.",NA,NA,2
"bfi_goldberg_1992_neuroticism","bfi_goldberg_1992_neuroticism_1","N4","IPIP Big-Five Factor Markers (50-item set; Goldberg, 1992), Factor IV: Emotional Stability, coded N1-N10 as Neuroticism in the source codebook","The test consists of fifty items that you must rate on how true they are about you on a five point scale where 1=Disagree, 3=Neutral and 5=Agree.",NA,"I seldom feel blue.",NA,"Neutral",3
"bfi_goldberg_1992_neuroticism","bfi_goldberg_1992_neuroticism_1","N4","IPIP Big-Five Factor Markers (50-item set; Goldberg, 1992), Factor IV: Emotional Stability, coded N1-N10 as Neuroticism in the source codebook","The test consists of fifty items that you must rate on how true they are about you on a five point scale where 1=Disagree, 3=Neutral and 5=Agree.",NA,"I seldom feel blue.",NA,NA,4
"bfi_goldberg_1992_neuroticism","bfi_goldberg_1992_neuroticism_1","N4","IPIP Big-Five Factor Markers (50-item set; Goldberg, 1992), Factor IV: Emotional Stability, coded N1-N10 as Neuroticism in the source codebook","The test consists of fifty items that you must rate on how true they are about you on a five point scale where 1=Disagree, 3=Neutral and 5=Agree.",NA,"I seldom feel blue.",NA,"Agree",5
"bfi_goldberg_1992_neuroticism","bfi_goldberg_1992_neuroticism_1","N5","IPIP Big-Five Factor Markers (50-item set; Goldberg, 1992), Factor IV: Emotional Stability, coded N1-N10 as Neuroticism in the source codebook","The test consists of fifty items that you must rate on how true they are about you on a five point scale where 1=Disagree, 3=Neutral and 5=Agree.",NA,"I am easily disturbed.",NA,"Disagree",1
"bfi_goldberg_1992_neuroticism","bfi_goldberg_1992_neuroticism_1","N5","IPIP Big-Five Factor Markers (50-item set; Goldberg, 1992), Factor IV: Emotional Stability, coded N1-N10 as Neuroticism in the source codebook","The test consists of fifty items that you must rate on how true they are about you on a five point scale where 1=Disagree, 3=Neutral and 5=Agree.",NA,"I am easily disturbed.",NA,NA,2
"bfi_goldberg_1992_neuroticism","bfi_goldberg_1992_neuroticism_1","N5","IPIP Big-Five Factor Markers (50-item set; Goldberg, 1992), Factor IV: Emotional Stability, coded N1-N10 as Neuroticism in the source codebook","The test consists of fifty items that you must rate on how true they are about you on a five point scale where 1=Disagree, 3=Neutral and 5=Agree.",NA,"I am easily disturbed.",NA,"Neutral",3
"bfi_goldberg_1992_neuroticism","bfi_goldberg_1992_neuroticism_1","N5","IPIP Big-Five Factor Markers (50-item set; Goldberg, 1992), Factor IV: Emotional Stability, coded N1-N10 as Neuroticism in the source codebook","The test consists of fifty items that you must rate on how true they are about you on a five point scale where 1=Disagree, 3=Neutral and 5=Agree.",NA,"I am easily disturbed.",NA,NA,4
"bfi_goldberg_1992_neuroticism","bfi_goldberg_1992_neuroticism_1","N5","IPIP Big-Five Factor Markers (50-item set; Goldberg, 1992), Factor IV: Emotional Stability, coded N1-N10 as Neuroticism in the source codebook","The test consists of fifty items that you must rate on how true they are about you on a five point scale where 1=Disagree, 3=Neutral and 5=Agree.",NA,"I am easily disturbed.",NA,"Agree",5
"bfi_goldberg_1992_neuroticism","bfi_goldberg_1992_neuroticism_1","N6","IPIP Big-Five Factor Markers (50-item set; Goldberg, 1992), Factor IV: Emotional Stability, coded N1-N10 as Neuroticism in the source codebook","The test consists of fifty items that you must rate on how true they are about you on a five point scale where 1=Disagree, 3=Neutral and 5=Agree.",NA,"I get upset easily.",NA,"Disagree",1
"bfi_goldberg_1992_neuroticism","bfi_goldberg_1992_neuroticism_1","N6","IPIP Big-Five Factor Markers (50-item set; Goldberg, 1992), Factor IV: Emotional Stability, coded N1-N10 as Neuroticism in the source codebook","The test consists of fifty items that you must rate on how true they are about you on a five point scale where 1=Disagree, 3=Neutral and 5=Agree.",NA,"I get upset easily.",NA,NA,2
"bfi_goldberg_1992_neuroticism","bfi_goldberg_1992_neuroticism_1","N6","IPIP Big-Five Factor Markers (50-item set; Goldberg, 1992), Factor IV: Emotional Stability, coded N1-N10 as Neuroticism in the source codebook","The test consists of fifty items that you must rate on how true they are about you on a five point scale where 1=Disagree, 3=Neutral and 5=Agree.",NA,"I get upset easily.",NA,"Neutral",3
"bfi_goldberg_1992_neuroticism","bfi_goldberg_1992_neuroticism_1","N6","IPIP Big-Five Factor Markers (50-item set; Goldberg, 1992), Factor IV: Emotional Stability, coded N1-N10 as Neuroticism in the source codebook","The test consists of fifty items that you must rate on how true they are about you on a five point scale where 1=Disagree, 3=Neutral and 5=Agree.",NA,"I get upset easily.",NA,NA,4
"bfi_goldberg_1992_neuroticism","bfi_goldberg_1992_neuroticism_1","N6","IPIP Big-Five Factor Markers (50-item set; Goldberg, 1992), Factor IV: Emotional Stability, coded N1-N10 as Neuroticism in the source codebook","The test consists of fifty items that you must rate on how true they are about you on a five point scale where 1=Disagree, 3=Neutral and 5=Agree.",NA,"I get upset easily.",NA,"Agree",5
"bfi_goldberg_1992_neuroticism","bfi_goldberg_1992_neuroticism_1","N7","IPIP Big-Five Factor Markers (50-item set; Goldberg, 1992), Factor IV: Emotional Stability, coded N1-N10 as Neuroticism in the source codebook","The test consists of fifty items that you must rate on how true they are about you on a five point scale where 1=Disagree, 3=Neutral and 5=Agree.",NA,"I change my mood a lot.",NA,"Disagree",1
"bfi_goldberg_1992_neuroticism","bfi_goldberg_1992_neuroticism_1","N7","IPIP Big-Five Factor Markers (50-item set; Goldberg, 1992), Factor IV: Emotional Stability, coded N1-N10 as Neuroticism in the source codebook","The test consists of fifty items that you must rate on how true they are about you on a five point scale where 1=Disagree, 3=Neutral and 5=Agree.",NA,"I change my mood a lot.",NA,NA,2
"bfi_goldberg_1992_neuroticism","bfi_goldberg_1992_neuroticism_1","N7","IPIP Big-Five Factor Markers (50-item set; Goldberg, 1992), Factor IV: Emotional Stability, coded N1-N10 as Neuroticism in the source codebook","The test consists of fifty items that you must rate on how true they are about you on a five point scale where 1=Disagree, 3=Neutral and 5=Agree.",NA,"I change my mood a lot.",NA,"Neutral",3
"bfi_goldberg_1992_neuroticism","bfi_goldberg_1992_neuroticism_1","N7","IPIP Big-Five Factor Markers (50-item set; Goldberg, 1992), Factor IV: Emotional Stability, coded N1-N10 as Neuroticism in the source codebook","The test consists of fifty items that you must rate on how true they are about you on a five point scale where 1=Disagree, 3=Neutral and 5=Agree.",NA,"I change my mood a lot.",NA,NA,4
"bfi_goldberg_1992_neuroticism","bfi_goldberg_1992_neuroticism_1","N7","IPIP Big-Five Factor Markers (50-item set; Goldberg, 1992), Factor IV: Emotional Stability, coded N1-N10 as Neuroticism in the source codebook","The test consists of fifty items that you must rate on how true they are about you on a five point scale where 1=Disagree, 3=Neutral and 5=Agree.",NA,"I change my mood a lot.",NA,"Agree",5
"bfi_goldberg_1992_neuroticism","bfi_goldberg_1992_neuroticism_1","N8","IPIP Big-Five Factor Markers (50-item set; Goldberg, 1992), Factor IV: Emotional Stability, coded N1-N10 as Neuroticism in the source codebook","The test consists of fifty items that you must rate on how true they are about you on a five point scale where 1=Disagree, 3=Neutral and 5=Agree.",NA,"I have frequent mood swings.",NA,"Disagree",1
"bfi_goldberg_1992_neuroticism","bfi_goldberg_1992_neuroticism_1","N8","IPIP Big-Five Factor Markers (50-item set; Goldberg, 1992), Factor IV: Emotional Stability, coded N1-N10 as Neuroticism in the source codebook","The test consists of fifty items that you must rate on how true they are about you on a five point scale where 1=Disagree, 3=Neutral and 5=Agree.",NA,"I have frequent mood swings.",NA,NA,2
"bfi_goldberg_1992_neuroticism","bfi_goldberg_1992_neuroticism_1","N8","IPIP Big-Five Factor Markers (50-item set; Goldberg, 1992), Factor IV: Emotional Stability, coded N1-N10 as Neuroticism in the source codebook","The test consists of fifty items that you must rate on how true they are about you on a five point scale where 1=Disagree, 3=Neutral and 5=Agree.",NA,"I have frequent mood swings.",NA,"Neutral",3
"bfi_goldberg_1992_neuroticism","bfi_goldberg_1992_neuroticism_1","N8","IPIP Big-Five Factor Markers (50-item set; Goldberg, 1992), Factor IV: Emotional Stability, coded N1-N10 as Neuroticism in the source codebook","The test consists of fifty items that you must rate on how true they are about you on a five point scale where 1=Disagree, 3=Neutral and 5=Agree.",NA,"I have frequent mood swings.",NA,NA,4
"bfi_goldberg_1992_neuroticism","bfi_goldberg_1992_neuroticism_1","N8","IPIP Big-Five Factor Markers (50-item set; Goldberg, 1992), Factor IV: Emotional Stability, coded N1-N10 as Neuroticism in the source codebook","The test consists of fifty items that you must rate on how true they are about you on a five point scale where 1=Disagree, 3=Neutral and 5=Agree.",NA,"I have frequent mood swings.",NA,"Agree",5
"bfi_goldberg_1992_neuroticism","bfi_goldberg_1992_neuroticism_1","N9","IPIP Big-Five Factor Markers (50-item set; Goldberg, 1992), Factor IV: Emotional Stability, coded N1-N10 as Neuroticism in the source codebook","The test consists of fifty items that you must rate on how true they are about you on a five point scale where 1=Disagree, 3=Neutral and 5=Agree.",NA,"I get irritated easily.",NA,"Disagree",1
"bfi_goldberg_1992_neuroticism","bfi_goldberg_1992_neuroticism_1","N9","IPIP Big-Five Factor Markers (50-item set; Goldberg, 1992), Factor IV: Emotional Stability, coded N1-N10 as Neuroticism in the source codebook","The test consists of fifty items that you must rate on how true they are about you on a five point scale where 1=Disagree, 3=Neutral and 5=Agree.",NA,"I get irritated easily.",NA,NA,2
"bfi_goldberg_1992_neuroticism","bfi_goldberg_1992_neuroticism_1","N9","IPIP Big-Five Factor Markers (50-item set; Goldberg, 1992), Factor IV: Emotional Stability, coded N1-N10 as Neuroticism in the source codebook","The test consists of fifty items that you must rate on how true they are about you on a five point scale where 1=Disagree, 3=Neutral and 5=Agree.",NA,"I get irritated easily.",NA,"Neutral",3
"bfi_goldberg_1992_neuroticism","bfi_goldberg_1992_neuroticism_1","N9","IPIP Big-Five Factor Markers (50-item set; Goldberg, 1992), Factor IV: Emotional Stability, coded N1-N10 as Neuroticism in the source codebook","The test consists of fifty items that you must rate on how true they are about you on a five point scale where 1=Disagree, 3=Neutral and 5=Agree.",NA,"I get irritated easily.",NA,NA,4
"bfi_goldberg_1992_neuroticism","bfi_goldberg_1992_neuroticism_1","N9","IPIP Big-Five Factor Markers (50-item set; Goldberg, 1992), Factor IV: Emotional Stability, coded N1-N10 as Neuroticism in the source codebook","The test consists of fifty items that you must rate on how true they are about you on a five point scale where 1=Disagree, 3=Neutral and 5=Agree.",NA,"I get irritated easily.",NA,"Agree",5
"bfi_goldberg_1992_neuroticism","bfi_goldberg_1992_neuroticism_1","N10","IPIP Big-Five Factor Markers (50-item set; Goldberg, 1992), Factor IV: Emotional Stability, coded N1-N10 as Neuroticism in the source codebook","The test consists of fifty items that you must rate on how true they are about you on a five point scale where 1=Disagree, 3=Neutral and 5=Agree.",NA,"I often feel blue.",NA,"Disagree",1
"bfi_goldberg_1992_neuroticism","bfi_goldberg_1992_neuroticism_1","N10","IPIP Big-Five Factor Markers (50-item set; Goldberg, 1992), Factor IV: Emotional Stability, coded N1-N10 as Neuroticism in the source codebook","The test consists of fifty items that you must rate on how true they are about you on a five point scale where 1=Disagree, 3=Neutral and 5=Agree.",NA,"I often feel blue.",NA,NA,2
"bfi_goldberg_1992_neuroticism","bfi_goldberg_1992_neuroticism_1","N10","IPIP Big-Five Factor Markers (50-item set; Goldberg, 1992), Factor IV: Emotional Stability, coded N1-N10 as Neuroticism in the source codebook","The test consists of fifty items that you must rate on how true they are about you on a five point scale where 1=Disagree, 3=Neutral and 5=Agree.",NA,"I often feel blue.",NA,"Neutral",3
"bfi_goldberg_1992_neuroticism","bfi_goldberg_1992_neuroticism_1","N10","IPIP Big-Five Factor Markers (50-item set; Goldberg, 1992), Factor IV: Emotional Stability, coded N1-N10 as Neuroticism in the source codebook","The test consists of fifty items that you must rate on how true they are about you on a five point scale where 1=Disagree, 3=Neutral and 5=Agree.",NA,"I often feel blue.",NA,NA,4
"bfi_goldberg_1992_neuroticism","bfi_goldberg_1992_neuroticism_1","N10","IPIP Big-Five Factor Markers (50-item set; Goldberg, 1992), Factor IV: Emotional Stability, coded N1-N10 as Neuroticism in the source codebook","The test consists of fifty items that you must rate on how true they are about you on a five point scale where 1=Disagree, 3=Neutral and 5=Agree.",NA,"I often feel blue.",NA,"Agree",5
