"table","section_id","item","instrument","instructions","section_prompt","item_text","correct_response","option_text","resp","raw_resp"
"roar_lexical","roar_lexical_1","ancrusinishness","Lexical Decision Task, Rapid Online Assessment of Reading ability (ROAR; Yeatman et al. 2021, Scientific Reports)","A word or pseudoword (Arial font) flashed briefly for 350 ms in the centre of the screen, followed by a fixation cross. Participants pressed “right” for a real word or “left” for a pseudoword.",NA,"ancrusinishness","pseudoword","real word",0,"right arrow"
"roar_lexical","roar_lexical_1","ancrusinishness","Lexical Decision Task, Rapid Online Assessment of Reading ability (ROAR; Yeatman et al. 2021, Scientific Reports)","A word or pseudoword (Arial font) flashed briefly for 350 ms in the centre of the screen, followed by a fixation cross. Participants pressed “right” for a real word or “left” for a pseudoword.",NA,"ancrusinishness","pseudoword","pseudoword",1,"left arrow"
"roar_lexical","roar_lexical_1","and","Lexical Decision Task, Rapid Online Assessment of Reading ability (ROAR; Yeatman et al. 2021, Scientific Reports)","A word or pseudoword (Arial font) flashed briefly for 350 ms in the centre of the screen, followed by a fixation cross. Participants pressed “right” for a real word or “left” for a pseudoword.",NA,"and","real word","real word",1,"right arrow"
"roar_lexical","roar_lexical_1","and","Lexical Decision Task, Rapid Online Assessment of Reading ability (ROAR; Yeatman et al. 2021, Scientific Reports)","A word or pseudoword (Arial font) flashed briefly for 350 ms in the centre of the screen, followed by a fixation cross. Participants pressed “right” for a real word or “left” for a pseudoword.",NA,"and","real word","pseudoword",0,"left arrow"
"roar_lexical","roar_lexical_1","animal","Lexical Decision Task, Rapid Online Assessment of Reading ability (ROAR; Yeatman et al. 2021, Scientific Reports)","A word or pseudoword (Arial font) flashed briefly for 350 ms in the centre of the screen, followed by a fixation cross. Participants pressed “right” for a real word or “left” for a pseudoword.",NA,"animal","real word","real word",1,"right arrow"
"roar_lexical","roar_lexical_1","animal","Lexical Decision Task, Rapid Online Assessment of Reading ability (ROAR; Yeatman et al. 2021, Scientific Reports)","A word or pseudoword (Arial font) flashed briefly for 350 ms in the centre of the screen, followed by a fixation cross. Participants pressed “right” for a real word or “left” for a pseudoword.",NA,"animal","real word","pseudoword",0,"left arrow"
"roar_lexical","roar_lexical_1","answer","Lexical Decision Task, Rapid Online Assessment of Reading ability (ROAR; Yeatman et al. 2021, Scientific Reports)","A word or pseudoword (Arial font) flashed briefly for 350 ms in the centre of the screen, followed by a fixation cross. Participants pressed “right” for a real word or “left” for a pseudoword.",NA,"answer","real word","real word",1,"right arrow"
"roar_lexical","roar_lexical_1","answer","Lexical Decision Task, Rapid Online Assessment of Reading ability (ROAR; Yeatman et al. 2021, Scientific Reports)","A word or pseudoword (Arial font) flashed briefly for 350 ms in the centre of the screen, followed by a fixation cross. Participants pressed “right” for a real word or “left” for a pseudoword.",NA,"answer","real word","pseudoword",0,"left arrow"
"roar_lexical","roar_lexical_1","ap","Lexical Decision Task, Rapid Online Assessment of Reading ability (ROAR; Yeatman et al. 2021, Scientific Reports)","A word or pseudoword (Arial font) flashed briefly for 350 ms in the centre of the screen, followed by a fixation cross. Participants pressed “right” for a real word or “left” for a pseudoword.",NA,"ap","pseudoword","real word",0,"right arrow"
"roar_lexical","roar_lexical_1","ap","Lexical Decision Task, Rapid Online Assessment of Reading ability (ROAR; Yeatman et al. 2021, Scientific Reports)","A word or pseudoword (Arial font) flashed briefly for 350 ms in the centre of the screen, followed by a fixation cross. Participants pressed “right” for a real word or “left” for a pseudoword.",NA,"ap","pseudoword","pseudoword",1,"left arrow"
"roar_lexical","roar_lexical_1","appropriates","Lexical Decision Task, Rapid Online Assessment of Reading ability (ROAR; Yeatman et al. 2021, Scientific Reports)","A word or pseudoword (Arial font) flashed briefly for 350 ms in the centre of the screen, followed by a fixation cross. Participants pressed “right” for a real word or “left” for a pseudoword.",NA,"appropriates","real word","real word",1,"right arrow"
"roar_lexical","roar_lexical_1","appropriates","Lexical Decision Task, Rapid Online Assessment of Reading ability (ROAR; Yeatman et al. 2021, Scientific Reports)","A word or pseudoword (Arial font) flashed briefly for 350 ms in the centre of the screen, followed by a fixation cross. Participants pressed “right” for a real word or “left” for a pseudoword.",NA,"appropriates","real word","pseudoword",0,"left arrow"
"roar_lexical","roar_lexical_1","ar","Lexical Decision Task, Rapid Online Assessment of Reading ability (ROAR; Yeatman et al. 2021, Scientific Reports)","A word or pseudoword (Arial font) flashed briefly for 350 ms in the centre of the screen, followed by a fixation cross. Participants pressed “right” for a real word or “left” for a pseudoword.",NA,"ar","pseudoword","real word",0,"right arrow"
"roar_lexical","roar_lexical_1","ar","Lexical Decision Task, Rapid Online Assessment of Reading ability (ROAR; Yeatman et al. 2021, Scientific Reports)","A word or pseudoword (Arial font) flashed briefly for 350 ms in the centre of the screen, followed by a fixation cross. Participants pressed “right” for a real word or “left” for a pseudoword.",NA,"ar","pseudoword","pseudoword",1,"left arrow"
"roar_lexical","roar_lexical_1","arf","Lexical Decision Task, Rapid Online Assessment of Reading ability (ROAR; Yeatman et al. 2021, Scientific Reports)","A word or pseudoword (Arial font) flashed briefly for 350 ms in the centre of the screen, followed by a fixation cross. Participants pressed “right” for a real word or “left” for a pseudoword.",NA,"arf","pseudoword","real word",0,"right arrow"
"roar_lexical","roar_lexical_1","arf","Lexical Decision Task, Rapid Online Assessment of Reading ability (ROAR; Yeatman et al. 2021, Scientific Reports)","A word or pseudoword (Arial font) flashed briefly for 350 ms in the centre of the screen, followed by a fixation cross. Participants pressed “right” for a real word or “left” for a pseudoword.",NA,"arf","pseudoword","pseudoword",1,"left arrow"
"roar_lexical","roar_lexical_1","arm","Lexical Decision Task, Rapid Online Assessment of Reading ability (ROAR; Yeatman et al. 2021, Scientific Reports)","A word or pseudoword (Arial font) flashed briefly for 350 ms in the centre of the screen, followed by a fixation cross. Participants pressed “right” for a real word or “left” for a pseudoword.",NA,"arm","real word","real word",1,"right arrow"
"roar_lexical","roar_lexical_1","arm","Lexical Decision Task, Rapid Online Assessment of Reading ability (ROAR; Yeatman et al. 2021, Scientific Reports)","A word or pseudoword (Arial font) flashed briefly for 350 ms in the centre of the screen, followed by a fixation cross. Participants pressed “right” for a real word or “left” for a pseudoword.",NA,"arm","real word","pseudoword",0,"left arrow"
"roar_lexical","roar_lexical_1","arsher","Lexical Decision Task, Rapid Online Assessment of Reading ability (ROAR; Yeatman et al. 2021, Scientific Reports)","A word or pseudoword (Arial font) flashed briefly for 350 ms in the centre of the screen, followed by a fixation cross. Participants pressed “right” for a real word or “left” for a pseudoword.",NA,"arsher","pseudoword","real word",0,"right arrow"
"roar_lexical","roar_lexical_1","arsher","Lexical Decision Task, Rapid Online Assessment of Reading ability (ROAR; Yeatman et al. 2021, Scientific Reports)","A word or pseudoword (Arial font) flashed briefly for 350 ms in the centre of the screen, followed by a fixation cross. Participants pressed “right” for a real word or “left” for a pseudoword.",NA,"arsher","pseudoword","pseudoword",1,"left arrow"
"roar_lexical","roar_lexical_1","as","Lexical Decision Task, Rapid Online Assessment of Reading ability (ROAR; Yeatman et al. 2021, Scientific Reports)","A word or pseudoword (Arial font) flashed briefly for 350 ms in the centre of the screen, followed by a fixation cross. Participants pressed “right” for a real word or “left” for a pseudoword.",NA,"as","real word","real word",1,"right arrow"
"roar_lexical","roar_lexical_1","as","Lexical Decision Task, Rapid Online Assessment of Reading ability (ROAR; Yeatman et al. 2021, Scientific Reports)","A word or pseudoword (Arial font) flashed briefly for 350 ms in the centre of the screen, followed by a fixation cross. Participants pressed “right” for a real word or “left” for a pseudoword.",NA,"as","real word","pseudoword",0,"left arrow"
"roar_lexical","roar_lexical_1","asca","Lexical Decision Task, Rapid Online Assessment of Reading ability (ROAR; Yeatman et al. 2021, Scientific Reports)","A word or pseudoword (Arial font) flashed briefly for 350 ms in the centre of the screen, followed by a fixation cross. Participants pressed “right” for a real word or “left” for a pseudoword.",NA,"asca","pseudoword","real word",0,"right arrow"
"roar_lexical","roar_lexical_1","asca","Lexical Decision Task, Rapid Online Assessment of Reading ability (ROAR; Yeatman et al. 2021, Scientific Reports)","A word or pseudoword (Arial font) flashed briefly for 350 ms in the centre of the screen, followed by a fixation cross. Participants pressed “right” for a real word or “left” for a pseudoword.",NA,"asca","pseudoword","pseudoword",1,"left arrow"
"roar_lexical","roar_lexical_1","ase","Lexical Decision Task, Rapid Online Assessment of Reading ability (ROAR; Yeatman et al. 2021, Scientific Reports)","A word or pseudoword (Arial font) flashed briefly for 350 ms in the centre of the screen, followed by a fixation cross. Participants pressed “right” for a real word or “left” for a pseudoword.",NA,"ase","pseudoword","real word",0,"right arrow"
"roar_lexical","roar_lexical_1","ase","Lexical Decision Task, Rapid Online Assessment of Reading ability (ROAR; Yeatman et al. 2021, Scientific Reports)","A word or pseudoword (Arial font) flashed briefly for 350 ms in the centre of the screen, followed by a fixation cross. Participants pressed “right” for a real word or “left” for a pseudoword.",NA,"ase","pseudoword","pseudoword",1,"left arrow"
"roar_lexical","roar_lexical_1","at","Lexical Decision Task, Rapid Online Assessment of Reading ability (ROAR; Yeatman et al. 2021, Scientific Reports)","A word or pseudoword (Arial font) flashed briefly for 350 ms in the centre of the screen, followed by a fixation cross. Participants pressed “right” for a real word or “left” for a pseudoword.",NA,"at","real word","real word",1,"right arrow"
"roar_lexical","roar_lexical_1","at","Lexical Decision Task, Rapid Online Assessment of Reading ability (ROAR; Yeatman et al. 2021, Scientific Reports)","A word or pseudoword (Arial font) flashed briefly for 350 ms in the centre of the screen, followed by a fixation cross. Participants pressed “right” for a real word or “left” for a pseudoword.",NA,"at","real word","pseudoword",0,"left arrow"
"roar_lexical","roar_lexical_1","away","Lexical Decision Task, Rapid Online Assessment of Reading ability (ROAR; Yeatman et al. 2021, Scientific Reports)","A word or pseudoword (Arial font) flashed briefly for 350 ms in the centre of the screen, followed by a fixation cross. Participants pressed “right” for a real word or “left” for a pseudoword.",NA,"away","real word","real word",1,"right arrow"
"roar_lexical","roar_lexical_1","away","Lexical Decision Task, Rapid Online Assessment of Reading ability (ROAR; Yeatman et al. 2021, Scientific Reports)","A word or pseudoword (Arial font) flashed briefly for 350 ms in the centre of the screen, followed by a fixation cross. Participants pressed “right” for a real word or “left” for a pseudoword.",NA,"away","real word","pseudoword",0,"left arrow"
"roar_lexical","roar_lexical_1","baafness","Lexical Decision Task, Rapid Online Assessment of Reading ability (ROAR; Yeatman et al. 2021, Scientific Reports)","A word or pseudoword (Arial font) flashed briefly for 350 ms in the centre of the screen, followed by a fixation cross. Participants pressed “right” for a real word or “left” for a pseudoword.",NA,"baafness","pseudoword","real word",0,"right arrow"
"roar_lexical","roar_lexical_1","baafness","Lexical Decision Task, Rapid Online Assessment of Reading ability (ROAR; Yeatman et al. 2021, Scientific Reports)","A word or pseudoword (Arial font) flashed briefly for 350 ms in the centre of the screen, followed by a fixation cross. Participants pressed “right” for a real word or “left” for a pseudoword.",NA,"baafness","pseudoword","pseudoword",1,"left arrow"
"roar_lexical","roar_lexical_1","back","Lexical Decision Task, Rapid Online Assessment of Reading ability (ROAR; Yeatman et al. 2021, Scientific Reports)","A word or pseudoword (Arial font) flashed briefly for 350 ms in the centre of the screen, followed by a fixation cross. Participants pressed “right” for a real word or “left” for a pseudoword.",NA,"back","real word","real word",1,"right arrow"
"roar_lexical","roar_lexical_1","back","Lexical Decision Task, Rapid Online Assessment of Reading ability (ROAR; Yeatman et al. 2021, Scientific Reports)","A word or pseudoword (Arial font) flashed briefly for 350 ms in the centre of the screen, followed by a fixation cross. Participants pressed “right” for a real word or “left” for a pseudoword.",NA,"back","real word","pseudoword",0,"left arrow"
"roar_lexical","roar_lexical_1","bads","Lexical Decision Task, Rapid Online Assessment of Reading ability (ROAR; Yeatman et al. 2021, Scientific Reports)","A word or pseudoword (Arial font) flashed briefly for 350 ms in the centre of the screen, followed by a fixation cross. Participants pressed “right” for a real word or “left” for a pseudoword.",NA,"bads","pseudoword","real word",0,"right arrow"
"roar_lexical","roar_lexical_1","bads","Lexical Decision Task, Rapid Online Assessment of Reading ability (ROAR; Yeatman et al. 2021, Scientific Reports)","A word or pseudoword (Arial font) flashed briefly for 350 ms in the centre of the screen, followed by a fixation cross. Participants pressed “right” for a real word or “left” for a pseudoword.",NA,"bads","pseudoword","pseudoword",1,"left arrow"
"roar_lexical","roar_lexical_1","ball","Lexical Decision Task, Rapid Online Assessment of Reading ability (ROAR; Yeatman et al. 2021, Scientific Reports)","A word or pseudoword (Arial font) flashed briefly for 350 ms in the centre of the screen, followed by a fixation cross. Participants pressed “right” for a real word or “left” for a pseudoword.",NA,"ball","real word","real word",1,"right arrow"
"roar_lexical","roar_lexical_1","ball","Lexical Decision Task, Rapid Online Assessment of Reading ability (ROAR; Yeatman et al. 2021, Scientific Reports)","A word or pseudoword (Arial font) flashed briefly for 350 ms in the centre of the screen, followed by a fixation cross. Participants pressed “right” for a real word or “left” for a pseudoword.",NA,"ball","real word","pseudoword",0,"left arrow"
"roar_lexical","roar_lexical_1","bams","Lexical Decision Task, Rapid Online Assessment of Reading ability (ROAR; Yeatman et al. 2021, Scientific Reports)","A word or pseudoword (Arial font) flashed briefly for 350 ms in the centre of the screen, followed by a fixation cross. Participants pressed “right” for a real word or “left” for a pseudoword.",NA,"bams","pseudoword","real word",0,"right arrow"
"roar_lexical","roar_lexical_1","bams","Lexical Decision Task, Rapid Online Assessment of Reading ability (ROAR; Yeatman et al. 2021, Scientific Reports)","A word or pseudoword (Arial font) flashed briefly for 350 ms in the centre of the screen, followed by a fixation cross. Participants pressed “right” for a real word or “left” for a pseudoword.",NA,"bams","pseudoword","pseudoword",1,"left arrow"
"roar_lexical","roar_lexical_1","bangs","Lexical Decision Task, Rapid Online Assessment of Reading ability (ROAR; Yeatman et al. 2021, Scientific Reports)","A word or pseudoword (Arial font) flashed briefly for 350 ms in the centre of the screen, followed by a fixation cross. Participants pressed “right” for a real word or “left” for a pseudoword.",NA,"bangs","real word","real word",1,"right arrow"
"roar_lexical","roar_lexical_1","bangs","Lexical Decision Task, Rapid Online Assessment of Reading ability (ROAR; Yeatman et al. 2021, Scientific Reports)","A word or pseudoword (Arial font) flashed briefly for 350 ms in the centre of the screen, followed by a fixation cross. Participants pressed “right” for a real word or “left” for a pseudoword.",NA,"bangs","real word","pseudoword",0,"left arrow"
"roar_lexical","roar_lexical_1","banny","Lexical Decision Task, Rapid Online Assessment of Reading ability (ROAR; Yeatman et al. 2021, Scientific Reports)","A word or pseudoword (Arial font) flashed briefly for 350 ms in the centre of the screen, followed by a fixation cross. Participants pressed “right” for a real word or “left” for a pseudoword.",NA,"banny","pseudoword","real word",0,"right arrow"
"roar_lexical","roar_lexical_1","banny","Lexical Decision Task, Rapid Online Assessment of Reading ability (ROAR; Yeatman et al. 2021, Scientific Reports)","A word or pseudoword (Arial font) flashed briefly for 350 ms in the centre of the screen, followed by a fixation cross. Participants pressed “right” for a real word or “left” for a pseudoword.",NA,"banny","pseudoword","pseudoword",1,"left arrow"
"roar_lexical","roar_lexical_1","bawed","Lexical Decision Task, Rapid Online Assessment of Reading ability (ROAR; Yeatman et al. 2021, Scientific Reports)","A word or pseudoword (Arial font) flashed briefly for 350 ms in the centre of the screen, followed by a fixation cross. Participants pressed “right” for a real word or “left” for a pseudoword.",NA,"bawed","pseudoword","real word",0,"right arrow"
"roar_lexical","roar_lexical_1","bawed","Lexical Decision Task, Rapid Online Assessment of Reading ability (ROAR; Yeatman et al. 2021, Scientific Reports)","A word or pseudoword (Arial font) flashed briefly for 350 ms in the centre of the screen, followed by a fixation cross. Participants pressed “right” for a real word or “left” for a pseudoword.",NA,"bawed","pseudoword","pseudoword",1,"left arrow"
"roar_lexical","roar_lexical_1","be","Lexical Decision Task, Rapid Online Assessment of Reading ability (ROAR; Yeatman et al. 2021, Scientific Reports)","A word or pseudoword (Arial font) flashed briefly for 350 ms in the centre of the screen, followed by a fixation cross. Participants pressed “right” for a real word or “left” for a pseudoword.",NA,"be","real word","real word",1,"right arrow"
"roar_lexical","roar_lexical_1","be","Lexical Decision Task, Rapid Online Assessment of Reading ability (ROAR; Yeatman et al. 2021, Scientific Reports)","A word or pseudoword (Arial font) flashed briefly for 350 ms in the centre of the screen, followed by a fixation cross. Participants pressed “right” for a real word or “left” for a pseudoword.",NA,"be","real word","pseudoword",0,"left arrow"
"roar_lexical","roar_lexical_1","beautiful","Lexical Decision Task, Rapid Online Assessment of Reading ability (ROAR; Yeatman et al. 2021, Scientific Reports)","A word or pseudoword (Arial font) flashed briefly for 350 ms in the centre of the screen, followed by a fixation cross. Participants pressed “right” for a real word or “left” for a pseudoword.",NA,"beautiful","real word","real word",1,"right arrow"
"roar_lexical","roar_lexical_1","beautiful","Lexical Decision Task, Rapid Online Assessment of Reading ability (ROAR; Yeatman et al. 2021, Scientific Reports)","A word or pseudoword (Arial font) flashed briefly for 350 ms in the centre of the screen, followed by a fixation cross. Participants pressed “right” for a real word or “left” for a pseudoword.",NA,"beautiful","real word","pseudoword",0,"left arrow"
