"sun_2026_eap_difficulty","sun_2026_eap_difficulty_1","3-4 Students have difficulty writing English design descriptions, paper abstracts, English reports for class assignments, etc.","Architectural Art English EAP needs analysis questionnaire, Section 3: learning difficulties","Chinese","In the learning process of architecture, landscape architecture, and art-related majors, what difficulties do students typically encounter? Please select according to the severity of the problem. (Teachers, please select based on your own observations; students, please select based on your own circumstances.)",NA,"Students have difficulty writing English design descriptions, paper abstracts, English reports for class assignments, etc.",NA,"Strongly Agree",5
"sun_2026_eap_difficulty","sun_2026_eap_difficulty_1","3-5 A major learning difficulty for students is the lack of professional English vocabulary and expressions related to architecture, landscape architecture, etc.","Architectural Art English EAP needs analysis questionnaire, Section 3: learning difficulties","Chinese","In the learning process of architecture, landscape architecture, and art-related majors, what difficulties do students typically encounter? Please select according to the severity of the problem. (Teachers, please select based on your own observations; students, please select based on your own circumstances.)",NA,"A major learning difficulty for students is the lack of professional English vocabulary and expressions related to architecture, landscape architecture, etc.",NA,"Strongly Disagree",1
"sun_2026_eap_difficulty","sun_2026_eap_difficulty_1","3-5 A major learning difficulty for students is the lack of professional English vocabulary and expressions related to architecture, landscape architecture, etc.","Architectural Art English EAP needs analysis questionnaire, Section 3: learning difficulties","Chinese","In the learning process of architecture, landscape architecture, and art-related majors, what difficulties do students typically encounter? Please select according to the severity of the problem. (Teachers, please select based on your own observations; students, please select based on your own circumstances.)",NA,"A major learning difficulty for students is the lack of professional English vocabulary and expressions related to architecture, landscape architecture, etc.",NA,"Disagree",2
"sun_2026_eap_difficulty","sun_2026_eap_difficulty_1","3-5 A major learning difficulty for students is the lack of professional English vocabulary and expressions related to architecture, landscape architecture, etc.","Architectural Art English EAP needs analysis questionnaire, Section 3: learning difficulties","Chinese","In the learning process of architecture, landscape architecture, and art-related majors, what difficulties do students typically encounter? Please select according to the severity of the problem. (Teachers, please select based on your own observations; students, please select based on your own circumstances.)",NA,"A major learning difficulty for students is the lack of professional English vocabulary and expressions related to architecture, landscape architecture, etc.",NA,"Neutral / Not Sure",3
"sun_2026_eap_difficulty","sun_2026_eap_difficulty_1","3-5 A major learning difficulty for students is the lack of professional English vocabulary and expressions related to architecture, landscape architecture, etc.","Architectural Art English EAP needs analysis questionnaire, Section 3: learning difficulties","Chinese","In the learning process of architecture, landscape architecture, and art-related majors, what difficulties do students typically encounter? Please select according to the severity of the problem. (Teachers, please select based on your own observations; students, please select based on your own circumstances.)",NA,"A major learning difficulty for students is the lack of professional English vocabulary and expressions related to architecture, landscape architecture, etc.",NA,"Agree",4
"sun_2026_eap_difficulty","sun_2026_eap_difficulty_1","3-5 A major learning difficulty for students is the lack of professional English vocabulary and expressions related to architecture, landscape architecture, etc.","Architectural Art English EAP needs analysis questionnaire, Section 3: learning difficulties","Chinese","In the learning process of architecture, landscape architecture, and art-related majors, what difficulties do students typically encounter? Please select according to the severity of the problem. (Teachers, please select based on your own observations; students, please select based on your own circumstances.)",NA,"A major learning difficulty for students is the lack of professional English vocabulary and expressions related to architecture, landscape architecture, etc.",NA,"Strongly Agree",5
"sun_2026_eap_difficulty","sun_2026_eap_difficulty_1","3-6 A major learning difficulty for students is the lack of professional knowledge in architecture, landscape architecture, etc., leading to insufficient content in their English expressions.","Architectural Art English EAP needs analysis questionnaire, Section 3: learning difficulties","Chinese","In the learning process of architecture, landscape architecture, and art-related majors, what difficulties do students typically encounter? Please select according to the severity of the problem. (Teachers, please select based on your own observations; students, please select based on your own circumstances.)",NA,"A major learning difficulty for students is the lack of professional knowledge in architecture, landscape architecture, etc., leading to insufficient content in their English expressions.",NA,"Strongly Disagree",1
"sun_2026_eap_difficulty","sun_2026_eap_difficulty_1","3-6 A major learning difficulty for students is the lack of professional knowledge in architecture, landscape architecture, etc., leading to insufficient content in their English expressions.","Architectural Art English EAP needs analysis questionnaire, Section 3: learning difficulties","Chinese","In the learning process of architecture, landscape architecture, and art-related majors, what difficulties do students typically encounter? Please select according to the severity of the problem. (Teachers, please select based on your own observations; students, please select based on your own circumstances.)",NA,"A major learning difficulty for students is the lack of professional knowledge in architecture, landscape architecture, etc., leading to insufficient content in their English expressions.",NA,"Disagree",2
"sun_2026_eap_difficulty","sun_2026_eap_difficulty_1","3-6 A major learning difficulty for students is the lack of professional knowledge in architecture, landscape architecture, etc., leading to insufficient content in their English expressions.","Architectural Art English EAP needs analysis questionnaire, Section 3: learning difficulties","Chinese","In the learning process of architecture, landscape architecture, and art-related majors, what difficulties do students typically encounter? Please select according to the severity of the problem. (Teachers, please select based on your own observations; students, please select based on your own circumstances.)",NA,"A major learning difficulty for students is the lack of professional knowledge in architecture, landscape architecture, etc., leading to insufficient content in their English expressions.",NA,"Neutral / Not Sure",3
"sun_2026_eap_difficulty","sun_2026_eap_difficulty_1","3-6 A major learning difficulty for students is the lack of professional knowledge in architecture, landscape architecture, etc., leading to insufficient content in their English expressions.","Architectural Art English EAP needs analysis questionnaire, Section 3: learning difficulties","Chinese","In the learning process of architecture, landscape architecture, and art-related majors, what difficulties do students typically encounter? Please select according to the severity of the problem. (Teachers, please select based on your own observations; students, please select based on your own circumstances.)",NA,"A major learning difficulty for students is the lack of professional knowledge in architecture, landscape architecture, etc., leading to insufficient content in their English expressions.",NA,"Agree",4
"sun_2026_eap_difficulty","sun_2026_eap_difficulty_1","3-6 A major learning difficulty for students is the lack of professional knowledge in architecture, landscape architecture, etc., leading to insufficient content in their English expressions.","Architectural Art English EAP needs analysis questionnaire, Section 3: learning difficulties","Chinese","In the learning process of architecture, landscape architecture, and art-related majors, what difficulties do students typically encounter? Please select according to the severity of the problem. (Teachers, please select based on your own observations; students, please select based on your own circumstances.)",NA,"A major learning difficulty for students is the lack of professional knowledge in architecture, landscape architecture, etc., leading to insufficient content in their English expressions.",NA,"Strongly Agree",5
