"table","section_id","item","instrument","language","instructions","instructions_translated","section_prompt","section_prompt_translated","item_text","item_text_translated","correct_response","option_text","option_text_translated","resp"
"sleboda_2021_risk_benefit","sleboda_2021_risk_benefit_GT","GT_dread","16-item risk questionnaire (Savadori, Savio, Nicotra, Rumiati, Finucane & Slovic, 2004), Swedish translation, adapted to five technologies","Swedish",NA,NA,"gene technology for plant breeding",NA,"Dread: How much does this application frighten you?",NA,NA,"Väldigt mycket","very much",11
"sleboda_2021_risk_benefit","sleboda_2021_risk_benefit_GT","GT_new","16-item risk questionnaire (Savadori, Savio, Nicotra, Rumiati, Finucane & Slovic, 2004), Swedish translation, adapted to five technologies","Swedish",NA,NA,"gene technology for plant breeding",NA,"New: Is it a new risk or an old and familiar risk?",NA,NA,"Helt ny","absolutely new",1
"sleboda_2021_risk_benefit","sleboda_2021_risk_benefit_GT","GT_new","16-item risk questionnaire (Savadori, Savio, Nicotra, Rumiati, Finucane & Slovic, 2004), Swedish translation, adapted to five technologies","Swedish",NA,NA,"gene technology for plant breeding",NA,"New: Is it a new risk or an old and familiar risk?",NA,NA,NA,NA,2
"sleboda_2021_risk_benefit","sleboda_2021_risk_benefit_GT","GT_new","16-item risk questionnaire (Savadori, Savio, Nicotra, Rumiati, Finucane & Slovic, 2004), Swedish translation, adapted to five technologies","Swedish",NA,NA,"gene technology for plant breeding",NA,"New: Is it a new risk or an old and familiar risk?",NA,NA,NA,NA,3
"sleboda_2021_risk_benefit","sleboda_2021_risk_benefit_GT","GT_new","16-item risk questionnaire (Savadori, Savio, Nicotra, Rumiati, Finucane & Slovic, 2004), Swedish translation, adapted to five technologies","Swedish",NA,NA,"gene technology for plant breeding",NA,"New: Is it a new risk or an old and familiar risk?",NA,NA,NA,NA,4
"sleboda_2021_risk_benefit","sleboda_2021_risk_benefit_GT","GT_new","16-item risk questionnaire (Savadori, Savio, Nicotra, Rumiati, Finucane & Slovic, 2004), Swedish translation, adapted to five technologies","Swedish",NA,NA,"gene technology for plant breeding",NA,"New: Is it a new risk or an old and familiar risk?",NA,NA,NA,NA,5
"sleboda_2021_risk_benefit","sleboda_2021_risk_benefit_GT","GT_new","16-item risk questionnaire (Savadori, Savio, Nicotra, Rumiati, Finucane & Slovic, 2004), Swedish translation, adapted to five technologies","Swedish",NA,NA,"gene technology for plant breeding",NA,"New: Is it a new risk or an old and familiar risk?",NA,NA,NA,NA,6
"sleboda_2021_risk_benefit","sleboda_2021_risk_benefit_GT","GT_new","16-item risk questionnaire (Savadori, Savio, Nicotra, Rumiati, Finucane & Slovic, 2004), Swedish translation, adapted to five technologies","Swedish",NA,NA,"gene technology for plant breeding",NA,"New: Is it a new risk or an old and familiar risk?",NA,NA,NA,NA,7
"sleboda_2021_risk_benefit","sleboda_2021_risk_benefit_GT","GT_new","16-item risk questionnaire (Savadori, Savio, Nicotra, Rumiati, Finucane & Slovic, 2004), Swedish translation, adapted to five technologies","Swedish",NA,NA,"gene technology for plant breeding",NA,"New: Is it a new risk or an old and familiar risk?",NA,NA,NA,NA,8
"sleboda_2021_risk_benefit","sleboda_2021_risk_benefit_GT","GT_new","16-item risk questionnaire (Savadori, Savio, Nicotra, Rumiati, Finucane & Slovic, 2004), Swedish translation, adapted to five technologies","Swedish",NA,NA,"gene technology for plant breeding",NA,"New: Is it a new risk or an old and familiar risk?",NA,NA,NA,NA,9
"sleboda_2021_risk_benefit","sleboda_2021_risk_benefit_GT","GT_new","16-item risk questionnaire (Savadori, Savio, Nicotra, Rumiati, Finucane & Slovic, 2004), Swedish translation, adapted to five technologies","Swedish",NA,NA,"gene technology for plant breeding",NA,"New: Is it a new risk or an old and familiar risk?",NA,NA,NA,NA,10
"sleboda_2021_risk_benefit","sleboda_2021_risk_benefit_GT","GT_new","16-item risk questionnaire (Savadori, Savio, Nicotra, Rumiati, Finucane & Slovic, 2004), Swedish translation, adapted to five technologies","Swedish",NA,NA,"gene technology for plant breeding",NA,"New: Is it a new risk or an old and familiar risk?",NA,NA,"Mycket bekant","absolutely old",11
"sleboda_2021_risk_benefit","sleboda_2021_risk_benefit_GT","GT_volex","16-item risk questionnaire (Savadori, Savio, Nicotra, Rumiati, Finucane & Slovic, 2004), Swedish translation, adapted to five technologies","Swedish",NA,NA,"gene technology for plant breeding",NA,"Voluntary extent of exposure to risk: To what extent people can decide to voluntarily expose himself/herself to the risk?",NA,NA,"Exponering är ofrivilligt","exposure is involuntary",1
"sleboda_2021_risk_benefit","sleboda_2021_risk_benefit_GT","GT_volex","16-item risk questionnaire (Savadori, Savio, Nicotra, Rumiati, Finucane & Slovic, 2004), Swedish translation, adapted to five technologies","Swedish",NA,NA,"gene technology for plant breeding",NA,"Voluntary extent of exposure to risk: To what extent people can decide to voluntarily expose himself/herself to the risk?",NA,NA,NA,NA,2
"sleboda_2021_risk_benefit","sleboda_2021_risk_benefit_GT","GT_volex","16-item risk questionnaire (Savadori, Savio, Nicotra, Rumiati, Finucane & Slovic, 2004), Swedish translation, adapted to five technologies","Swedish",NA,NA,"gene technology for plant breeding",NA,"Voluntary extent of exposure to risk: To what extent people can decide to voluntarily expose himself/herself to the risk?",NA,NA,NA,NA,3
"sleboda_2021_risk_benefit","sleboda_2021_risk_benefit_GT","GT_volex","16-item risk questionnaire (Savadori, Savio, Nicotra, Rumiati, Finucane & Slovic, 2004), Swedish translation, adapted to five technologies","Swedish",NA,NA,"gene technology for plant breeding",NA,"Voluntary extent of exposure to risk: To what extent people can decide to voluntarily expose himself/herself to the risk?",NA,NA,NA,NA,4
"sleboda_2021_risk_benefit","sleboda_2021_risk_benefit_GT","GT_volex","16-item risk questionnaire (Savadori, Savio, Nicotra, Rumiati, Finucane & Slovic, 2004), Swedish translation, adapted to five technologies","Swedish",NA,NA,"gene technology for plant breeding",NA,"Voluntary extent of exposure to risk: To what extent people can decide to voluntarily expose himself/herself to the risk?",NA,NA,NA,NA,5
"sleboda_2021_risk_benefit","sleboda_2021_risk_benefit_GT","GT_volex","16-item risk questionnaire (Savadori, Savio, Nicotra, Rumiati, Finucane & Slovic, 2004), Swedish translation, adapted to five technologies","Swedish",NA,NA,"gene technology for plant breeding",NA,"Voluntary extent of exposure to risk: To what extent people can decide to voluntarily expose himself/herself to the risk?",NA,NA,NA,NA,6
"sleboda_2021_risk_benefit","sleboda_2021_risk_benefit_GT","GT_volex","16-item risk questionnaire (Savadori, Savio, Nicotra, Rumiati, Finucane & Slovic, 2004), Swedish translation, adapted to five technologies","Swedish",NA,NA,"gene technology for plant breeding",NA,"Voluntary extent of exposure to risk: To what extent people can decide to voluntarily expose himself/herself to the risk?",NA,NA,NA,NA,7
"sleboda_2021_risk_benefit","sleboda_2021_risk_benefit_GT","GT_volex","16-item risk questionnaire (Savadori, Savio, Nicotra, Rumiati, Finucane & Slovic, 2004), Swedish translation, adapted to five technologies","Swedish",NA,NA,"gene technology for plant breeding",NA,"Voluntary extent of exposure to risk: To what extent people can decide to voluntarily expose himself/herself to the risk?",NA,NA,NA,NA,8
"sleboda_2021_risk_benefit","sleboda_2021_risk_benefit_GT","GT_volex","16-item risk questionnaire (Savadori, Savio, Nicotra, Rumiati, Finucane & Slovic, 2004), Swedish translation, adapted to five technologies","Swedish",NA,NA,"gene technology for plant breeding",NA,"Voluntary extent of exposure to risk: To what extent people can decide to voluntarily expose himself/herself to the risk?",NA,NA,NA,NA,9
"sleboda_2021_risk_benefit","sleboda_2021_risk_benefit_GT","GT_volex","16-item risk questionnaire (Savadori, Savio, Nicotra, Rumiati, Finucane & Slovic, 2004), Swedish translation, adapted to five technologies","Swedish",NA,NA,"gene technology for plant breeding",NA,"Voluntary extent of exposure to risk: To what extent people can decide to voluntarily expose himself/herself to the risk?",NA,NA,NA,NA,10
"sleboda_2021_risk_benefit","sleboda_2021_risk_benefit_GT","GT_volex","16-item risk questionnaire (Savadori, Savio, Nicotra, Rumiati, Finucane & Slovic, 2004), Swedish translation, adapted to five technologies","Swedish",NA,NA,"gene technology for plant breeding",NA,"Voluntary extent of exposure to risk: To what extent people can decide to voluntarily expose himself/herself to the risk?",NA,NA,"Exponering är frivilligt","exposure is voluntary",11
"sleboda_2021_risk_benefit","sleboda_2021_risk_benefit_GT","GT_perex","16-item risk questionnaire (Savadori, Savio, Nicotra, Rumiati, Finucane & Slovic, 2004), Swedish translation, adapted to five technologies","Swedish",NA,NA,"gene technology for plant breeding",NA,"Personal exposure to the risk: How much you think you are personally exposed to the potential risk derived from this application?",NA,NA,"Inte alls exponerad","not at all exposed",1
"sleboda_2021_risk_benefit","sleboda_2021_risk_benefit_GT","GT_perex","16-item risk questionnaire (Savadori, Savio, Nicotra, Rumiati, Finucane & Slovic, 2004), Swedish translation, adapted to five technologies","Swedish",NA,NA,"gene technology for plant breeding",NA,"Personal exposure to the risk: How much you think you are personally exposed to the potential risk derived from this application?",NA,NA,NA,NA,2
"sleboda_2021_risk_benefit","sleboda_2021_risk_benefit_GT","GT_perex","16-item risk questionnaire (Savadori, Savio, Nicotra, Rumiati, Finucane & Slovic, 2004), Swedish translation, adapted to five technologies","Swedish",NA,NA,"gene technology for plant breeding",NA,"Personal exposure to the risk: How much you think you are personally exposed to the potential risk derived from this application?",NA,NA,NA,NA,3
"sleboda_2021_risk_benefit","sleboda_2021_risk_benefit_GT","GT_perex","16-item risk questionnaire (Savadori, Savio, Nicotra, Rumiati, Finucane & Slovic, 2004), Swedish translation, adapted to five technologies","Swedish",NA,NA,"gene technology for plant breeding",NA,"Personal exposure to the risk: How much you think you are personally exposed to the potential risk derived from this application?",NA,NA,NA,NA,4
"sleboda_2021_risk_benefit","sleboda_2021_risk_benefit_GT","GT_perex","16-item risk questionnaire (Savadori, Savio, Nicotra, Rumiati, Finucane & Slovic, 2004), Swedish translation, adapted to five technologies","Swedish",NA,NA,"gene technology for plant breeding",NA,"Personal exposure to the risk: How much you think you are personally exposed to the potential risk derived from this application?",NA,NA,NA,NA,5
"sleboda_2021_risk_benefit","sleboda_2021_risk_benefit_GT","GT_perex","16-item risk questionnaire (Savadori, Savio, Nicotra, Rumiati, Finucane & Slovic, 2004), Swedish translation, adapted to five technologies","Swedish",NA,NA,"gene technology for plant breeding",NA,"Personal exposure to the risk: How much you think you are personally exposed to the potential risk derived from this application?",NA,NA,NA,NA,6
"sleboda_2021_risk_benefit","sleboda_2021_risk_benefit_GT","GT_perex","16-item risk questionnaire (Savadori, Savio, Nicotra, Rumiati, Finucane & Slovic, 2004), Swedish translation, adapted to five technologies","Swedish",NA,NA,"gene technology for plant breeding",NA,"Personal exposure to the risk: How much you think you are personally exposed to the potential risk derived from this application?",NA,NA,NA,NA,7
"sleboda_2021_risk_benefit","sleboda_2021_risk_benefit_GT","GT_perex","16-item risk questionnaire (Savadori, Savio, Nicotra, Rumiati, Finucane & Slovic, 2004), Swedish translation, adapted to five technologies","Swedish",NA,NA,"gene technology for plant breeding",NA,"Personal exposure to the risk: How much you think you are personally exposed to the potential risk derived from this application?",NA,NA,NA,NA,8
"sleboda_2021_risk_benefit","sleboda_2021_risk_benefit_GT","GT_perex","16-item risk questionnaire (Savadori, Savio, Nicotra, Rumiati, Finucane & Slovic, 2004), Swedish translation, adapted to five technologies","Swedish",NA,NA,"gene technology for plant breeding",NA,"Personal exposure to the risk: How much you think you are personally exposed to the potential risk derived from this application?",NA,NA,NA,NA,9
"sleboda_2021_risk_benefit","sleboda_2021_risk_benefit_GT","GT_perex","16-item risk questionnaire (Savadori, Savio, Nicotra, Rumiati, Finucane & Slovic, 2004), Swedish translation, adapted to five technologies","Swedish",NA,NA,"gene technology for plant breeding",NA,"Personal exposure to the risk: How much you think you are personally exposed to the potential risk derived from this application?",NA,NA,NA,NA,10
"sleboda_2021_risk_benefit","sleboda_2021_risk_benefit_GT","GT_perex","16-item risk questionnaire (Savadori, Savio, Nicotra, Rumiati, Finucane & Slovic, 2004), Swedish translation, adapted to five technologies","Swedish",NA,NA,"gene technology for plant breeding",NA,"Personal exposure to the risk: How much you think you are personally exposed to the potential risk derived from this application?",NA,NA,"Fullständigt exponerad","completely exposed",11
"sleboda_2021_risk_benefit","sleboda_2021_risk_benefit_GT","GT_colex","16-item risk questionnaire (Savadori, Savio, Nicotra, Rumiati, Finucane & Slovic, 2004), Swedish translation, adapted to five technologies","Swedish",NA,NA,"gene technology for plant breeding",NA,"Collective exposure to the risk: How many people in the world are exposed to these risks?",NA,NA,"Väldigt få personer","very few people",1
"sleboda_2021_risk_benefit","sleboda_2021_risk_benefit_GT","GT_colex","16-item risk questionnaire (Savadori, Savio, Nicotra, Rumiati, Finucane & Slovic, 2004), Swedish translation, adapted to five technologies","Swedish",NA,NA,"gene technology for plant breeding",NA,"Collective exposure to the risk: How many people in the world are exposed to these risks?",NA,NA,NA,NA,2
"sleboda_2021_risk_benefit","sleboda_2021_risk_benefit_GT","GT_colex","16-item risk questionnaire (Savadori, Savio, Nicotra, Rumiati, Finucane & Slovic, 2004), Swedish translation, adapted to five technologies","Swedish",NA,NA,"gene technology for plant breeding",NA,"Collective exposure to the risk: How many people in the world are exposed to these risks?",NA,NA,NA,NA,3
"sleboda_2021_risk_benefit","sleboda_2021_risk_benefit_GT","GT_colex","16-item risk questionnaire (Savadori, Savio, Nicotra, Rumiati, Finucane & Slovic, 2004), Swedish translation, adapted to five technologies","Swedish",NA,NA,"gene technology for plant breeding",NA,"Collective exposure to the risk: How many people in the world are exposed to these risks?",NA,NA,NA,NA,4
"sleboda_2021_risk_benefit","sleboda_2021_risk_benefit_GT","GT_colex","16-item risk questionnaire (Savadori, Savio, Nicotra, Rumiati, Finucane & Slovic, 2004), Swedish translation, adapted to five technologies","Swedish",NA,NA,"gene technology for plant breeding",NA,"Collective exposure to the risk: How many people in the world are exposed to these risks?",NA,NA,NA,NA,5
"sleboda_2021_risk_benefit","sleboda_2021_risk_benefit_GT","GT_colex","16-item risk questionnaire (Savadori, Savio, Nicotra, Rumiati, Finucane & Slovic, 2004), Swedish translation, adapted to five technologies","Swedish",NA,NA,"gene technology for plant breeding",NA,"Collective exposure to the risk: How many people in the world are exposed to these risks?",NA,NA,NA,NA,6
"sleboda_2021_risk_benefit","sleboda_2021_risk_benefit_GT","GT_colex","16-item risk questionnaire (Savadori, Savio, Nicotra, Rumiati, Finucane & Slovic, 2004), Swedish translation, adapted to five technologies","Swedish",NA,NA,"gene technology for plant breeding",NA,"Collective exposure to the risk: How many people in the world are exposed to these risks?",NA,NA,NA,NA,7
"sleboda_2021_risk_benefit","sleboda_2021_risk_benefit_GT","GT_colex","16-item risk questionnaire (Savadori, Savio, Nicotra, Rumiati, Finucane & Slovic, 2004), Swedish translation, adapted to five technologies","Swedish",NA,NA,"gene technology for plant breeding",NA,"Collective exposure to the risk: How many people in the world are exposed to these risks?",NA,NA,NA,NA,8
"sleboda_2021_risk_benefit","sleboda_2021_risk_benefit_GT","GT_colex","16-item risk questionnaire (Savadori, Savio, Nicotra, Rumiati, Finucane & Slovic, 2004), Swedish translation, adapted to five technologies","Swedish",NA,NA,"gene technology for plant breeding",NA,"Collective exposure to the risk: How many people in the world are exposed to these risks?",NA,NA,NA,NA,9
"sleboda_2021_risk_benefit","sleboda_2021_risk_benefit_GT","GT_colex","16-item risk questionnaire (Savadori, Savio, Nicotra, Rumiati, Finucane & Slovic, 2004), Swedish translation, adapted to five technologies","Swedish",NA,NA,"gene technology for plant breeding",NA,"Collective exposure to the risk: How many people in the world are exposed to these risks?",NA,NA,NA,NA,10
"sleboda_2021_risk_benefit","sleboda_2021_risk_benefit_GT","GT_colex","16-item risk questionnaire (Savadori, Savio, Nicotra, Rumiati, Finucane & Slovic, 2004), Swedish translation, adapted to five technologies","Swedish",NA,NA,"gene technology for plant breeding",NA,"Collective exposure to the risk: How many people in the world are exposed to these risks?",NA,NA,"Väldigt många personer","many people",11
"sleboda_2021_risk_benefit","sleboda_2021_risk_benefit_GT","GT_damag","16-item risk questionnaire (Savadori, Savio, Nicotra, Rumiati, Finucane & Slovic, 2004), Swedish translation, adapted to five technologies","Swedish",NA,NA,"gene technology for plant breeding",NA,"Observability of the damage: To what extent is the potential damage produced by the application observable?",NA,NA,"Inte alls observerbar","absolutely not observable",1
"sleboda_2021_risk_benefit","sleboda_2021_risk_benefit_GT","GT_damag","16-item risk questionnaire (Savadori, Savio, Nicotra, Rumiati, Finucane & Slovic, 2004), Swedish translation, adapted to five technologies","Swedish",NA,NA,"gene technology for plant breeding",NA,"Observability of the damage: To what extent is the potential damage produced by the application observable?",NA,NA,NA,NA,2
"sleboda_2021_risk_benefit","sleboda_2021_risk_benefit_GT","GT_damag","16-item risk questionnaire (Savadori, Savio, Nicotra, Rumiati, Finucane & Slovic, 2004), Swedish translation, adapted to five technologies","Swedish",NA,NA,"gene technology for plant breeding",NA,"Observability of the damage: To what extent is the potential damage produced by the application observable?",NA,NA,NA,NA,3
"sleboda_2021_risk_benefit","sleboda_2021_risk_benefit_GT","GT_damag","16-item risk questionnaire (Savadori, Savio, Nicotra, Rumiati, Finucane & Slovic, 2004), Swedish translation, adapted to five technologies","Swedish",NA,NA,"gene technology for plant breeding",NA,"Observability of the damage: To what extent is the potential damage produced by the application observable?",NA,NA,NA,NA,4
"sleboda_2021_risk_benefit","sleboda_2021_risk_benefit_GT","GT_damag","16-item risk questionnaire (Savadori, Savio, Nicotra, Rumiati, Finucane & Slovic, 2004), Swedish translation, adapted to five technologies","Swedish",NA,NA,"gene technology for plant breeding",NA,"Observability of the damage: To what extent is the potential damage produced by the application observable?",NA,NA,NA,NA,5
"sleboda_2021_risk_benefit","sleboda_2021_risk_benefit_GT","GT_damag","16-item risk questionnaire (Savadori, Savio, Nicotra, Rumiati, Finucane & Slovic, 2004), Swedish translation, adapted to five technologies","Swedish",NA,NA,"gene technology for plant breeding",NA,"Observability of the damage: To what extent is the potential damage produced by the application observable?",NA,NA,NA,NA,6
"sleboda_2021_risk_benefit","sleboda_2021_risk_benefit_GT","GT_damag","16-item risk questionnaire (Savadori, Savio, Nicotra, Rumiati, Finucane & Slovic, 2004), Swedish translation, adapted to five technologies","Swedish",NA,NA,"gene technology for plant breeding",NA,"Observability of the damage: To what extent is the potential damage produced by the application observable?",NA,NA,NA,NA,7
"sleboda_2021_risk_benefit","sleboda_2021_risk_benefit_GT","GT_damag","16-item risk questionnaire (Savadori, Savio, Nicotra, Rumiati, Finucane & Slovic, 2004), Swedish translation, adapted to five technologies","Swedish",NA,NA,"gene technology for plant breeding",NA,"Observability of the damage: To what extent is the potential damage produced by the application observable?",NA,NA,NA,NA,8
"sleboda_2021_risk_benefit","sleboda_2021_risk_benefit_GT","GT_damag","16-item risk questionnaire (Savadori, Savio, Nicotra, Rumiati, Finucane & Slovic, 2004), Swedish translation, adapted to five technologies","Swedish",NA,NA,"gene technology for plant breeding",NA,"Observability of the damage: To what extent is the potential damage produced by the application observable?",NA,NA,NA,NA,9
"sleboda_2021_risk_benefit","sleboda_2021_risk_benefit_GT","GT_damag","16-item risk questionnaire (Savadori, Savio, Nicotra, Rumiati, Finucane & Slovic, 2004), Swedish translation, adapted to five technologies","Swedish",NA,NA,"gene technology for plant breeding",NA,"Observability of the damage: To what extent is the potential damage produced by the application observable?",NA,NA,NA,NA,10
"sleboda_2021_risk_benefit","sleboda_2021_risk_benefit_GT","GT_damag","16-item risk questionnaire (Savadori, Savio, Nicotra, Rumiati, Finucane & Slovic, 2004), Swedish translation, adapted to five technologies","Swedish",NA,NA,"gene technology for plant breeding",NA,"Observability of the damage: To what extent is the potential damage produced by the application observable?",NA,NA,"Definitivt observerbar","definitely observable",11
"sleboda_2021_risk_benefit","sleboda_2021_risk_benefit_GT","GT_sever","16-item risk questionnaire (Savadori, Savio, Nicotra, Rumiati, Finucane & Slovic, 2004), Swedish translation, adapted to five technologies","Swedish",NA,NA,"gene technology for plant breeding",NA,"Severity of negative consequences: How severe are the potential negative consequences of this application?",NA,NA,"Inte alls allvarliga","not at all severe",1
"sleboda_2021_risk_benefit","sleboda_2021_risk_benefit_GT","GT_sever","16-item risk questionnaire (Savadori, Savio, Nicotra, Rumiati, Finucane & Slovic, 2004), Swedish translation, adapted to five technologies","Swedish",NA,NA,"gene technology for plant breeding",NA,"Severity of negative consequences: How severe are the potential negative consequences of this application?",NA,NA,NA,NA,2
"sleboda_2021_risk_benefit","sleboda_2021_risk_benefit_GT","GT_sever","16-item risk questionnaire (Savadori, Savio, Nicotra, Rumiati, Finucane & Slovic, 2004), Swedish translation, adapted to five technologies","Swedish",NA,NA,"gene technology for plant breeding",NA,"Severity of negative consequences: How severe are the potential negative consequences of this application?",NA,NA,NA,NA,3
"sleboda_2021_risk_benefit","sleboda_2021_risk_benefit_GT","GT_sever","16-item risk questionnaire (Savadori, Savio, Nicotra, Rumiati, Finucane & Slovic, 2004), Swedish translation, adapted to five technologies","Swedish",NA,NA,"gene technology for plant breeding",NA,"Severity of negative consequences: How severe are the potential negative consequences of this application?",NA,NA,NA,NA,4
"sleboda_2021_risk_benefit","sleboda_2021_risk_benefit_GT","GT_sever","16-item risk questionnaire (Savadori, Savio, Nicotra, Rumiati, Finucane & Slovic, 2004), Swedish translation, adapted to five technologies","Swedish",NA,NA,"gene technology for plant breeding",NA,"Severity of negative consequences: How severe are the potential negative consequences of this application?",NA,NA,NA,NA,5
"sleboda_2021_risk_benefit","sleboda_2021_risk_benefit_GT","GT_sever","16-item risk questionnaire (Savadori, Savio, Nicotra, Rumiati, Finucane & Slovic, 2004), Swedish translation, adapted to five technologies","Swedish",NA,NA,"gene technology for plant breeding",NA,"Severity of negative consequences: How severe are the potential negative consequences of this application?",NA,NA,NA,NA,6
"sleboda_2021_risk_benefit","sleboda_2021_risk_benefit_GT","GT_sever","16-item risk questionnaire (Savadori, Savio, Nicotra, Rumiati, Finucane & Slovic, 2004), Swedish translation, adapted to five technologies","Swedish",NA,NA,"gene technology for plant breeding",NA,"Severity of negative consequences: How severe are the potential negative consequences of this application?",NA,NA,NA,NA,7
"sleboda_2021_risk_benefit","sleboda_2021_risk_benefit_GT","GT_sever","16-item risk questionnaire (Savadori, Savio, Nicotra, Rumiati, Finucane & Slovic, 2004), Swedish translation, adapted to five technologies","Swedish",NA,NA,"gene technology for plant breeding",NA,"Severity of negative consequences: How severe are the potential negative consequences of this application?",NA,NA,NA,NA,8
"sleboda_2021_risk_benefit","sleboda_2021_risk_benefit_GT","GT_sever","16-item risk questionnaire (Savadori, Savio, Nicotra, Rumiati, Finucane & Slovic, 2004), Swedish translation, adapted to five technologies","Swedish",NA,NA,"gene technology for plant breeding",NA,"Severity of negative consequences: How severe are the potential negative consequences of this application?",NA,NA,NA,NA,9
"sleboda_2021_risk_benefit","sleboda_2021_risk_benefit_GT","GT_sever","16-item risk questionnaire (Savadori, Savio, Nicotra, Rumiati, Finucane & Slovic, 2004), Swedish translation, adapted to five technologies","Swedish",NA,NA,"gene technology for plant breeding",NA,"Severity of negative consequences: How severe are the potential negative consequences of this application?",NA,NA,NA,NA,10
"sleboda_2021_risk_benefit","sleboda_2021_risk_benefit_GT","GT_sever","16-item risk questionnaire (Savadori, Savio, Nicotra, Rumiati, Finucane & Slovic, 2004), Swedish translation, adapted to five technologies","Swedish",NA,NA,"gene technology for plant breeding",NA,"Severity of negative consequences: How severe are the potential negative consequences of this application?",NA,NA,"Extremt allvarliga","extremely severe",11
"sleboda_2021_risk_benefit","sleboda_2021_risk_benefit_GT","GT_futur","16-item risk questionnaire (Savadori, Savio, Nicotra, Rumiati, Finucane & Slovic, 2004), Swedish translation, adapted to five technologies","Swedish",NA,NA,"gene technology for plant breeding",NA,"Risk for future generations: To what extent does it pose a risk to future generations?",NA,NA,"Risken är väldigt låg","risk is very low",1
"sleboda_2021_risk_benefit","sleboda_2021_risk_benefit_GT","GT_futur","16-item risk questionnaire (Savadori, Savio, Nicotra, Rumiati, Finucane & Slovic, 2004), Swedish translation, adapted to five technologies","Swedish",NA,NA,"gene technology for plant breeding",NA,"Risk for future generations: To what extent does it pose a risk to future generations?",NA,NA,NA,NA,2
"sleboda_2021_risk_benefit","sleboda_2021_risk_benefit_GT","GT_futur","16-item risk questionnaire (Savadori, Savio, Nicotra, Rumiati, Finucane & Slovic, 2004), Swedish translation, adapted to five technologies","Swedish",NA,NA,"gene technology for plant breeding",NA,"Risk for future generations: To what extent does it pose a risk to future generations?",NA,NA,NA,NA,3
