"table","section_id","item","instrument","language","instructions","section_prompt","item_text","correct_response","option_text","resp","instructions_translated","section_prompt_translated","item_text_translated","option_text_translated"
"K-PCQ_Huh_2022","K-PCQ_Huh_2022_2","Crav2","Korean version of the Pornography Craving Questionnaire (K-PCQ)","Korean","지시사항: 각 문항에 대해서 얼마나 그렇게 생각하는지 또는 그렇지 않은지를 표시해 주세요. 문항을 읽는 바로 지금 생각을 표시해 주세요.",NA,"지금 음란물을 본다면 덜 심심할 거 같다.",NA,"그렇기도 하고 안그렇기 도 하다",4,"Instructions: For each item, please indicate how much you think so or do not think so. Indicate what you think right at the moment you read the item.",NA,"I would feel less bored if I watched porn right now.","Both so and not so"
"K-PCQ_Huh_2022","K-PCQ_Huh_2022_2","Crav2","Korean version of the Pornography Craving Questionnaire (K-PCQ)","Korean","지시사항: 각 문항에 대해서 얼마나 그렇게 생각하는지 또는 그렇지 않은지를 표시해 주세요. 문항을 읽는 바로 지금 생각을 표시해 주세요.",NA,"지금 음란물을 본다면 덜 심심할 거 같다.",NA,"가끔 그런 편이다",5,"Instructions: For each item, please indicate how much you think so or do not think so. Indicate what you think right at the moment you read the item.",NA,"I would feel less bored if I watched porn right now.","Sometimes tend to be so"
"K-PCQ_Huh_2022","K-PCQ_Huh_2022_2","Crav2","Korean version of the Pornography Craving Questionnaire (K-PCQ)","Korean","지시사항: 각 문항에 대해서 얼마나 그렇게 생각하는지 또는 그렇지 않은지를 표시해 주세요. 문항을 읽는 바로 지금 생각을 표시해 주세요.",NA,"지금 음란물을 본다면 덜 심심할 거 같다.",NA,"그런 편이다",6,"Instructions: For each item, please indicate how much you think so or do not think so. Indicate what you think right at the moment you read the item.",NA,"I would feel less bored if I watched porn right now.","Tend to be so"
"K-PCQ_Huh_2022","K-PCQ_Huh_2022_2","Crav2","Korean version of the Pornography Craving Questionnaire (K-PCQ)","Korean","지시사항: 각 문항에 대해서 얼마나 그렇게 생각하는지 또는 그렇지 않은지를 표시해 주세요. 문항을 읽는 바로 지금 생각을 표시해 주세요.",NA,"지금 음란물을 본다면 덜 심심할 거 같다.",NA,"매우 그렇다",7,"Instructions: For each item, please indicate how much you think so or do not think so. Indicate what you think right at the moment you read the item.",NA,"I would feel less bored if I watched porn right now.","Very much so"
"K-PCQ_Huh_2022","K-PCQ_Huh_2022_3","Crav3","Korean version of the Pornography Craving Questionnaire (K-PCQ)","Korean","지시사항: 각 문항에 대해서 얼마나 그렇게 생각하는지 또는 그렇지 않은지를 표시해 주세요. 문항을 읽는 바로 지금 생각을 표시해 주세요.",NA,"기회가 되는대로 바로 음란물을 볼 것이다.",NA,"절대 그렇지 않다",1,"Instructions: For each item, please indicate how much you think so or do not think so. Indicate what you think right at the moment you read the item.",NA,"I will watch porn as soon as I get the chance.","Absolutely not so"
"K-PCQ_Huh_2022","K-PCQ_Huh_2022_3","Crav3","Korean version of the Pornography Craving Questionnaire (K-PCQ)","Korean","지시사항: 각 문항에 대해서 얼마나 그렇게 생각하는지 또는 그렇지 않은지를 표시해 주세요. 문항을 읽는 바로 지금 생각을 표시해 주세요.",NA,"기회가 되는대로 바로 음란물을 볼 것이다.",NA,"그렇지않다",2,"Instructions: For each item, please indicate how much you think so or do not think so. Indicate what you think right at the moment you read the item.",NA,"I will watch porn as soon as I get the chance.","Not so"
"K-PCQ_Huh_2022","K-PCQ_Huh_2022_3","Crav3","Korean version of the Pornography Craving Questionnaire (K-PCQ)","Korean","지시사항: 각 문항에 대해서 얼마나 그렇게 생각하는지 또는 그렇지 않은지를 표시해 주세요. 문항을 읽는 바로 지금 생각을 표시해 주세요.",NA,"기회가 되는대로 바로 음란물을 볼 것이다.",NA,"거의 그렇지 않다",3,"Instructions: For each item, please indicate how much you think so or do not think so. Indicate what you think right at the moment you read the item.",NA,"I will watch porn as soon as I get the chance.","Almost not so"
"K-PCQ_Huh_2022","K-PCQ_Huh_2022_3","Crav3","Korean version of the Pornography Craving Questionnaire (K-PCQ)","Korean","지시사항: 각 문항에 대해서 얼마나 그렇게 생각하는지 또는 그렇지 않은지를 표시해 주세요. 문항을 읽는 바로 지금 생각을 표시해 주세요.",NA,"기회가 되는대로 바로 음란물을 볼 것이다.",NA,"그렇기도 하고 안그렇기 도 하다",4,"Instructions: For each item, please indicate how much you think so or do not think so. Indicate what you think right at the moment you read the item.",NA,"I will watch porn as soon as I get the chance.","Both so and not so"
"K-PCQ_Huh_2022","K-PCQ_Huh_2022_3","Crav3","Korean version of the Pornography Craving Questionnaire (K-PCQ)","Korean","지시사항: 각 문항에 대해서 얼마나 그렇게 생각하는지 또는 그렇지 않은지를 표시해 주세요. 문항을 읽는 바로 지금 생각을 표시해 주세요.",NA,"기회가 되는대로 바로 음란물을 볼 것이다.",NA,"가끔 그런 편이다",5,"Instructions: For each item, please indicate how much you think so or do not think so. Indicate what you think right at the moment you read the item.",NA,"I will watch porn as soon as I get the chance.","Sometimes tend to be so"
"K-PCQ_Huh_2022","K-PCQ_Huh_2022_3","Crav3","Korean version of the Pornography Craving Questionnaire (K-PCQ)","Korean","지시사항: 각 문항에 대해서 얼마나 그렇게 생각하는지 또는 그렇지 않은지를 표시해 주세요. 문항을 읽는 바로 지금 생각을 표시해 주세요.",NA,"기회가 되는대로 바로 음란물을 볼 것이다.",NA,"그런 편이다",6,"Instructions: For each item, please indicate how much you think so or do not think so. Indicate what you think right at the moment you read the item.",NA,"I will watch porn as soon as I get the chance.","Tend to be so"
"K-PCQ_Huh_2022","K-PCQ_Huh_2022_3","Crav3","Korean version of the Pornography Craving Questionnaire (K-PCQ)","Korean","지시사항: 각 문항에 대해서 얼마나 그렇게 생각하는지 또는 그렇지 않은지를 표시해 주세요. 문항을 읽는 바로 지금 생각을 표시해 주세요.",NA,"기회가 되는대로 바로 음란물을 볼 것이다.",NA,"매우 그렇다",7,"Instructions: For each item, please indicate how much you think so or do not think so. Indicate what you think right at the moment you read the item.",NA,"I will watch porn as soon as I get the chance.","Very much so"
"K-PCQ_Huh_2022","K-PCQ_Huh_2022_4","Crav4","Korean version of the Pornography Craving Questionnaire (K-PCQ)","Korean","지시사항: 각 문항에 대해서 얼마나 그렇게 생각하는지 또는 그렇지 않은지를 표시해 주세요. 문항을 읽는 바로 지금 생각을 표시해 주세요.",NA,"지금 음란물을 본다면 신날 것 같다.",NA,"절대 그렇지 않다",1,"Instructions: For each item, please indicate how much you think so or do not think so. Indicate what you think right at the moment you read the item.",NA,"If I were watching porn this minute, I would feel energized.","Absolutely not so"
"K-PCQ_Huh_2022","K-PCQ_Huh_2022_4","Crav4","Korean version of the Pornography Craving Questionnaire (K-PCQ)","Korean","지시사항: 각 문항에 대해서 얼마나 그렇게 생각하는지 또는 그렇지 않은지를 표시해 주세요. 문항을 읽는 바로 지금 생각을 표시해 주세요.",NA,"지금 음란물을 본다면 신날 것 같다.",NA,"그렇지않다",2,"Instructions: For each item, please indicate how much you think so or do not think so. Indicate what you think right at the moment you read the item.",NA,"If I were watching porn this minute, I would feel energized.","Not so"
"K-PCQ_Huh_2022","K-PCQ_Huh_2022_4","Crav4","Korean version of the Pornography Craving Questionnaire (K-PCQ)","Korean","지시사항: 각 문항에 대해서 얼마나 그렇게 생각하는지 또는 그렇지 않은지를 표시해 주세요. 문항을 읽는 바로 지금 생각을 표시해 주세요.",NA,"지금 음란물을 본다면 신날 것 같다.",NA,"거의 그렇지 않다",3,"Instructions: For each item, please indicate how much you think so or do not think so. Indicate what you think right at the moment you read the item.",NA,"If I were watching porn this minute, I would feel energized.","Almost not so"
"K-PCQ_Huh_2022","K-PCQ_Huh_2022_4","Crav4","Korean version of the Pornography Craving Questionnaire (K-PCQ)","Korean","지시사항: 각 문항에 대해서 얼마나 그렇게 생각하는지 또는 그렇지 않은지를 표시해 주세요. 문항을 읽는 바로 지금 생각을 표시해 주세요.",NA,"지금 음란물을 본다면 신날 것 같다.",NA,"그렇기도 하고 안그렇기 도 하다",4,"Instructions: For each item, please indicate how much you think so or do not think so. Indicate what you think right at the moment you read the item.",NA,"If I were watching porn this minute, I would feel energized.","Both so and not so"
"K-PCQ_Huh_2022","K-PCQ_Huh_2022_4","Crav4","Korean version of the Pornography Craving Questionnaire (K-PCQ)","Korean","지시사항: 각 문항에 대해서 얼마나 그렇게 생각하는지 또는 그렇지 않은지를 표시해 주세요. 문항을 읽는 바로 지금 생각을 표시해 주세요.",NA,"지금 음란물을 본다면 신날 것 같다.",NA,"가끔 그런 편이다",5,"Instructions: For each item, please indicate how much you think so or do not think so. Indicate what you think right at the moment you read the item.",NA,"If I were watching porn this minute, I would feel energized.","Sometimes tend to be so"
"K-PCQ_Huh_2022","K-PCQ_Huh_2022_4","Crav4","Korean version of the Pornography Craving Questionnaire (K-PCQ)","Korean","지시사항: 각 문항에 대해서 얼마나 그렇게 생각하는지 또는 그렇지 않은지를 표시해 주세요. 문항을 읽는 바로 지금 생각을 표시해 주세요.",NA,"지금 음란물을 본다면 신날 것 같다.",NA,"그런 편이다",6,"Instructions: For each item, please indicate how much you think so or do not think so. Indicate what you think right at the moment you read the item.",NA,"If I were watching porn this minute, I would feel energized.","Tend to be so"
"K-PCQ_Huh_2022","K-PCQ_Huh_2022_4","Crav4","Korean version of the Pornography Craving Questionnaire (K-PCQ)","Korean","지시사항: 각 문항에 대해서 얼마나 그렇게 생각하는지 또는 그렇지 않은지를 표시해 주세요. 문항을 읽는 바로 지금 생각을 표시해 주세요.",NA,"지금 음란물을 본다면 신날 것 같다.",NA,"매우 그렇다",7,"Instructions: For each item, please indicate how much you think so or do not think so. Indicate what you think right at the moment you read the item.",NA,"If I were watching porn this minute, I would feel energized.","Very much so"
"K-PCQ_Huh_2022","K-PCQ_Huh_2022_5","Crav5","Korean version of the Pornography Craving Questionnaire (K-PCQ)","Korean","지시사항: 각 문항에 대해서 얼마나 그렇게 생각하는지 또는 그렇지 않은지를 표시해 주세요. 문항을 읽는 바로 지금 생각을 표시해 주세요.",NA,"지금 음란물을 보고 있다면, 중지하기가 어려울 것이다.",NA,"절대 그렇지 않다",1,"Instructions: For each item, please indicate how much you think so or do not think so. Indicate what you think right at the moment you read the item.",NA,"If I watched porn right now, I would have difficulty stopping.","Absolutely not so"
"K-PCQ_Huh_2022","K-PCQ_Huh_2022_5","Crav5","Korean version of the Pornography Craving Questionnaire (K-PCQ)","Korean","지시사항: 각 문항에 대해서 얼마나 그렇게 생각하는지 또는 그렇지 않은지를 표시해 주세요. 문항을 읽는 바로 지금 생각을 표시해 주세요.",NA,"지금 음란물을 보고 있다면, 중지하기가 어려울 것이다.",NA,"그렇지않다",2,"Instructions: For each item, please indicate how much you think so or do not think so. Indicate what you think right at the moment you read the item.",NA,"If I watched porn right now, I would have difficulty stopping.","Not so"
"K-PCQ_Huh_2022","K-PCQ_Huh_2022_5","Crav5","Korean version of the Pornography Craving Questionnaire (K-PCQ)","Korean","지시사항: 각 문항에 대해서 얼마나 그렇게 생각하는지 또는 그렇지 않은지를 표시해 주세요. 문항을 읽는 바로 지금 생각을 표시해 주세요.",NA,"지금 음란물을 보고 있다면, 중지하기가 어려울 것이다.",NA,"거의 그렇지 않다",3,"Instructions: For each item, please indicate how much you think so or do not think so. Indicate what you think right at the moment you read the item.",NA,"If I watched porn right now, I would have difficulty stopping.","Almost not so"
"K-PCQ_Huh_2022","K-PCQ_Huh_2022_5","Crav5","Korean version of the Pornography Craving Questionnaire (K-PCQ)","Korean","지시사항: 각 문항에 대해서 얼마나 그렇게 생각하는지 또는 그렇지 않은지를 표시해 주세요. 문항을 읽는 바로 지금 생각을 표시해 주세요.",NA,"지금 음란물을 보고 있다면, 중지하기가 어려울 것이다.",NA,"그렇기도 하고 안그렇기 도 하다",4,"Instructions: For each item, please indicate how much you think so or do not think so. Indicate what you think right at the moment you read the item.",NA,"If I watched porn right now, I would have difficulty stopping.","Both so and not so"
"K-PCQ_Huh_2022","K-PCQ_Huh_2022_5","Crav5","Korean version of the Pornography Craving Questionnaire (K-PCQ)","Korean","지시사항: 각 문항에 대해서 얼마나 그렇게 생각하는지 또는 그렇지 않은지를 표시해 주세요. 문항을 읽는 바로 지금 생각을 표시해 주세요.",NA,"지금 음란물을 보고 있다면, 중지하기가 어려울 것이다.",NA,"가끔 그런 편이다",5,"Instructions: For each item, please indicate how much you think so or do not think so. Indicate what you think right at the moment you read the item.",NA,"If I watched porn right now, I would have difficulty stopping.","Sometimes tend to be so"
"K-PCQ_Huh_2022","K-PCQ_Huh_2022_5","Crav5","Korean version of the Pornography Craving Questionnaire (K-PCQ)","Korean","지시사항: 각 문항에 대해서 얼마나 그렇게 생각하는지 또는 그렇지 않은지를 표시해 주세요. 문항을 읽는 바로 지금 생각을 표시해 주세요.",NA,"지금 음란물을 보고 있다면, 중지하기가 어려울 것이다.",NA,"그런 편이다",6,"Instructions: For each item, please indicate how much you think so or do not think so. Indicate what you think right at the moment you read the item.",NA,"If I watched porn right now, I would have difficulty stopping.","Tend to be so"
"K-PCQ_Huh_2022","K-PCQ_Huh_2022_5","Crav5","Korean version of the Pornography Craving Questionnaire (K-PCQ)","Korean","지시사항: 각 문항에 대해서 얼마나 그렇게 생각하는지 또는 그렇지 않은지를 표시해 주세요. 문항을 읽는 바로 지금 생각을 표시해 주세요.",NA,"지금 음란물을 보고 있다면, 중지하기가 어려울 것이다.",NA,"매우 그렇다",7,"Instructions: For each item, please indicate how much you think so or do not think so. Indicate what you think right at the moment you read the item.",NA,"If I watched porn right now, I would have difficulty stopping.","Very much so"
"K-PCQ_Huh_2022","K-PCQ_Huh_2022_6","Crav6","Korean version of the Pornography Craving Questionnaire (K-PCQ)","Korean","지시사항: 각 문항에 대해서 얼마나 그렇게 생각하는지 또는 그렇지 않은지를 표시해 주세요. 문항을 읽는 바로 지금 생각을 표시해 주세요.",NA,"지금 음란물을 보고 싶은 충동이 있다",NA,"절대 그렇지 않다",1,"Instructions: For each item, please indicate how much you think so or do not think so. Indicate what you think right at the moment you read the item.",NA,"I have an urge to watch porn right now.","Absolutely not so"
"K-PCQ_Huh_2022","K-PCQ_Huh_2022_6","Crav6","Korean version of the Pornography Craving Questionnaire (K-PCQ)","Korean","지시사항: 각 문항에 대해서 얼마나 그렇게 생각하는지 또는 그렇지 않은지를 표시해 주세요. 문항을 읽는 바로 지금 생각을 표시해 주세요.",NA,"지금 음란물을 보고 싶은 충동이 있다",NA,"그렇지않다",2,"Instructions: For each item, please indicate how much you think so or do not think so. Indicate what you think right at the moment you read the item.",NA,"I have an urge to watch porn right now.","Not so"
"K-PCQ_Huh_2022","K-PCQ_Huh_2022_6","Crav6","Korean version of the Pornography Craving Questionnaire (K-PCQ)","Korean","지시사항: 각 문항에 대해서 얼마나 그렇게 생각하는지 또는 그렇지 않은지를 표시해 주세요. 문항을 읽는 바로 지금 생각을 표시해 주세요.",NA,"지금 음란물을 보고 싶은 충동이 있다",NA,"거의 그렇지 않다",3,"Instructions: For each item, please indicate how much you think so or do not think so. Indicate what you think right at the moment you read the item.",NA,"I have an urge to watch porn right now.","Almost not so"
"K-PCQ_Huh_2022","K-PCQ_Huh_2022_6","Crav6","Korean version of the Pornography Craving Questionnaire (K-PCQ)","Korean","지시사항: 각 문항에 대해서 얼마나 그렇게 생각하는지 또는 그렇지 않은지를 표시해 주세요. 문항을 읽는 바로 지금 생각을 표시해 주세요.",NA,"지금 음란물을 보고 싶은 충동이 있다",NA,"그렇기도 하고 안그렇기 도 하다",4,"Instructions: For each item, please indicate how much you think so or do not think so. Indicate what you think right at the moment you read the item.",NA,"I have an urge to watch porn right now.","Both so and not so"
"K-PCQ_Huh_2022","K-PCQ_Huh_2022_6","Crav6","Korean version of the Pornography Craving Questionnaire (K-PCQ)","Korean","지시사항: 각 문항에 대해서 얼마나 그렇게 생각하는지 또는 그렇지 않은지를 표시해 주세요. 문항을 읽는 바로 지금 생각을 표시해 주세요.",NA,"지금 음란물을 보고 싶은 충동이 있다",NA,"가끔 그런 편이다",5,"Instructions: For each item, please indicate how much you think so or do not think so. Indicate what you think right at the moment you read the item.",NA,"I have an urge to watch porn right now.","Sometimes tend to be so"
"K-PCQ_Huh_2022","K-PCQ_Huh_2022_6","Crav6","Korean version of the Pornography Craving Questionnaire (K-PCQ)","Korean","지시사항: 각 문항에 대해서 얼마나 그렇게 생각하는지 또는 그렇지 않은지를 표시해 주세요. 문항을 읽는 바로 지금 생각을 표시해 주세요.",NA,"지금 음란물을 보고 싶은 충동이 있다",NA,"그런 편이다",6,"Instructions: For each item, please indicate how much you think so or do not think so. Indicate what you think right at the moment you read the item.",NA,"I have an urge to watch porn right now.","Tend to be so"
"K-PCQ_Huh_2022","K-PCQ_Huh_2022_6","Crav6","Korean version of the Pornography Craving Questionnaire (K-PCQ)","Korean","지시사항: 각 문항에 대해서 얼마나 그렇게 생각하는지 또는 그렇지 않은지를 표시해 주세요. 문항을 읽는 바로 지금 생각을 표시해 주세요.",NA,"지금 음란물을 보고 싶은 충동이 있다",NA,"매우 그렇다",7,"Instructions: For each item, please indicate how much you think so or do not think so. Indicate what you think right at the moment you read the item.",NA,"I have an urge to watch porn right now.","Very much so"
"K-PCQ_Huh_2022","K-PCQ_Huh_2022_7","Crav7","Korean version of the Pornography Craving Questionnaire (K-PCQ)","Korean","지시사항: 각 문항에 대해서 얼마나 그렇게 생각하는지 또는 그렇지 않은지를 표시해 주세요. 문항을 읽는 바로 지금 생각을 표시해 주세요.",NA,"지금 음란물을 본다면, 좋겠다.",NA,"절대 그렇지 않다",1,"Instructions: For each item, please indicate how much you think so or do not think so. Indicate what you think right at the moment you read the item.",NA,"If I were watching porn this minute, I would feel happier.","Absolutely not so"
"K-PCQ_Huh_2022","K-PCQ_Huh_2022_7","Crav7","Korean version of the Pornography Craving Questionnaire (K-PCQ)","Korean","지시사항: 각 문항에 대해서 얼마나 그렇게 생각하는지 또는 그렇지 않은지를 표시해 주세요. 문항을 읽는 바로 지금 생각을 표시해 주세요.",NA,"지금 음란물을 본다면, 좋겠다.",NA,"그렇지않다",2,"Instructions: For each item, please indicate how much you think so or do not think so. Indicate what you think right at the moment you read the item.",NA,"If I were watching porn this minute, I would feel happier.","Not so"
"K-PCQ_Huh_2022","K-PCQ_Huh_2022_7","Crav7","Korean version of the Pornography Craving Questionnaire (K-PCQ)","Korean","지시사항: 각 문항에 대해서 얼마나 그렇게 생각하는지 또는 그렇지 않은지를 표시해 주세요. 문항을 읽는 바로 지금 생각을 표시해 주세요.",NA,"지금 음란물을 본다면, 좋겠다.",NA,"거의 그렇지 않다",3,"Instructions: For each item, please indicate how much you think so or do not think so. Indicate what you think right at the moment you read the item.",NA,"If I were watching porn this minute, I would feel happier.","Almost not so"
"K-PCQ_Huh_2022","K-PCQ_Huh_2022_7","Crav7","Korean version of the Pornography Craving Questionnaire (K-PCQ)","Korean","지시사항: 각 문항에 대해서 얼마나 그렇게 생각하는지 또는 그렇지 않은지를 표시해 주세요. 문항을 읽는 바로 지금 생각을 표시해 주세요.",NA,"지금 음란물을 본다면, 좋겠다.",NA,"그렇기도 하고 안그렇기 도 하다",4,"Instructions: For each item, please indicate how much you think so or do not think so. Indicate what you think right at the moment you read the item.",NA,"If I were watching porn this minute, I would feel happier.","Both so and not so"
"K-PCQ_Huh_2022","K-PCQ_Huh_2022_7","Crav7","Korean version of the Pornography Craving Questionnaire (K-PCQ)","Korean","지시사항: 각 문항에 대해서 얼마나 그렇게 생각하는지 또는 그렇지 않은지를 표시해 주세요. 문항을 읽는 바로 지금 생각을 표시해 주세요.",NA,"지금 음란물을 본다면, 좋겠다.",NA,"가끔 그런 편이다",5,"Instructions: For each item, please indicate how much you think so or do not think so. Indicate what you think right at the moment you read the item.",NA,"If I were watching porn this minute, I would feel happier.","Sometimes tend to be so"
"K-PCQ_Huh_2022","K-PCQ_Huh_2022_7","Crav7","Korean version of the Pornography Craving Questionnaire (K-PCQ)","Korean","지시사항: 각 문항에 대해서 얼마나 그렇게 생각하는지 또는 그렇지 않은지를 표시해 주세요. 문항을 읽는 바로 지금 생각을 표시해 주세요.",NA,"지금 음란물을 본다면, 좋겠다.",NA,"그런 편이다",6,"Instructions: For each item, please indicate how much you think so or do not think so. Indicate what you think right at the moment you read the item.",NA,"If I were watching porn this minute, I would feel happier.","Tend to be so"
"K-PCQ_Huh_2022","K-PCQ_Huh_2022_7","Crav7","Korean version of the Pornography Craving Questionnaire (K-PCQ)","Korean","지시사항: 각 문항에 대해서 얼마나 그렇게 생각하는지 또는 그렇지 않은지를 표시해 주세요. 문항을 읽는 바로 지금 생각을 표시해 주세요.",NA,"지금 음란물을 본다면, 좋겠다.",NA,"매우 그렇다",7,"Instructions: For each item, please indicate how much you think so or do not think so. Indicate what you think right at the moment you read the item.",NA,"If I were watching porn this minute, I would feel happier.","Very much so"
"K-PCQ_Huh_2022","K-PCQ_Huh_2022_8","Crav8","Korean version of the Pornography Craving Questionnaire (K-PCQ)","Korean","지시사항: 각 문항에 대해서 얼마나 그렇게 생각하는지 또는 그렇지 않은지를 표시해 주세요. 문항을 읽는 바로 지금 생각을 표시해 주세요.",NA,"여건이 된다면, 지금 음란물을 볼 것이다.",NA,"절대 그렇지 않다",1,"Instructions: For each item, please indicate how much you think so or do not think so. Indicate what you think right at the moment you read the item.",NA,"If the situation allowed, I would watch porn right now.","Absolutely not so"
"K-PCQ_Huh_2022","K-PCQ_Huh_2022_8","Crav8","Korean version of the Pornography Craving Questionnaire (K-PCQ)","Korean","지시사항: 각 문항에 대해서 얼마나 그렇게 생각하는지 또는 그렇지 않은지를 표시해 주세요. 문항을 읽는 바로 지금 생각을 표시해 주세요.",NA,"여건이 된다면, 지금 음란물을 볼 것이다.",NA,"그렇지않다",2,"Instructions: For each item, please indicate how much you think so or do not think so. Indicate what you think right at the moment you read the item.",NA,"If the situation allowed, I would watch porn right now.","Not so"
