"table","section_id","item","instrument","language","instructions","instructions_translated","section_prompt","section_prompt_translated","item_text","item_text_translated","correct_response","option_text","option_text_translated","resp"
"kim2020_ams","kim2020_ams_1","Q03","Aging Males' Symptoms (AMS) scale","Korean","아래의 항목 중 당신께서 갖고 계신 증상이 있다면 그 심한 정도를 주어진 네모 칸에 표시하십시오. 없는 증상에 대해서는 ‘없음’에 표시하십시오","Which of the following symptoms apply to you at this time? Please, mark the appropriate box for each symptom. For symptoms that do not apply, please mark “none”.",NA,NA,"땀이 지나치게 많이 난다 (갑자기 식은땀이 나거나 긴장하지 않아도 얼굴이 화끈거린다)","Excessive sweating (unexpected/sudden episodes of sweating, hot flushes independent of strain)",NA,"가벼움","mild",2
"kim2020_ams","kim2020_ams_1","Q03","Aging Males' Symptoms (AMS) scale","Korean","아래의 항목 중 당신께서 갖고 계신 증상이 있다면 그 심한 정도를 주어진 네모 칸에 표시하십시오. 없는 증상에 대해서는 ‘없음’에 표시하십시오","Which of the following symptoms apply to you at this time? Please, mark the appropriate box for each symptom. For symptoms that do not apply, please mark “none”.",NA,NA,"땀이 지나치게 많이 난다 (갑자기 식은땀이 나거나 긴장하지 않아도 얼굴이 화끈거린다)","Excessive sweating (unexpected/sudden episodes of sweating, hot flushes independent of strain)",NA,"보통","moderate",3
"kim2020_ams","kim2020_ams_1","Q03","Aging Males' Symptoms (AMS) scale","Korean","아래의 항목 중 당신께서 갖고 계신 증상이 있다면 그 심한 정도를 주어진 네모 칸에 표시하십시오. 없는 증상에 대해서는 ‘없음’에 표시하십시오","Which of the following symptoms apply to you at this time? Please, mark the appropriate box for each symptom. For symptoms that do not apply, please mark “none”.",NA,NA,"땀이 지나치게 많이 난다 (갑자기 식은땀이 나거나 긴장하지 않아도 얼굴이 화끈거린다)","Excessive sweating (unexpected/sudden episodes of sweating, hot flushes independent of strain)",NA,"심함","severe",4
"kim2020_ams","kim2020_ams_1","Q03","Aging Males' Symptoms (AMS) scale","Korean","아래의 항목 중 당신께서 갖고 계신 증상이 있다면 그 심한 정도를 주어진 네모 칸에 표시하십시오. 없는 증상에 대해서는 ‘없음’에 표시하십시오","Which of the following symptoms apply to you at this time? Please, mark the appropriate box for each symptom. For symptoms that do not apply, please mark “none”.",NA,NA,"땀이 지나치게 많이 난다 (갑자기 식은땀이 나거나 긴장하지 않아도 얼굴이 화끈거린다)","Excessive sweating (unexpected/sudden episodes of sweating, hot flushes independent of strain)",NA,"매우심함","extremely severe",5
"kim2020_ams","kim2020_ams_1","Q04","Aging Males' Symptoms (AMS) scale","Korean","아래의 항목 중 당신께서 갖고 계신 증상이 있다면 그 심한 정도를 주어진 네모 칸에 표시하십시오. 없는 증상에 대해서는 ‘없음’에 표시하십시오","Which of the following symptoms apply to you at this time? Please, mark the appropriate box for each symptom. For symptoms that do not apply, please mark “none”.",NA,NA,"수면장애가 있다 (잠들기 어렵거나, 자다가 자주 깨거나, 아침에 일찍 깨서 피곤하거나, 깊은 잠을 못자거나, 잠을 못 이룬다)","Sleep problems (difficulty in falling asleep, difficulty in sleeping through, waking up early and feeling tired, poor sleep, sleeplessness)",NA,"없음","none",1
"kim2020_ams","kim2020_ams_1","Q04","Aging Males' Symptoms (AMS) scale","Korean","아래의 항목 중 당신께서 갖고 계신 증상이 있다면 그 심한 정도를 주어진 네모 칸에 표시하십시오. 없는 증상에 대해서는 ‘없음’에 표시하십시오","Which of the following symptoms apply to you at this time? Please, mark the appropriate box for each symptom. For symptoms that do not apply, please mark “none”.",NA,NA,"수면장애가 있다 (잠들기 어렵거나, 자다가 자주 깨거나, 아침에 일찍 깨서 피곤하거나, 깊은 잠을 못자거나, 잠을 못 이룬다)","Sleep problems (difficulty in falling asleep, difficulty in sleeping through, waking up early and feeling tired, poor sleep, sleeplessness)",NA,"가벼움","mild",2
"kim2020_ams","kim2020_ams_1","Q04","Aging Males' Symptoms (AMS) scale","Korean","아래의 항목 중 당신께서 갖고 계신 증상이 있다면 그 심한 정도를 주어진 네모 칸에 표시하십시오. 없는 증상에 대해서는 ‘없음’에 표시하십시오","Which of the following symptoms apply to you at this time? Please, mark the appropriate box for each symptom. For symptoms that do not apply, please mark “none”.",NA,NA,"수면장애가 있다 (잠들기 어렵거나, 자다가 자주 깨거나, 아침에 일찍 깨서 피곤하거나, 깊은 잠을 못자거나, 잠을 못 이룬다)","Sleep problems (difficulty in falling asleep, difficulty in sleeping through, waking up early and feeling tired, poor sleep, sleeplessness)",NA,"보통","moderate",3
"kim2020_ams","kim2020_ams_1","Q04","Aging Males' Symptoms (AMS) scale","Korean","아래의 항목 중 당신께서 갖고 계신 증상이 있다면 그 심한 정도를 주어진 네모 칸에 표시하십시오. 없는 증상에 대해서는 ‘없음’에 표시하십시오","Which of the following symptoms apply to you at this time? Please, mark the appropriate box for each symptom. For symptoms that do not apply, please mark “none”.",NA,NA,"수면장애가 있다 (잠들기 어렵거나, 자다가 자주 깨거나, 아침에 일찍 깨서 피곤하거나, 깊은 잠을 못자거나, 잠을 못 이룬다)","Sleep problems (difficulty in falling asleep, difficulty in sleeping through, waking up early and feeling tired, poor sleep, sleeplessness)",NA,"심함","severe",4
"kim2020_ams","kim2020_ams_1","Q04","Aging Males' Symptoms (AMS) scale","Korean","아래의 항목 중 당신께서 갖고 계신 증상이 있다면 그 심한 정도를 주어진 네모 칸에 표시하십시오. 없는 증상에 대해서는 ‘없음’에 표시하십시오","Which of the following symptoms apply to you at this time? Please, mark the appropriate box for each symptom. For symptoms that do not apply, please mark “none”.",NA,NA,"수면장애가 있다 (잠들기 어렵거나, 자다가 자주 깨거나, 아침에 일찍 깨서 피곤하거나, 깊은 잠을 못자거나, 잠을 못 이룬다)","Sleep problems (difficulty in falling asleep, difficulty in sleeping through, waking up early and feeling tired, poor sleep, sleeplessness)",NA,"매우심함","extremely severe",5
"kim2020_ams","kim2020_ams_1","Q05","Aging Males' Symptoms (AMS) scale","Korean","아래의 항목 중 당신께서 갖고 계신 증상이 있다면 그 심한 정도를 주어진 네모 칸에 표시하십시오. 없는 증상에 대해서는 ‘없음’에 표시하십시오","Which of the following symptoms apply to you at this time? Please, mark the appropriate box for each symptom. For symptoms that do not apply, please mark “none”.",NA,NA,"수면시간이 늘지만 그래도 피곤하다","Increased need for sleep, often feeling tired",NA,"없음","none",1
"kim2020_ams","kim2020_ams_1","Q05","Aging Males' Symptoms (AMS) scale","Korean","아래의 항목 중 당신께서 갖고 계신 증상이 있다면 그 심한 정도를 주어진 네모 칸에 표시하십시오. 없는 증상에 대해서는 ‘없음’에 표시하십시오","Which of the following symptoms apply to you at this time? Please, mark the appropriate box for each symptom. For symptoms that do not apply, please mark “none”.",NA,NA,"수면시간이 늘지만 그래도 피곤하다","Increased need for sleep, often feeling tired",NA,"가벼움","mild",2
"kim2020_ams","kim2020_ams_1","Q05","Aging Males' Symptoms (AMS) scale","Korean","아래의 항목 중 당신께서 갖고 계신 증상이 있다면 그 심한 정도를 주어진 네모 칸에 표시하십시오. 없는 증상에 대해서는 ‘없음’에 표시하십시오","Which of the following symptoms apply to you at this time? Please, mark the appropriate box for each symptom. For symptoms that do not apply, please mark “none”.",NA,NA,"수면시간이 늘지만 그래도 피곤하다","Increased need for sleep, often feeling tired",NA,"보통","moderate",3
"kim2020_ams","kim2020_ams_1","Q05","Aging Males' Symptoms (AMS) scale","Korean","아래의 항목 중 당신께서 갖고 계신 증상이 있다면 그 심한 정도를 주어진 네모 칸에 표시하십시오. 없는 증상에 대해서는 ‘없음’에 표시하십시오","Which of the following symptoms apply to you at this time? Please, mark the appropriate box for each symptom. For symptoms that do not apply, please mark “none”.",NA,NA,"수면시간이 늘지만 그래도 피곤하다","Increased need for sleep, often feeling tired",NA,"심함","severe",4
"kim2020_ams","kim2020_ams_1","Q05","Aging Males' Symptoms (AMS) scale","Korean","아래의 항목 중 당신께서 갖고 계신 증상이 있다면 그 심한 정도를 주어진 네모 칸에 표시하십시오. 없는 증상에 대해서는 ‘없음’에 표시하십시오","Which of the following symptoms apply to you at this time? Please, mark the appropriate box for each symptom. For symptoms that do not apply, please mark “none”.",NA,NA,"수면시간이 늘지만 그래도 피곤하다","Increased need for sleep, often feeling tired",NA,"매우심함","extremely severe",5
"kim2020_ams","kim2020_ams_1","Q06","Aging Males' Symptoms (AMS) scale","Korean","아래의 항목 중 당신께서 갖고 계신 증상이 있다면 그 심한 정도를 주어진 네모 칸에 표시하십시오. 없는 증상에 대해서는 ‘없음’에 표시하십시오","Which of the following symptoms apply to you at this time? Please, mark the appropriate box for each symptom. For symptoms that do not apply, please mark “none”.",NA,NA,"잘 흥분한다 (공격적이거나, 사소한 일에 쉽게 화를 내거나, 변덕스럽다)","Irritability (feeling aggressive, easily upset about little things, moody)",NA,"없음","none",1
"kim2020_ams","kim2020_ams_1","Q06","Aging Males' Symptoms (AMS) scale","Korean","아래의 항목 중 당신께서 갖고 계신 증상이 있다면 그 심한 정도를 주어진 네모 칸에 표시하십시오. 없는 증상에 대해서는 ‘없음’에 표시하십시오","Which of the following symptoms apply to you at this time? Please, mark the appropriate box for each symptom. For symptoms that do not apply, please mark “none”.",NA,NA,"잘 흥분한다 (공격적이거나, 사소한 일에 쉽게 화를 내거나, 변덕스럽다)","Irritability (feeling aggressive, easily upset about little things, moody)",NA,"가벼움","mild",2
"kim2020_ams","kim2020_ams_1","Q06","Aging Males' Symptoms (AMS) scale","Korean","아래의 항목 중 당신께서 갖고 계신 증상이 있다면 그 심한 정도를 주어진 네모 칸에 표시하십시오. 없는 증상에 대해서는 ‘없음’에 표시하십시오","Which of the following symptoms apply to you at this time? Please, mark the appropriate box for each symptom. For symptoms that do not apply, please mark “none”.",NA,NA,"잘 흥분한다 (공격적이거나, 사소한 일에 쉽게 화를 내거나, 변덕스럽다)","Irritability (feeling aggressive, easily upset about little things, moody)",NA,"보통","moderate",3
"kim2020_ams","kim2020_ams_1","Q06","Aging Males' Symptoms (AMS) scale","Korean","아래의 항목 중 당신께서 갖고 계신 증상이 있다면 그 심한 정도를 주어진 네모 칸에 표시하십시오. 없는 증상에 대해서는 ‘없음’에 표시하십시오","Which of the following symptoms apply to you at this time? Please, mark the appropriate box for each symptom. For symptoms that do not apply, please mark “none”.",NA,NA,"잘 흥분한다 (공격적이거나, 사소한 일에 쉽게 화를 내거나, 변덕스럽다)","Irritability (feeling aggressive, easily upset about little things, moody)",NA,"심함","severe",4
"kim2020_ams","kim2020_ams_1","Q06","Aging Males' Symptoms (AMS) scale","Korean","아래의 항목 중 당신께서 갖고 계신 증상이 있다면 그 심한 정도를 주어진 네모 칸에 표시하십시오. 없는 증상에 대해서는 ‘없음’에 표시하십시오","Which of the following symptoms apply to you at this time? Please, mark the appropriate box for each symptom. For symptoms that do not apply, please mark “none”.",NA,NA,"잘 흥분한다 (공격적이거나, 사소한 일에 쉽게 화를 내거나, 변덕스럽다)","Irritability (feeling aggressive, easily upset about little things, moody)",NA,"매우심함","extremely severe",5
"kim2020_ams","kim2020_ams_1","Q07","Aging Males' Symptoms (AMS) scale","Korean","아래의 항목 중 당신께서 갖고 계신 증상이 있다면 그 심한 정도를 주어진 네모 칸에 표시하십시오. 없는 증상에 대해서는 ‘없음’에 표시하십시오","Which of the following symptoms apply to you at this time? Please, mark the appropriate box for each symptom. For symptoms that do not apply, please mark “none”.",NA,NA,"신경이 과민하다 (긴장하거나, 들뜨거나, 조바심을 낸다)","Nervousness (inner tension, restlessness, feeling fidgety)",NA,"없음","none",1
"kim2020_ams","kim2020_ams_1","Q07","Aging Males' Symptoms (AMS) scale","Korean","아래의 항목 중 당신께서 갖고 계신 증상이 있다면 그 심한 정도를 주어진 네모 칸에 표시하십시오. 없는 증상에 대해서는 ‘없음’에 표시하십시오","Which of the following symptoms apply to you at this time? Please, mark the appropriate box for each symptom. For symptoms that do not apply, please mark “none”.",NA,NA,"신경이 과민하다 (긴장하거나, 들뜨거나, 조바심을 낸다)","Nervousness (inner tension, restlessness, feeling fidgety)",NA,"가벼움","mild",2
"kim2020_ams","kim2020_ams_1","Q07","Aging Males' Symptoms (AMS) scale","Korean","아래의 항목 중 당신께서 갖고 계신 증상이 있다면 그 심한 정도를 주어진 네모 칸에 표시하십시오. 없는 증상에 대해서는 ‘없음’에 표시하십시오","Which of the following symptoms apply to you at this time? Please, mark the appropriate box for each symptom. For symptoms that do not apply, please mark “none”.",NA,NA,"신경이 과민하다 (긴장하거나, 들뜨거나, 조바심을 낸다)","Nervousness (inner tension, restlessness, feeling fidgety)",NA,"보통","moderate",3
"kim2020_ams","kim2020_ams_1","Q07","Aging Males' Symptoms (AMS) scale","Korean","아래의 항목 중 당신께서 갖고 계신 증상이 있다면 그 심한 정도를 주어진 네모 칸에 표시하십시오. 없는 증상에 대해서는 ‘없음’에 표시하십시오","Which of the following symptoms apply to you at this time? Please, mark the appropriate box for each symptom. For symptoms that do not apply, please mark “none”.",NA,NA,"신경이 과민하다 (긴장하거나, 들뜨거나, 조바심을 낸다)","Nervousness (inner tension, restlessness, feeling fidgety)",NA,"심함","severe",4
"kim2020_ams","kim2020_ams_1","Q07","Aging Males' Symptoms (AMS) scale","Korean","아래의 항목 중 당신께서 갖고 계신 증상이 있다면 그 심한 정도를 주어진 네모 칸에 표시하십시오. 없는 증상에 대해서는 ‘없음’에 표시하십시오","Which of the following symptoms apply to you at this time? Please, mark the appropriate box for each symptom. For symptoms that do not apply, please mark “none”.",NA,NA,"신경이 과민하다 (긴장하거나, 들뜨거나, 조바심을 낸다)","Nervousness (inner tension, restlessness, feeling fidgety)",NA,"매우심함","extremely severe",5
"kim2020_ams","kim2020_ams_1","Q08","Aging Males' Symptoms (AMS) scale","Korean","아래의 항목 중 당신께서 갖고 계신 증상이 있다면 그 심한 정도를 주어진 네모 칸에 표시하십시오. 없는 증상에 대해서는 ‘없음’에 표시하십시오","Which of the following symptoms apply to you at this time? Please, mark the appropriate box for each symptom. For symptoms that do not apply, please mark “none”.",NA,NA,"항상 불안하다 (전전긍긍한다)","Anxiety (feeling panicky)",NA,"없음","none",1
"kim2020_ams","kim2020_ams_1","Q08","Aging Males' Symptoms (AMS) scale","Korean","아래의 항목 중 당신께서 갖고 계신 증상이 있다면 그 심한 정도를 주어진 네모 칸에 표시하십시오. 없는 증상에 대해서는 ‘없음’에 표시하십시오","Which of the following symptoms apply to you at this time? Please, mark the appropriate box for each symptom. For symptoms that do not apply, please mark “none”.",NA,NA,"항상 불안하다 (전전긍긍한다)","Anxiety (feeling panicky)",NA,"가벼움","mild",2
"kim2020_ams","kim2020_ams_1","Q08","Aging Males' Symptoms (AMS) scale","Korean","아래의 항목 중 당신께서 갖고 계신 증상이 있다면 그 심한 정도를 주어진 네모 칸에 표시하십시오. 없는 증상에 대해서는 ‘없음’에 표시하십시오","Which of the following symptoms apply to you at this time? Please, mark the appropriate box for each symptom. For symptoms that do not apply, please mark “none”.",NA,NA,"항상 불안하다 (전전긍긍한다)","Anxiety (feeling panicky)",NA,"보통","moderate",3
"kim2020_ams","kim2020_ams_1","Q08","Aging Males' Symptoms (AMS) scale","Korean","아래의 항목 중 당신께서 갖고 계신 증상이 있다면 그 심한 정도를 주어진 네모 칸에 표시하십시오. 없는 증상에 대해서는 ‘없음’에 표시하십시오","Which of the following symptoms apply to you at this time? Please, mark the appropriate box for each symptom. For symptoms that do not apply, please mark “none”.",NA,NA,"항상 불안하다 (전전긍긍한다)","Anxiety (feeling panicky)",NA,"심함","severe",4
"kim2020_ams","kim2020_ams_1","Q08","Aging Males' Symptoms (AMS) scale","Korean","아래의 항목 중 당신께서 갖고 계신 증상이 있다면 그 심한 정도를 주어진 네모 칸에 표시하십시오. 없는 증상에 대해서는 ‘없음’에 표시하십시오","Which of the following symptoms apply to you at this time? Please, mark the appropriate box for each symptom. For symptoms that do not apply, please mark “none”.",NA,NA,"항상 불안하다 (전전긍긍한다)","Anxiety (feeling panicky)",NA,"매우심함","extremely severe",5
"kim2020_ams","kim2020_ams_1","Q09","Aging Males' Symptoms (AMS) scale","Korean","아래의 항목 중 당신께서 갖고 계신 증상이 있다면 그 심한 정도를 주어진 네모 칸에 표시하십시오. 없는 증상에 대해서는 ‘없음’에 표시하십시오","Which of the following symptoms apply to you at this time? Please, mark the appropriate box for each symptom. For symptoms that do not apply, please mark “none”.",NA,NA,"신체적으로 기진맥진하고 활력이 떨어진다 (업무수행능력이 떨어지거나, 활발하지 못하거나, 여가활동에 무관심해지거나, 목표량을 달성하지 못하거나, 기력이 없어서 어떤 일을 억지로 해야만 하는 느낌, 즉 예를 들면 아플 때 일 때문에 직장에 억지로 나가는 느낌이다)","Physical exhaustion / lacking vitality (general decrease in performance, reduced activity, lacking interest in leisure activities, feeling of getting less done, of achieving less, of having to force oneself to undertake activities)",NA,"없음","none",1
"kim2020_ams","kim2020_ams_1","Q09","Aging Males' Symptoms (AMS) scale","Korean","아래의 항목 중 당신께서 갖고 계신 증상이 있다면 그 심한 정도를 주어진 네모 칸에 표시하십시오. 없는 증상에 대해서는 ‘없음’에 표시하십시오","Which of the following symptoms apply to you at this time? Please, mark the appropriate box for each symptom. For symptoms that do not apply, please mark “none”.",NA,NA,"신체적으로 기진맥진하고 활력이 떨어진다 (업무수행능력이 떨어지거나, 활발하지 못하거나, 여가활동에 무관심해지거나, 목표량을 달성하지 못하거나, 기력이 없어서 어떤 일을 억지로 해야만 하는 느낌, 즉 예를 들면 아플 때 일 때문에 직장에 억지로 나가는 느낌이다)","Physical exhaustion / lacking vitality (general decrease in performance, reduced activity, lacking interest in leisure activities, feeling of getting less done, of achieving less, of having to force oneself to undertake activities)",NA,"가벼움","mild",2
"kim2020_ams","kim2020_ams_1","Q09","Aging Males' Symptoms (AMS) scale","Korean","아래의 항목 중 당신께서 갖고 계신 증상이 있다면 그 심한 정도를 주어진 네모 칸에 표시하십시오. 없는 증상에 대해서는 ‘없음’에 표시하십시오","Which of the following symptoms apply to you at this time? Please, mark the appropriate box for each symptom. For symptoms that do not apply, please mark “none”.",NA,NA,"신체적으로 기진맥진하고 활력이 떨어진다 (업무수행능력이 떨어지거나, 활발하지 못하거나, 여가활동에 무관심해지거나, 목표량을 달성하지 못하거나, 기력이 없어서 어떤 일을 억지로 해야만 하는 느낌, 즉 예를 들면 아플 때 일 때문에 직장에 억지로 나가는 느낌이다)","Physical exhaustion / lacking vitality (general decrease in performance, reduced activity, lacking interest in leisure activities, feeling of getting less done, of achieving less, of having to force oneself to undertake activities)",NA,"보통","moderate",3
"kim2020_ams","kim2020_ams_1","Q09","Aging Males' Symptoms (AMS) scale","Korean","아래의 항목 중 당신께서 갖고 계신 증상이 있다면 그 심한 정도를 주어진 네모 칸에 표시하십시오. 없는 증상에 대해서는 ‘없음’에 표시하십시오","Which of the following symptoms apply to you at this time? Please, mark the appropriate box for each symptom. For symptoms that do not apply, please mark “none”.",NA,NA,"신체적으로 기진맥진하고 활력이 떨어진다 (업무수행능력이 떨어지거나, 활발하지 못하거나, 여가활동에 무관심해지거나, 목표량을 달성하지 못하거나, 기력이 없어서 어떤 일을 억지로 해야만 하는 느낌, 즉 예를 들면 아플 때 일 때문에 직장에 억지로 나가는 느낌이다)","Physical exhaustion / lacking vitality (general decrease in performance, reduced activity, lacking interest in leisure activities, feeling of getting less done, of achieving less, of having to force oneself to undertake activities)",NA,"심함","severe",4
"kim2020_ams","kim2020_ams_1","Q09","Aging Males' Symptoms (AMS) scale","Korean","아래의 항목 중 당신께서 갖고 계신 증상이 있다면 그 심한 정도를 주어진 네모 칸에 표시하십시오. 없는 증상에 대해서는 ‘없음’에 표시하십시오","Which of the following symptoms apply to you at this time? Please, mark the appropriate box for each symptom. For symptoms that do not apply, please mark “none”.",NA,NA,"신체적으로 기진맥진하고 활력이 떨어진다 (업무수행능력이 떨어지거나, 활발하지 못하거나, 여가활동에 무관심해지거나, 목표량을 달성하지 못하거나, 기력이 없어서 어떤 일을 억지로 해야만 하는 느낌, 즉 예를 들면 아플 때 일 때문에 직장에 억지로 나가는 느낌이다)","Physical exhaustion / lacking vitality (general decrease in performance, reduced activity, lacking interest in leisure activities, feeling of getting less done, of achieving less, of having to force oneself to undertake activities)",NA,"매우심함","extremely severe",5
"kim2020_ams","kim2020_ams_1","Q10","Aging Males' Symptoms (AMS) scale","Korean","아래의 항목 중 당신께서 갖고 계신 증상이 있다면 그 심한 정도를 주어진 네모 칸에 표시하십시오. 없는 증상에 대해서는 ‘없음’에 표시하십시오","Which of the following symptoms apply to you at this time? Please, mark the appropriate box for each symptom. For symptoms that do not apply, please mark “none”.",NA,NA,"근력이 저하되고 있다 (허약해진 느낌이다)","Decrease in muscular strength (feeling of weakness)",NA,"없음","none",1
"kim2020_ams","kim2020_ams_1","Q10","Aging Males' Symptoms (AMS) scale","Korean","아래의 항목 중 당신께서 갖고 계신 증상이 있다면 그 심한 정도를 주어진 네모 칸에 표시하십시오. 없는 증상에 대해서는 ‘없음’에 표시하십시오","Which of the following symptoms apply to you at this time? Please, mark the appropriate box for each symptom. For symptoms that do not apply, please mark “none”.",NA,NA,"근력이 저하되고 있다 (허약해진 느낌이다)","Decrease in muscular strength (feeling of weakness)",NA,"가벼움","mild",2
