"table","section_id","item","instrument","language","instructions","section_prompt","item_text","correct_response","option_text","resp","instructions_translated","section_prompt_translated","item_text_translated","option_text_translated"
"komura_2026_gqs_likeability","komura_2026_gqs_likeability_1","gqs_likeability_3","Godspeed Questionnaire Series (GQS): Likeability","Japanese","In the following questions, we ask about the AI you used for idea generation. Please evaluate each item on a 5-point scale indicating which adjective better applies.",NA,"Unpleasant ←→ Pleasant",NA,"Unpleasant",1,NA,NA,NA,NA
"komura_2026_gqs_likeability","komura_2026_gqs_likeability_1","gqs_likeability_3","Godspeed Questionnaire Series (GQS): Likeability","Japanese","In the following questions, we ask about the AI you used for idea generation. Please evaluate each item on a 5-point scale indicating which adjective better applies.",NA,"Unpleasant ←→ Pleasant",NA,NA,2,NA,NA,NA,NA
"komura_2026_gqs_likeability","komura_2026_gqs_likeability_1","gqs_likeability_3","Godspeed Questionnaire Series (GQS): Likeability","Japanese","In the following questions, we ask about the AI you used for idea generation. Please evaluate each item on a 5-point scale indicating which adjective better applies.",NA,"Unpleasant ←→ Pleasant",NA,NA,3,NA,NA,NA,NA
"komura_2026_gqs_likeability","komura_2026_gqs_likeability_1","gqs_likeability_3","Godspeed Questionnaire Series (GQS): Likeability","Japanese","In the following questions, we ask about the AI you used for idea generation. Please evaluate each item on a 5-point scale indicating which adjective better applies.",NA,"Unpleasant ←→ Pleasant",NA,NA,4,NA,NA,NA,NA
"komura_2026_gqs_likeability","komura_2026_gqs_likeability_1","gqs_likeability_3","Godspeed Questionnaire Series (GQS): Likeability","Japanese","In the following questions, we ask about the AI you used for idea generation. Please evaluate each item on a 5-point scale indicating which adjective better applies.",NA,"Unpleasant ←→ Pleasant",NA,"Pleasant",5,NA,NA,NA,NA
"komura_2026_gqs_likeability","komura_2026_gqs_likeability_1","gqs_likeability_4","Godspeed Questionnaire Series (GQS): Likeability","Japanese","In the following questions, we ask about the AI you used for idea generation. Please evaluate each item on a 5-point scale indicating which adjective better applies.",NA,"Awful ←→ Nice",NA,"Awful",1,NA,NA,NA,NA
"komura_2026_gqs_likeability","komura_2026_gqs_likeability_1","gqs_likeability_4","Godspeed Questionnaire Series (GQS): Likeability","Japanese","In the following questions, we ask about the AI you used for idea generation. Please evaluate each item on a 5-point scale indicating which adjective better applies.",NA,"Awful ←→ Nice",NA,NA,2,NA,NA,NA,NA
"komura_2026_gqs_likeability","komura_2026_gqs_likeability_1","gqs_likeability_4","Godspeed Questionnaire Series (GQS): Likeability","Japanese","In the following questions, we ask about the AI you used for idea generation. Please evaluate each item on a 5-point scale indicating which adjective better applies.",NA,"Awful ←→ Nice",NA,NA,3,NA,NA,NA,NA
"komura_2026_gqs_likeability","komura_2026_gqs_likeability_1","gqs_likeability_4","Godspeed Questionnaire Series (GQS): Likeability","Japanese","In the following questions, we ask about the AI you used for idea generation. Please evaluate each item on a 5-point scale indicating which adjective better applies.",NA,"Awful ←→ Nice",NA,NA,4,NA,NA,NA,NA
"komura_2026_gqs_likeability","komura_2026_gqs_likeability_1","gqs_likeability_4","Godspeed Questionnaire Series (GQS): Likeability","Japanese","In the following questions, we ask about the AI you used for idea generation. Please evaluate each item on a 5-point scale indicating which adjective better applies.",NA,"Awful ←→ Nice",NA,"Nice",5,NA,NA,NA,NA
"komura_2026_gqs_likeability","komura_2026_gqs_likeability_1","gqs_likeability_5","Godspeed Questionnaire Series (GQS): Likeability","Japanese","In the following questions, we ask about the AI you used for idea generation. Please evaluate each item on a 5-point scale indicating which adjective better applies.",NA,"Scary ←→ Not scary",NA,"Scary",1,NA,NA,NA,NA
"komura_2026_gqs_likeability","komura_2026_gqs_likeability_1","gqs_likeability_5","Godspeed Questionnaire Series (GQS): Likeability","Japanese","In the following questions, we ask about the AI you used for idea generation. Please evaluate each item on a 5-point scale indicating which adjective better applies.",NA,"Scary ←→ Not scary",NA,NA,2,NA,NA,NA,NA
"komura_2026_gqs_likeability","komura_2026_gqs_likeability_1","gqs_likeability_5","Godspeed Questionnaire Series (GQS): Likeability","Japanese","In the following questions, we ask about the AI you used for idea generation. Please evaluate each item on a 5-point scale indicating which adjective better applies.",NA,"Scary ←→ Not scary",NA,NA,3,NA,NA,NA,NA
"komura_2026_gqs_likeability","komura_2026_gqs_likeability_1","gqs_likeability_5","Godspeed Questionnaire Series (GQS): Likeability","Japanese","In the following questions, we ask about the AI you used for idea generation. Please evaluate each item on a 5-point scale indicating which adjective better applies.",NA,"Scary ←→ Not scary",NA,NA,4,NA,NA,NA,NA
"komura_2026_gqs_likeability","komura_2026_gqs_likeability_1","gqs_likeability_5","Godspeed Questionnaire Series (GQS): Likeability","Japanese","In the following questions, we ask about the AI you used for idea generation. Please evaluate each item on a 5-point scale indicating which adjective better applies.",NA,"Scary ←→ Not scary",NA,"Not scary",5,NA,NA,NA,NA
