"table","section_id","item","instrument","instructions","section_prompt","item_text","correct_response","option_text","resp"
"alcoholhealthwarninglabel_brennan_2022_emotional_arousal_followup","alcoholhealthwarninglabel_brennan_2022_emotional_arousal_followup_1","pleased","Emotional Arousal Ratings (Positive and Negative Affect), Follow-up","Thinking about the images of alcohol containers I've seen as part of this study, I felt:",NA,"pleased",NA,"not at all",1
"alcoholhealthwarninglabel_brennan_2022_emotional_arousal_followup","alcoholhealthwarninglabel_brennan_2022_emotional_arousal_followup_1","pleased","Emotional Arousal Ratings (Positive and Negative Affect), Follow-up","Thinking about the images of alcohol containers I've seen as part of this study, I felt:",NA,"pleased",NA,NA,2
"alcoholhealthwarninglabel_brennan_2022_emotional_arousal_followup","alcoholhealthwarninglabel_brennan_2022_emotional_arousal_followup_1","pleased","Emotional Arousal Ratings (Positive and Negative Affect), Follow-up","Thinking about the images of alcohol containers I've seen as part of this study, I felt:",NA,"pleased",NA,NA,3
"alcoholhealthwarninglabel_brennan_2022_emotional_arousal_followup","alcoholhealthwarninglabel_brennan_2022_emotional_arousal_followup_1","pleased","Emotional Arousal Ratings (Positive and Negative Affect), Follow-up","Thinking about the images of alcohol containers I've seen as part of this study, I felt:",NA,"pleased",NA,"moderately",4
"alcoholhealthwarninglabel_brennan_2022_emotional_arousal_followup","alcoholhealthwarninglabel_brennan_2022_emotional_arousal_followup_1","pleased","Emotional Arousal Ratings (Positive and Negative Affect), Follow-up","Thinking about the images of alcohol containers I've seen as part of this study, I felt:",NA,"pleased",NA,NA,5
"alcoholhealthwarninglabel_brennan_2022_emotional_arousal_followup","alcoholhealthwarninglabel_brennan_2022_emotional_arousal_followup_1","pleased","Emotional Arousal Ratings (Positive and Negative Affect), Follow-up","Thinking about the images of alcohol containers I've seen as part of this study, I felt:",NA,"pleased",NA,NA,6
"alcoholhealthwarninglabel_brennan_2022_emotional_arousal_followup","alcoholhealthwarninglabel_brennan_2022_emotional_arousal_followup_1","pleased","Emotional Arousal Ratings (Positive and Negative Affect), Follow-up","Thinking about the images of alcohol containers I've seen as part of this study, I felt:",NA,"pleased",NA,"very",7
"alcoholhealthwarninglabel_brennan_2022_emotional_arousal_followup","alcoholhealthwarninglabel_brennan_2022_emotional_arousal_followup_1","uncomfortable","Emotional Arousal Ratings (Positive and Negative Affect), Follow-up","Thinking about the images of alcohol containers I've seen as part of this study, I felt:",NA,"uncomfortable",NA,"not at all",1
"alcoholhealthwarninglabel_brennan_2022_emotional_arousal_followup","alcoholhealthwarninglabel_brennan_2022_emotional_arousal_followup_1","uncomfortable","Emotional Arousal Ratings (Positive and Negative Affect), Follow-up","Thinking about the images of alcohol containers I've seen as part of this study, I felt:",NA,"uncomfortable",NA,NA,2
"alcoholhealthwarninglabel_brennan_2022_emotional_arousal_followup","alcoholhealthwarninglabel_brennan_2022_emotional_arousal_followup_1","uncomfortable","Emotional Arousal Ratings (Positive and Negative Affect), Follow-up","Thinking about the images of alcohol containers I've seen as part of this study, I felt:",NA,"uncomfortable",NA,NA,3
"alcoholhealthwarninglabel_brennan_2022_emotional_arousal_followup","alcoholhealthwarninglabel_brennan_2022_emotional_arousal_followup_1","uncomfortable","Emotional Arousal Ratings (Positive and Negative Affect), Follow-up","Thinking about the images of alcohol containers I've seen as part of this study, I felt:",NA,"uncomfortable",NA,"moderately",4
"alcoholhealthwarninglabel_brennan_2022_emotional_arousal_followup","alcoholhealthwarninglabel_brennan_2022_emotional_arousal_followup_1","uncomfortable","Emotional Arousal Ratings (Positive and Negative Affect), Follow-up","Thinking about the images of alcohol containers I've seen as part of this study, I felt:",NA,"uncomfortable",NA,NA,5
"alcoholhealthwarninglabel_brennan_2022_emotional_arousal_followup","alcoholhealthwarninglabel_brennan_2022_emotional_arousal_followup_1","uncomfortable","Emotional Arousal Ratings (Positive and Negative Affect), Follow-up","Thinking about the images of alcohol containers I've seen as part of this study, I felt:",NA,"uncomfortable",NA,NA,6
"alcoholhealthwarninglabel_brennan_2022_emotional_arousal_followup","alcoholhealthwarninglabel_brennan_2022_emotional_arousal_followup_1","uncomfortable","Emotional Arousal Ratings (Positive and Negative Affect), Follow-up","Thinking about the images of alcohol containers I've seen as part of this study, I felt:",NA,"uncomfortable",NA,"very",7
"alcoholhealthwarninglabel_brennan_2022_emotional_arousal_followup","alcoholhealthwarninglabel_brennan_2022_emotional_arousal_followup_1","worried","Emotional Arousal Ratings (Positive and Negative Affect), Follow-up","Thinking about the images of alcohol containers I've seen as part of this study, I felt:",NA,"worried",NA,"not at all",1
"alcoholhealthwarninglabel_brennan_2022_emotional_arousal_followup","alcoholhealthwarninglabel_brennan_2022_emotional_arousal_followup_1","worried","Emotional Arousal Ratings (Positive and Negative Affect), Follow-up","Thinking about the images of alcohol containers I've seen as part of this study, I felt:",NA,"worried",NA,NA,2
"alcoholhealthwarninglabel_brennan_2022_emotional_arousal_followup","alcoholhealthwarninglabel_brennan_2022_emotional_arousal_followup_1","worried","Emotional Arousal Ratings (Positive and Negative Affect), Follow-up","Thinking about the images of alcohol containers I've seen as part of this study, I felt:",NA,"worried",NA,NA,3
"alcoholhealthwarninglabel_brennan_2022_emotional_arousal_followup","alcoholhealthwarninglabel_brennan_2022_emotional_arousal_followup_1","worried","Emotional Arousal Ratings (Positive and Negative Affect), Follow-up","Thinking about the images of alcohol containers I've seen as part of this study, I felt:",NA,"worried",NA,"moderately",4
"alcoholhealthwarninglabel_brennan_2022_emotional_arousal_followup","alcoholhealthwarninglabel_brennan_2022_emotional_arousal_followup_1","worried","Emotional Arousal Ratings (Positive and Negative Affect), Follow-up","Thinking about the images of alcohol containers I've seen as part of this study, I felt:",NA,"worried",NA,NA,5
"alcoholhealthwarninglabel_brennan_2022_emotional_arousal_followup","alcoholhealthwarninglabel_brennan_2022_emotional_arousal_followup_1","worried","Emotional Arousal Ratings (Positive and Negative Affect), Follow-up","Thinking about the images of alcohol containers I've seen as part of this study, I felt:",NA,"worried",NA,NA,6
"alcoholhealthwarninglabel_brennan_2022_emotional_arousal_followup","alcoholhealthwarninglabel_brennan_2022_emotional_arousal_followup_1","worried","Emotional Arousal Ratings (Positive and Negative Affect), Follow-up","Thinking about the images of alcohol containers I've seen as part of this study, I felt:",NA,"worried",NA,"very",7
